"STUB_1","STUB_2","6/10/16","6/3/16","6/12/15","6/13/14","6/10/16","6/12/15"
"Crude Oil Production ","Domestic Production","8,716","8,745","9,589","8,477","8,741","9,588"
"Crude Oil Production ","Alaska","527","528","478","520","517","495"
"Crude Oil Production ","Lower 48","8,189","8,217","9,111","7,957","8,224","9,093"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,317","16,417","16,282","15,397","16,305","16,429"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,165","1,108","1,157","1,203","1,154","1,146"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,651","3,651","3,573","3,712","3,602","3,640"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,562","8,645","8,560","7,604","8,601","8,703"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","624","614","559","625","592"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,287","2,389","2,379","2,319","2,322","2,348"
"Refiner Inputs and Utilization ","Gross Inputs","16,508","16,651","16,648","15,611","16,508","16,737"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,158","1,104","1,159","1,215","1,146","1,149"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,656","3,657","3,577","3,714","3,607","3,642"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,629","8,751","8,765","7,686","8,685","8,866"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","624","617","563","624","592"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,414","2,515","2,530","2,433","2,446","2,488"
"Refiner Inputs and Utilization ","Operable Capacity","18,307","18,317","17,874","17,931","18,315","17,874"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,278","1,278","1,269","1,297","1,278","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,924","3,922","3,842","3,810","3,923","3,842"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,512","9,512","9,198","9,154","9,512","9,198"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","670","681","647","637","678","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,924","2,924","2,918","3,034","2,924","2,918"
"Refiner Inputs and Utilization ","Percent Utilization","90.2","90.9","93.1","87.1","90.1","93.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","90.6","86.4","91.4","93.7","89.7","90.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.2","93.3","93.1","97.5","92.0","94.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","90.7","92.0","95.3","84.0","91.3","96.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","97.2","91.7","95.3","88.3","92.0","91.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","82.6","86.0","86.7","80.2","83.7","85.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","806","586","844","1,412","723","930"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,401","2,430","2,210","2,297","2,421","2,251"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","489","403","492","710","462","464"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,273","-2,391","-2,109","-1,790","-2,295","-2,054"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-31","-23","-9","83","-23","3"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","220","167","259","113","159","266"
"Refiner and Blender Net Inputs ","RBOB","323","340","286","320","346","439"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","506","641","648","517","561","667"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","100","85","22","58","103","82"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-343","-469","-438","-388","-387","-415"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","60","82","54","133","69","106"
"Refiner and Blender Net Inputs ","CBOB","-222","-99","0","581","-120","128"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,430","1,418","1,323","1,480","1,458","1,359"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","340","287","342","565","315","326"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,996","-1,857","-1,783","-1,557","-1,922","-1,693"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-30","-8","11","40","-15","10"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","34","62","106","52","44","126"
"Refiner and Blender Net Inputs ","GTAB","164","150","69","147","156","42"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","164","150","69","147","156","42"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","542","195","488","364","340","322"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","301","221","169","152","245","184"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","49","32","128","86","44","56"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","66","-66","111","155","14","54"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-1","-15","-19","43","-9","-7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","127","23","99","-72","46","35"
"Refiner and Blender Net Inputs ","Fuel Ethanol","922","904","912","891","916","894"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","336","333","330","328","335","327"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","250","244","248","243","247","243"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","143","139","148","140","143","142"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","30","29","27","27","30","27"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","162","158","158","154","162","155"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,707","10,122","9,651","9,840","9,903","9,808"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","10,003","9,816","9,933","10,355","9,929","9,836"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,304","3,234","3,183","3,207","3,273","3,179"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,640","2,587","2,548","2,878","2,600","2,539"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,078","2,039","2,210","2,267","2,088","2,173"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","339","317","316","388","328","317"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,641","1,639","1,676","1,614","1,641","1,626"
"Refiner and Blender Net Production ","Adjustment","-296","306","-282","-515","-26","-28"
"Refiner and Blender Net Production ","Reformulated","3,260","3,194","3,260","3,180","3,260","3,180"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,302","1,300","1,317","1,290","1,309","1,300"
"Refiner and Blender Net Production ","Midwest (PADD 2)","372","362","365","363","370","355"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","444","444","457","428","454","430"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,141","1,089","1,121","1,099","1,127","1,095"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,260","3,194","3,260","3,180","3,260","3,180"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,302","1,300","1,317","1,290","1,309","1,300"
"Refiner and Blender Net Production ","Midwest (PADD 2)","372","362","365","363","370","355"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","444","444","457","428","454","430"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,141","1,089","1,121","1,099","1,127","1,095"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,743","6,622","6,673","7,175","6,669","6,656"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,001","1,934","1,866","1,917","1,964","1,880"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,268","2,225","2,183","2,515","2,230","2,184"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,634","1,596","1,753","1,839","1,634","1,743"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","339","317","316","388","328","317"
"Refiner and Blender Net Production ","West Coast (PADD 5)","500","550","555","515","514","532"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,891","5,807","5,854","5,751","5,861","5,778"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,035","2,013","1,983","2,001","2,021","1,977"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,100","2,071","2,117","2,069","2,090","2,089"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","978","950","1,015","981","974","990"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","300","290","273","259","295","267"
"Refiner and Blender Net Production ","West Coast (PADD 5)","478","482","466","441","481","454"
"Refiner and Blender Net Production ","Ed55 and Lower","5,888","5,804","5,852","5,749","5,857","5,776"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,035","2,012","1,983","2,001","2,021","1,977"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,098","2,070","2,115","2,067","2,088","2,088"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","978","950","1,015","981","974","990"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","300","290","272","259","295","267"
"Refiner and Blender Net Production ","West Coast (PADD 5)","477","482","466","441","480","454"
"Refiner and Blender Net Production ","Greater than Ed55","3","2","2","2","3","2"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1","1","0","0","1","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2","1","1","1","1","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","1","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1","1","0","0","1","0"
"Refiner and Blender Net Production ","Other","851","815","819","1,424","809","878"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-34","-78","-118","-84","-57","-97"
"Refiner and Blender Net Production ","Midwest (PADD 2)","168","154","66","446","140","95"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","656","645","738","858","660","753"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","39","27","43","129","32","50"
"Refiner and Blender Net Production ","West Coast (PADD 5)","22","67","89","74","33","78"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,562","1,645","1,672","1,576","1,597","1,669"
