"STUB_1","STUB_2","5/19/17","5/12/17","5/20/16","5/22/15","5/19/17","5/20/16"
"Crude Oil Production ","Domestic Production","9,320","9,305","8,767","9,566","9,308","8,796"
"Crude Oil Production ","Alaska","505","510","502","487","518","481"
"Crude Oil Production ","Lower 48","8,815","8,795","8,265","9,079","8,790","8,315"
"Refiner Inputs and Utilization ","Crude Oil Inputs","17,281","17,122","16,279","16,450","17,085","16,204"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,092","1,099","1,188","1,194","1,114","1,196"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,853","3,752","3,525","3,695","3,754","3,475"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,374","9,312","8,663","8,600","9,211","8,625"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","620","616","616","593","611","560"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,342","2,343","2,286","2,369","2,396","2,347"
"Refiner Inputs and Utilization ","Gross Inputs","17,402","17,384","16,435","16,726","17,297","16,437"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,093","1,104","1,177","1,195","1,119","1,188"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,855","3,753","3,528","3,696","3,755","3,478"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,358","9,398","8,719","8,740","9,264","8,723"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","618","615","613","591","610","560"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,478","2,513","2,396","2,505","2,550","2,489"
"Refiner Inputs and Utilization ","Operable Capacity","18,617","18,617","18,317","17,873","18,617","18,317"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,256","1,256","1,278","1,269","1,256","1,278"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,999","3,999","3,922","3,842","3,999","3,922"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,738","9,738","9,512","9,198","9,738","9,512"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","692","692","681","647","693","681"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,924","2,918","2,933","2,924"
"Refiner Inputs and Utilization ","Percent Utilization","93.5","93.4","89.7","93.6","92.9","89.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.1","87.9","92.1","94.2","89.1","92.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","96.4","93.9","90.0","96.2","93.9","88.7"
