"STUB_1","STUB_2","1/15/16","1/8/16","1/16/15","1/17/14","1/15/16","1/16/15"
"Crude Oil Production ","Domestic Production","9,235","9,227","9,186","8,052","9,221","9,158"
"Crude Oil Production ","Alaska","532","521","507","543","527","514"
"Crude Oil Production ","Lower 48","8,703","8,706","8,679","7,509","8,694","8,644"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,190","16,423","14,909","15,216","16,478","15,900"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,198","1,146","996","902","1,174","1,108"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,800","3,708","3,179","3,287","3,710","3,498"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,191","8,562","7,844","8,011","8,603","8,282"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","599","615","577","578","607","592"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,401","2,392","2,312","2,439","2,384","2,420"
"Refiner Inputs and Utilization ","Gross Inputs","16,425","16,530","15,250","15,408","16,625","16,256"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,196","1,137","997","909","1,167","1,112"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,807","3,711","3,182","3,293","3,713","3,508"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,211","8,545","8,038","7,998","8,607","8,488"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","600","613","579","580","606","597"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,611","2,524","2,454","2,629","2,532","2,553"
"Refiner Inputs and Utilization ","Operable Capacity","18,125","18,125","17,830","17,818","18,125","17,822"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,297","1,297","1,273","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,878","3,878","3,810","3,769","3,878","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,391","9,391","9,170","9,093","9,391","9,162"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","651","651","647","630","651","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,907","3,029","2,933","2,907"
"Refiner Inputs and Utilization ","Percent Utilization","90.6","91.2","85.5","86.5","91.7","91.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","94.0","89.3","76.8","70.1","91.7","85.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","98.2","95.7","83.5","87.4","95.7","92.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","87.4","91.0","87.7","88.0","91.6","92.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.2","94.1","89.6","92.1","93.1","92.2"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.0","86.0","84.4","86.8","86.3","87.8"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-54","-691","878","484","-238","73"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,102","1,898","2,129","1,915","2,063","1,956"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","101","-176","438","243","23","177"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,155","-2,266","-1,924","-1,804","-2,297","-2,131"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-68","-51","-13","22","-56","-28"
