"STUB_1","STUB_2","11/11/11","11/4/11","11/12/10","11/13/09","11/11/11","11/12/10"
"Crude Oil Production ","Domestic Production","5,894","5,846","5,597","5,317","5,859","5,582"
"Crude Oil Production ","Alaska","592","560","611","689","564","614"
"Crude Oil Production ","Lower 48","5,302","5,286","4,986","4,628","5,295","4,968"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,679","14,335","14,275","13,794","14,592","14,094"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,191","1,197","845","1,225","1,165","809"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,252","3,208","3,104","2,911","3,296","3,084"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,510","7,247","7,386","6,801","7,382","7,284"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","541","554","506","542","547","521"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,185","2,128","2,434","2,315","2,203","2,396"
"Refiner Inputs and Utilization ","Gross Inputs","15,036","14,648","14,772","14,038","14,963","14,599"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,171","1,178","822","1,221","1,155","805"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,272","3,227","3,147","2,925","3,332","3,130"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,696","7,396","7,626","6,921","7,556","7,532"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","543","558","515","541","551","526"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,354","2,288","2,661","2,430","2,368","2,605"
"Refiner Inputs and Utilization ","Operable Capacity","17,736","17,736","17,594","17,672","17,736","17,594"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,618","1,618","1,397","–","1,618","1,397"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,721","3,721","3,728","–","3,721","3,728"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,646","8,646","8,626","–","8,646","8,626"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","623","–","624","623"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,128","3,128","3,219","–","3,128","3,219"
"Refiner Inputs and Utilization ","Percent Utilization","84.8","82.6","84.0","79.4","84.4","83.0"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","72.4","72.8","58.9","–","71.4","57.6"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","87.9","86.7","84.4","–","89.6","84.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","89.0","85.5","88.4","–","87.4","87.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","87.1","89.5","82.7","–","88.2","84.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","75.3","73.2","82.7","–","75.7","80.9"
