"STUB_1","STUB_2","9/2/22","8/26/22","9/3/21","9/4/20","9/2/22","9/3/21"
"Crude Oil Production ","Domestic Production","12,100","12,100","10,000","10,000","12,075","11,075"
"Crude Oil Production ","Alaska","414","418","412","459","414","417"
"Crude Oil Production ","Lower 48","11,700","11,700","9,600","9,500","11,675","10,675"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,929","16,238","14,302","12,779","16,211","15,580"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","802","795","669","542","796","672"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,465","3,849","3,710","3,709","3,802","3,899"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,818","8,844","7,078","6,038","8,880","8,188"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","621","620","622","602","621","623"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,222","2,130","2,224","1,888","2,113","2,197"
"Refiner Inputs and Utilization ","Gross Inputs","16,309","16,628","14,845","13,362","16,637","16,217"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","814","798","696","593","804","713"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,487","3,892","3,721","3,724","3,819","3,913"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,046","9,066","7,381","6,377","9,159","8,603"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","620","619","623","603","620","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,342","2,252","2,424","2,065","2,235","2,364"
"Refiner Inputs and Utilization ","Operable Capacity","17,944","17,944","18,128","18,622","17,944","18,128"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","818","889","818","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,197","4,188","4,177","4,197","4,188"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,607","9,607","9,751","9,983","9,607","9,751"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","663","663","657","698","663","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,659","2,659","2,714","2,875","2,659","2,714"
"Refiner Inputs and Utilization ","Percent Utilization","90.9","92.7","81.9","71.8","92.7","89.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","99.6","97.6","85.1","66.7","98.3","87.1"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","83.1","92.7","88.9","89.2","91.0","93.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.2","94.4","75.7","63.9","95.3","88.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","93.5","93.4","94.9","86.4","93.5","95.1"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.1","84.7","89.3","71.8","84.0","87.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","891","879","1,150","992","905","856"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,505","2,525","2,437","2,206","2,530","2,505"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","424","318","330","133","355","284"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,216","-2,154","-1,632","-1,445","-2,168","-2,014"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","11","15","-27","-29","29","-20"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","168","175","42","127","159","101"
"Refiner and Blender Net Inputs ","RBOB","591","360","453","650","431","436"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","554","509","515","649","570","548"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","138","82","55","73","74","73"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-239","-360","-129","-158","-339","-243"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","138","128","13","86","126","58"
"Refiner and Blender Net Inputs ","CBOB","150","96","499","262","309","161"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,661","1,571","1,689","1,351","1,666","1,608"
