"STUB_1","STUB_2","8/28/20","8/21/20","8/30/19","8/31/18","8/28/20","8/30/19"
"Crude Oil Production ","Domestic Production","9,700","10,800","12,400","11,000","10,475","12,375"
"Crude Oil Production ","Alaska","464","442","354","446","445","381"
"Crude Oil Production ","Lower 48","9,200","10,400","12,000","10,600","10,050","12,000"
"Refiner Inputs and Utilization ","Crude Oil Inputs","13,868","14,712","17,381","17,647","14,431","17,448"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","589","616","839","1,077","604","840"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,683","3,680","4,104","4,010","3,660","4,116"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,081","7,940","9,163","9,340","7,653","9,200"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","589","595","699","614","590","691"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,926","1,881","2,576","2,606","1,924","2,601"
"Refiner Inputs and Utilization ","Gross Inputs","14,305","15,290","17,824","17,963","14,946","17,898"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","607","620","846","1,085","622","844"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,697","3,695","4,120","4,012","3,674","4,132"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,344","8,355","9,440","9,484","7,997","9,493"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","595","596","701","617","591","693"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,063","2,024","2,717","2,765","2,063","2,736"
"Refiner Inputs and Utilization ","Operable Capacity","18,641","18,641","18,802","18,599","18,641","18,802"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","889","889","1,224","1,224","889","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,196","4,196","4,141","4,092","4,196","4,141"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,983","9,983","9,876","9,762","9,983","9,876"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","698","698","687","683","698","687"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,875","2,838","2,875","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","76.7","82.0","94.8","96.6","80.2","95.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","68.3","69.7","69.1","88.6","70.0","69.0"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","88.1","88.1","99.5","98.0","87.5","99.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","73.6","83.7","95.6","97.2","80.1","96.1"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","85.2","85.4","102.1","90.3","84.6","100.9"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","71.8","70.4","94.5","97.4","71.8","95.2"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","1,027","661","866","616","912","859"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,339","2,327","2,638","2,496","2,360","2,627"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","265","182","183","240","229","250"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,734","-2,067","-2,111","-2,181","-1,839","-2,198"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-19","-5","-37","-33","-22","-29"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","176","224","193","93","183","210"
"Refiner and Blender Net Inputs ","RBOB","520","411","537","646","467","439"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","621","476","571","685","556","484"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","10","49","78","48","36","69"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-232","-260","-211","-225","-246","-259"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","121","146","99","139","121","146"
"Refiner and Blender Net Inputs ","CBOB","162","125","-180","-263","168","-178"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,476","1,460","1,697","1,488","1,477","1,617"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","207","141","55","210","200","187"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,541","-1,529","-1,946","-1,966","-1,531","-1,999"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-15","-14","-39","-31","-23","-26"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","36","66","53","36","44","43"
"Refiner and Blender Net Inputs ","GTAB","43","127","119","159","114","224"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","43","127","119","159","114","224"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","302","-2","390","74","163","374"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","200","263","251","165","213","302"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","48","-8","50","-17","-7","-6"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","39","-278","46","11","-62","60"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-4","9","2","-2","1","-3"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","19","12","41","-82","18","21"
"Refiner and Blender Net Inputs ","Fuel Ethanol","861","854","952","943","859","959"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","309","308","350","346","311","349"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","237","234","255","250","235","259"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","144","140","152","151","141","153"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","29","31","32","30","30","33"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","143","142","162","166","142","165"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,534","9,518","10,272","10,215","9,513","10,258"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,274","9,321","10,308","10,071","9,384","10,311"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,016","3,003","3,412","3,311","3,045","3,391"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,494","2,478","2,590","2,609","2,482","2,667"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,040","2,097","2,308","2,163","2,134","2,253"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","307","327","343","318","315","347"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,417","1,416","1,655","1,670","1,409","1,653"
"Refiner and Blender Net Production ","Adjustment","260","197","-36","144","129","-53"
"Refiner and Blender Net Production ","Reformulated","2,901","2,828","3,295","3,359","2,863","3,301"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,167","1,144","1,309","1,325","1,174","1,313"
"Refiner and Blender Net Production ","Midwest (PADD 2)","326","318","367","365","320","359"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","439","399","471","497","408","469"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","970","966","1,149","1,171","961","1,161"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","2,901","2,828","3,295","3,359","2,863","3,301"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,167","1,144","1,309","1,325","1,174","1,313"
"Refiner and Blender Net Production ","Midwest (PADD 2)","326","318","367","365","320","359"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","439","399","471","497","408","469"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","970","966","1,149","1,171","961","1,161"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,373","6,493","7,013","6,712","6,521","7,010"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,849","1,859","2,103","1,986","1,871","2,079"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,168","2,160","2,224","2,243","2,161","2,308"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,602","1,698","1,837","1,666","1,726","1,784"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","307","327","343","318","315","347"
"Refiner and Blender Net Production ","West Coast (PADD 5)","447","450","507","499","448","492"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,611","5,666","6,123","5,957","5,651","6,184"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,880","1,913","2,159","2,088","1,907","2,145"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,999","2,004","2,142","2,091","2,002","2,184"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","995","1,001","1,026","994","995","1,044"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","291","308","319","296","301","328"
"Refiner and Blender Net Production ","West Coast (PADD 5)","445","440","478","489","446","482"
"Refiner and Blender Net Production ","Ed55 and Lower","5,605","5,660","6,117","5,951","5,646","6,178"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,879","1,912","2,157","2,086","1,906","2,144"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,997","2,002","2,139","2,087","2,000","2,181"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","994","1,000","1,025","993","995","1,043"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","291","307","319","296","301","328"
"Refiner and Blender Net Production ","West Coast (PADD 5)","444","439","478","489","445","482"
"Refiner and Blender Net Production ","Greater than Ed55","6","5","6","6","5","6"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1","1","1","1","1","1"
"Refiner and Blender Net Production ","Midwest (PADD 2)","3","2","3","3","2","3"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","1","1","1","1","1"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","1","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1","1","0","0","1","0"
"Refiner and Blender Net Production ","Other","763","828","889","755","869","826"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-31","-54","-56","-102","-36","-67"
"Refiner and Blender Net Production ","Midwest (PADD 2)","169","156","82","153","159","124"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","607","697","811","672","731","740"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","16","19","23","22","14","19"
"Refiner and Blender Net Production ","West Coast (PADD 5)","2","10","29","10","2","9"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","850","904","1,952","1,891","930","1,940"
"Refiner and Blender Net Production ","East Coast (PADD 1)","12","15","121","100","12","110"
"Refiner and Blender Net Production ","Midwest (PADD 2)","161","173","312","304","181","300"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","428","454","983","962","462","1,000"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","30","35","37","37","30","37"
"Refiner and Blender Net Production ","West Coast (PADD 5)","219","227","499","488","247","493"
"Refiner and Blender Net Production ","Commercial","769","826","1,874","1,829","847","1,856"
"Refiner and Blender Net Production ","East Coast (PADD 1)","12","15","121","100","12","110"
"Refiner and Blender Net Production ","Midwest (PADD 2)","161","172","310","299","181","296"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","363","395","923","915","396","939"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","25","31","31","37","25","32"
"Refiner and Blender Net Production ","West Coast (PADD 5)","208","213","489","479","233","479"
"Refiner and Blender Net Production ","Military","79","76","76","62","82","81"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1","2","2","5","1","4"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","64","59","60","47","65","60"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","3","2","3","1","2","2"
"Refiner and Blender Net Production ","West Coast (PADD 5)","11","14","11","9","13","15"
"Refiner and Blender Net Production ","Distillate Fuel Oil","4,779","5,122","5,154","5,439","4,858","5,191"
"Refiner and Blender Net Production ","East Coast (PADD 1)","219","220","225","305","204","238"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,136","1,128","1,247","1,176","1,100","1,234"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,681","3,062","2,816","3,143","2,832","2,902"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","201","188","238","208","199","228"
"Refiner and Blender Net Production ","West Coast (PADD 5)","543","523","629","606","524","589"
"Refiner and Blender Net Production ","15 ppm sulfur and Under","4,584","4,920","4,867","5,236","4,641","4,896"
"Refiner and Blender Net Production ","East Coast (PADD 1)","220","219","221","287","203","235"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,143","1,134","1,240","1,185","1,091","1,235"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,486","2,862","2,563","2,992","2,638","2,640"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","202","185","237","206","197","226"
"Refiner and Blender Net Production ","West Coast (PADD 5)","533","520","606","566","512","560"
"Refiner and Blender Net Production ","> 15 ppm to 500 ppm sulfur","108","113","110","60","127","115"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1","2","3","8","1","3"
"Refiner and Blender Net Production ","Midwest (PADD 2)","6","-15","5","2","5","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","97","120","95","27","112","99"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","1","2","1","1","3","2"
"Refiner and Blender Net Production ","West Coast (PADD 5)","2","4","5","22","6","11"
"Refiner and Blender Net Production ","> 500 ppm sulfur","88","89","177","142","90","180"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-2","-1","0","10","-1","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","-14","9","2","-10","4","-2"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","97","80","157","124","82","163"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","-2","1","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","8","0","18","18","6","19"
"Refiner and Blender Net Production ","Residual Fuel Oil","200","189","368","351","206","380"
"Refiner and Blender Net Production ","East Coast (PADD 1)","33","33","30","33","34","33"
"Refiner and Blender Net Production ","Midwest (PADD 2)","39","27","33","54","32","40"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","87","56","173","177","73","170"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","10","13","14","13","12","13"
"Refiner and Blender Net Production ","West Coast (PADD 5)","30","60","118","75","55","124"
"Refiner and Blender Net Production ","Propane/Propylene","2,167","2,270","2,188","1,973","2,241","2,210"
"Refiner and Blender Net Production ","East Coast (PADD 1)","288","294","249","171","280","253"
"Refiner and Blender Net Production ","Midwest (PADD 2)","485","476","488","499","484","492"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,162","1,252","1,219","1,078","1,241","1,229"
"Refiner and Blender Net Production ","PADDs 4 and 5","232","247","232","226","236","235"
"Ethanol Plant Production ","Fuel Ethanol","922","931","1,013","1,087","924","1,030"
"Ethanol Plant Production ","East Coast (PADD 1)","12","12","26","26","12","25"
"Ethanol Plant Production ","Midwest (PADD 2)","877","884","934","1,003","879","953"
"Ethanol Plant Production ","Gulf Coast (PADD 3)","14","19","24","27","16","24"
"Ethanol Plant Production ","Rocky Mountain (PADD 4)","9","7","14","13","8","13"
"Ethanol Plant Production ","West Coast (PADD 5)","9","9","16","19","9","16"
"Stocks (Million Barrels) ","Crude Oil (including SPR)","1,146.566","1,157.228","1,067.798","1,061.502","– –","– –"
"Stocks (Million Barrels) ","Commercial","498.401","507.763","422.980","401.490","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","12.019","11.540","10.981","11.641","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","139.908","141.323","124.832","108.820","– –","– –"
"Stocks (Million Barrels) ","Cushing, Oklahoma","52.513","52.403","40.126","24.825","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","268.661","276.721","220.356","210.341","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","24.587","25.265","20.046","22.083","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","53.226","52.915","46.764","48.605","– –","– –"
"Stocks (Million Barrels) ","Alaska In-Transit","1.922","3.427","1.581","3.497","– –","– –"
"Stocks (Million Barrels) ","SPR","648.165","649.465","644.818","660.012","– –","– –"
"Stocks (Million Barrels) ","Total Motor Gasoline","234.859","239.179","229.586","234.619","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","63.224","63.717","65.000","66.088","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","49.060","49.677","51.483","53.059","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","87.164","90.046","77.177","80.629","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","7.021","7.152","7.532","6.536","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","28.389","28.586","28.397","28.307","– –","– –"
"Stocks (Million Barrels) ","Finished Motor Gasoline","24.862","23.036","22.223","23.046","– –","– –"
"Stocks (Million Barrels) ","Reformulated","0.050","0.051","0.045","0.040","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.033","0.032","0.034","0.023","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.017","0.019","0.011","0.017","– –","– –"
"Stocks (Million Barrels) ","Blended with Fuel Ethanol","0.050","0.051","0.045","0.040","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.033","0.032","0.034","0.023","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.017","0.019","0.011","0.017","– –","– –"
"Stocks (Million Barrels) ","Other","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Conventional","24.812","22.985","22.178","23.006","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","4.724","4.489","4.526","4.906","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","7.019","6.783","6.568","6.520","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","8.358","7.425","6.929","8.035","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","1.768","1.615","1.762","1.545","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","2.943","2.673","2.394","1.999","– –","– –"
"Stocks (Million Barrels) ","Blended with Fuel Ethanol","0.341","0.347","0.244","0.318","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.061","0.061","0.040","0.039","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.209","0.209","0.164","0.223","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.065","0.071","0.040","0.056","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.006","0.006","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Ed55 and Lower","0.335","0.341","0.244","0.318","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.061","0.061","0.040","0.039","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.209","0.209","0.164","0.223","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.065","0.071","0.040","0.056","– –","– –"
