"STUB_1","STUB_2","10/18/24","10/11/24","10/20/23","10/21/22","10/18/24","10/20/23"
"Crude Oil Production ","Domestic Production","13,500","13,500","13,200","12,000","13,425","13,125"
"Crude Oil Production ","Alaska","426","431","430","431","431","421"
"Crude Oil Production ","Lower 48","13,100","13,100","12,800","11,600","13,025","12,725"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,084","15,755","15,189","15,436","15,780","15,348"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","726","768","602","797","753","595"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,813","3,529","3,593","3,733","3,625","3,606"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,858","8,804","8,226","8,286","8,728","8,334"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","633","572","644","601","590","639"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,054","2,082","2,124","2,019","2,084","2,174"
"Refiner Inputs and Utilization ","Gross Inputs","16,395","16,067","15,634","15,965","16,103","15,746"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","738","775","619","839","762","614"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,743","3,562","3,608","3,739","3,620","3,624"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,128","8,979","8,539","8,629","8,948","8,594"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","568","642","602","585","635"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,157","2,184","2,226","2,156","2,187","2,279"
"Refiner Inputs and Utilization ","Operable Capacity","18,326","18,326","18,272","17,962","18,326","18,272"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","910","878","818","910","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,246","4,246","4,208","4,197","4,246","4,208"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,987","9,987","9,917","9,625","9,987","9,917"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","652","650","663","652","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,531","2,531","2,620","2,659","2,531","2,620"
"Refiner Inputs and Utilization ","Percent Utilization","89.5","87.7","85.6","88.9","87.9","86.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","81.1","85.2","70.5","102.5","83.8","69.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","88.2","83.9","85.7","89.1","85.3","86.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.4","89.9","86.1","89.7","89.6","86.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","96.5","87.1","98.8","90.7","89.8","97.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","85.2","86.3","85.0","81.1","86.4","87.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","570","1,016","750","834","712","731"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,492","2,459","2,567","2,493","2,410","2,542"
