"STUB_1","STUB_2","12/5/14","11/28/14","12/6/13","12/7/12","12/5/14","12/6/13"
"Crude Oil Production ","Domestic Production","9,118","9,083","8,075","6,852","9,071","8,020"
"Crude Oil Production ","Alaska","520","517","532","558","516","534"
"Crude Oil Production ","Lower 48","8,598","8,566","7,543","6,294","8,555","7,486"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,627","16,356","16,131","15,367","16,213","15,809"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,063","1,094","1,099","992","1,099","1,000"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,765","3,602","3,693","3,390","3,549","3,596"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,679","8,604","8,286","8,129","8,496","8,234"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","581","611","570","593","597","581"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,538","2,444","2,484","2,263","2,472","2,398"
"Refiner Inputs and Utilization ","Gross Inputs","16,993","16,638","16,501","15,717","16,542","16,163"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,067","1,103","1,106","1,032","1,105","1,029"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,770","3,610","3,691","3,356","3,555","3,599"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,911","8,769","8,448","8,322","8,716","8,361"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","585","613","573","597","599","586"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,660","2,543","2,683","2,409","2,566","2,588"
"Refiner Inputs and Utilization ","Operable Capacity","17,814","17,814","17,818","17,395","17,814","17,816"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,297","1,293","1,297","1,295"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,810","3,810","3,769","3,720","3,810","3,769"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,154","9,154","9,093","8,725","9,154","9,093"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","630","624","647","630"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,907","2,907","3,029","3,032","2,907","3,029"
"Refiner Inputs and Utilization ","Percent Utilization","95.4","93.4","92.6","90.4","92.9","90.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","82.3","85.1","85.3","79.9","85.2","79.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","98.9","94.8","97.9","90.2","93.3","95.5"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","97.4","95.8","92.9","95.4","95.2","91.9"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","90.5","94.7","90.9","95.6","92.6","93.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","91.5","87.5","88.6","79.5","88.3","85.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","8","179","426","-19","196","605"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,058","2,060","2,072","1,931","2,059","2,098"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","147","294","252","99","275","353"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,174","-2,183","-2,047","-2,099","-2,155","-2,009"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-21","2","16","-25","3","3"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-3","7","134","75","14","160"
"Refiner and Blender Net Inputs ","RBOB","167","176","301","134","173","429"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","507","490","519","458","515","629"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","25","28","-1","-14","18","-1"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-283","-296","-261","-275","-308","-238"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-82","-46","43","-35","-52","39"
"Refiner and Blender Net Inputs ","CBOB","-101","-77","-90","-41","-65","-26"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,349","1,345","1,322","1,374","1,364","1,293"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","157","233","131","86","216","226"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,677","-1,711","-1,657","-1,648","-1,733","-1,656"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-9","-11","-14","-20","10","-8"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","79","67","129","167","79","119"
"Refiner and Blender Net Inputs ","GTAB","41","40","58","47","25","45"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","41","40","58","47","25","45"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
