"STUB_1","STUB_2","2/16/24","2/9/24","2/17/23","2/18/22","2/16/24","2/17/23"
"Crude Oil Production ","Domestic Production","13,300","13,300","12,300","11,600","13,225","12,275"
"Crude Oil Production ","Alaska","431","439","447","458","434","451"
"Crude Oil Production ","Lower 48","12,900","12,900","11,900","11,100","12,825","11,800"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,574","14,542","15,010","15,246","14,701","15,102"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","756","767","675","666","751","713"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,574","3,481","3,773","4,008","3,712","3,829"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,782","7,764","8,055","7,996","7,707","8,090"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","579","601","498","547","581","483"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,882","1,931","2,009","2,028","1,951","1,986"
"Refiner Inputs and Utilization ","Gross Inputs","14,780","14,778","15,460","15,847","14,942","15,575"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","759","776","699","742","764","752"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,578","3,496","3,770","4,025","3,727","3,834"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,912","7,908","8,348","8,362","7,852","8,399"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","575","596","494","547","577","480"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,956","2,003","2,149","2,171","2,023","2,111"
"Refiner Inputs and Utilization ","Operable Capacity","18,346","18,346","18,002","18,132","18,309","18,009"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","952","952","878","818","915","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,208","4,208","4,197","4,191","4,208","4,197"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,917","9,917","9,628","9,751","9,917","9,628"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","650","657","650","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,620","2,620","2,650","2,715","2,620","2,650"
"Refiner Inputs and Utilization ","Percent Utilization","80.6","80.6","85.9","87.4","81.6","86.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","79.7","81.5","79.6","90.8","83.7","85.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","85.0","83.1","89.8","96.0","88.6","91.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","79.8","79.7","86.7","85.8","79.2","87.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","88.4","91.7","75.9","83.3","88.7","73.1"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","74.7","76.4","81.1","79.9","77.2","79.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","921","1,051","-28","592","662","-8"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,328","2,436","2,393","2,334","2,332","2,316"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","124","269","-80","-16","33","-54"
