"STUB_1","STUB_2","4/14/17","4/7/17","4/15/16","4/17/15","4/14/17","4/15/16"
"Crude Oil Production ","Domestic Production","9,252","9,235","8,953","9,366","9,208","8,990"
"Crude Oil Production ","Alaska","530","534","513","505","530","518"
"Crude Oil Production ","Lower 48","8,722","8,701","8,440","8,861","8,679","8,472"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,938","16,697","16,104","15,982","16,573","16,178"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,049","987","1,168","1,102","937","1,129"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,750","3,781","3,245","3,672","3,739","3,290"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,901","8,641","8,654","8,307","8,706","8,783"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","684","660","547","599","652","544"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,554","2,628","2,490","2,302","2,539","2,432"
"Refiner Inputs and Utilization ","Gross Inputs","17,296","16,945","16,258","16,308","16,891","16,376"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,061","989","1,161","1,105","941","1,124"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,751","3,791","3,247","3,674","3,742","3,294"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,091","8,721","8,658","8,481","8,859","8,834"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","682","658","546","601","649","543"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,710","2,786","2,647","2,447","2,700","2,580"
"Refiner Inputs and Utilization ","Operable Capacity","18,618","18,618","18,186","17,889","18,563","18,176"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,256","1,256","1,273","1,269","1,267","1,273"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,999","3,999","3,892","3,859","3,988","3,882"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,736","9,736","9,437","9,196","9,685","9,437"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","694","694","651","647","695","651"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,933","2,918","2,929","2,933"
"Refiner Inputs and Utilization ","Percent Utilization","92.9","91.0","89.4","91.2","91.0","90.1"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","84.5","78.7","91.2","87.0","74.3","88.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.8","94.8","83.4","95.2","93.8","84.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.4","89.6","91.7","92.2","91.5","93.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","98.3","94.8","83.9","92.8","93.4","83.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","92.4","95.0","90.2","83.9","92.2","88.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","379","698","536","954","524","673"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,296","2,351","2,240","2,192","2,304","2,288"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","249","286","504","320","222","416"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,264","-1,947","-2,262","-1,772","-2,053","-2,181"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-33","-45","-67","-5","-43","-40"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","131","52","121","219","93","190"
"Refiner and Blender Net Inputs ","RBOB","399","472","132","160","468","220"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","577","551","476","366","579","493"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","28","91","55","78","41","51"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-281","-229","-442","-386","-208","-430"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","76","59","43","103","55","106"
"Refiner and Blender Net Inputs ","CBOB","-384","-294","78","476","-280","35"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,412","1,396","1,503","1,507","1,441","1,471"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","212","140","376","222","138","290"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,008","-1,763","-1,862","-1,382","-1,857","-1,769"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-39","-55","-41","0","-44","-34"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","38","-12","101","129","42","77"
"Refiner and Blender Net Inputs ","GTAB","88","107","61","111","72","91"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","88","107","61","111","72","91"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","275","413","265","207","265","328"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","219","297","201","208","212","233"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","9","55","72","20","43","75"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","25","45","42","-3","12","17"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","6","10","-26","-5","1","-6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","17","5","-23","-13","-3","8"
"Refiner and Blender Net Inputs ","Fuel Ethanol","912","908","893","879","912","897"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","329","328","326","319","330","326"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","241","239","238","235","241","238"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","151","150","145","139","149","149"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","31","29","28","28","30","28"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","159","162","156","158","162","157"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,794","9,927","9,738","9,763","9,816","9,588"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,743","9,717","9,656","9,818","9,742","9,729"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,185","3,178","3,204","3,071","3,146","3,142"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,518","2,458","2,572","2,508","2,509","2,539"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,071","2,174","2,030","2,251","2,137","2,169"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","334","303","266","320","308","278"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,635","1,603","1,584","1,669","1,641","1,603"
"Refiner and Blender Net Production ","Adjustment","51","210","82","-55","74","-141"
"Refiner and Blender Net Production ","Reformulated","3,208","3,221","3,177","3,116","3,230","3,181"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,254","1,238","1,275","1,213","1,254","1,264"
"Refiner and Blender Net Production ","Midwest (PADD 2)","353","357","356","351","356","357"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","473","475","451","421","473","449"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,127","1,151","1,095","1,131","1,147","1,110"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,208","3,221","3,177","3,116","3,230","3,181"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,254","1,238","1,275","1,213","1,254","1,264"
"Refiner and Blender Net Production ","Midwest (PADD 2)","353","357","356","351","356","357"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","473","475","451","421","473","449"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,127","1,151","1,095","1,131","1,147","1,110"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,535","6,496","6,478","6,702","6,512","6,549"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,931","1,941","1,928","1,857","1,891","1,878"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,165","2,101","2,216","2,157","2,153","2,181"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,598","1,699","1,579","1,830","1,665","1,720"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","334","303","266","320","308","278"
"Refiner and Blender Net Production ","West Coast (PADD 5)","508","453","489","538","495","492"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,836","5,784","5,764","5,713","5,814","5,763"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,997","2,000","1,998","2,003","2,006","1,998"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,041","2,017","2,038","2,020","2,034","2,031"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,024","1,013","988","966","1,009","1,000"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","314","290","284","281","298","281"
"Refiner and Blender Net Production ","West Coast (PADD 5)","460","464","456","443","466","453"
"Refiner and Blender Net Production ","Ed55 and Lower","5,833","5,780","5,760","5,711","5,811","5,760"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,997","1,999","1,997","2,003","2,005","1,997"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,039","2,016","2,036","2,019","2,032","2,030"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,023","1,013","988","965","1,009","999"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","314","290","283","281","298","281"
"Refiner and Blender Net Production ","West Coast (PADD 5)","460","464","456","443","466","453"
"Refiner and Blender Net Production ","Greater than Ed55","4","3","3","2","3","2"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1","1","1","0","1","1"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2","2","1","1","2","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Other","699","712","715","989","698","786"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-66","-59","-70","-146","-115","-120"
"Refiner and Blender Net Production ","Midwest (PADD 2)","124","83","179","137","119","150"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","574","686","591","864","655","720"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","19","13","-18","39","10","-3"
"Refiner and Blender Net Production ","West Coast (PADD 5)","48","-11","33","95","28","39"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,751","1,692","1,621","1,592","1,724","1,610"
"Refiner and Blender Net Production ","East Coast (PADD 1)","77","77","101","114","80","98"
"Refiner and Blender Net Production ","Midwest (PADD 2)","258","255","218","286","255","227"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","917","881","871","748","895","854"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","43","40","26","25","36","24"
"Refiner and Blender Net Production ","West Coast (PADD 5)","456","438","404","419","459","407"
"Refiner and Blender Net Production ","Commercial","1,678","1,625","1,544","1,489","1,652","1,544"
"Refiner and Blender Net Production ","East Coast (PADD 1)","77","77","101","114","80","98"
"Refiner and Blender Net Production ","Midwest (PADD 2)","256","255","216","268","254","225"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","863","835","808","685","842","804"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","40","37","24","23","33","22"
"Refiner and Blender Net Production ","West Coast (PADD 5)","442","421","395","399","444","396"
"Refiner and Blender Net Production ","Military","73","68","76","103","72","66"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","3","0","2","18","1","2"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","54","47","63","63","53","50"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","3","3","2","2","3","2"
"Refiner and Blender Net Production ","West Coast (PADD 5)","14","18","9","20","15","12"
"Refiner and Blender Net Production ","Distillate Fuel Oil","5,150","5,060","4,712","4,775","5,012","4,815"
"Refiner and Blender Net Production ","East Coast (PADD 1)","344","339","342","324","327","307"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,104","1,108","889","1,078","1,087","933"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,880","2,806","2,711","2,633","2,807","2,789"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","226","209","182","203","213","181"
"Refiner and Blender Net Production ","West Coast (PADD 5)","597","598","589","537","577","604"
"Refiner and Blender Net Production ","15 ppm sulfur and Under","4,811","4,714","4,428","4,502","4,683","4,501"
"Refiner and Blender Net Production ","East Coast (PADD 1)","296","269","326","298","263","271"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,102","1,120","879","1,073","1,090","927"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,610","2,563","2,482","2,416","2,569","2,567"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","220","208","178","203","210","177"
"Refiner and Blender Net Production ","West Coast (PADD 5)","583","554","564","512","551","559"
"Refiner and Blender Net Production ","> 15 ppm to 500 ppm sulfur","138","152","181","81","129","175"
"Refiner and Blender Net Production ","East Coast (PADD 1)","7","3","20","13","5","21"
"Refiner and Blender Net Production ","Midwest (PADD 2)","7","5","4","5","5","2"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","106","116","139","65","102","108"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","5","1","3","-1","3","5"
"Refiner and Blender Net Production ","West Coast (PADD 5)","14","27","15","-1","15","38"
"Refiner and Blender Net Production ","> 500 ppm sulfur","200","193","103","191","200","139"
"Refiner and Blender Net Production ","East Coast (PADD 1)","41","67","-3","13","59","15"
"Refiner and Blender Net Production ","Midwest (PADD 2)","-4","-17","6","0","-7","4"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","164","126","90","152","136","113"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","1","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1","17","9","26","11","7"
"Refiner and Blender Net Production ","Residual Fuel Oil","375","403","422","481","385","401"
"Refiner and Blender Net Production ","East Coast (PADD 1)","40","46","48","39","39","50"
"Refiner and Blender Net Production ","Midwest (PADD 2)","45","42","52","64","49","52"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","195","211","205","243","197","180"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","13","13","5","14","10","8"
"Refiner and Blender Net Production ","West Coast (PADD 5)","83","91","112","121","89","111"
"Refiner and Blender Net Production ","Propane/Propylene","1,783","1,787","1,686","1,588","1,765","1,685"
"Refiner and Blender Net Production ","East Coast (PADD 1)","157","157","136","200","153","134"
"Refiner and Blender Net Production ","Midwest (PADD 2)","438","443","338","333","438","372"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","983","973","1,013","869","969","995"
"Refiner and Blender Net Production ","PADDs 4 and 5","204","215","200","187","205","183"
"Ethanol Plant Production ","Fuel Ethanol","993","986","939","930","1,013","961"
"Ethanol Plant Production ","East Coast (PADD 1)","W","W","W","W","W","W"
"Ethanol Plant Production ","Midwest (PADD 2)","908","905","864","846","927","879"
"Ethanol Plant Production ","Gulf Coast (PADD 3)","W","W","W","W","W","W"
"Ethanol Plant Production ","Rocky Mountain (PADD 4)","W","W","W","W","W","W"
