"STUB_1","STUB_2","11/18/22","11/11/22","11/19/21","11/20/20","11/18/22","11/19/21"
"Crude Oil Production ","Domestic Production","12,100","12,100","11,500","11,000","12,050","11,475"
"Crude Oil Production ","Alaska","448","448","449","495","447","442"
"Crude Oil Production ","Lower 48","11,700","11,700","11,100","10,500","11,650","11,075"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,410","16,152","15,640","14,263","16,123","15,357"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","825","817","720","595","820","674"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,848","3,676","3,854","3,487","3,776","3,775"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,958","8,837","8,472","7,762","8,729","8,317"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","580","578","527","556","592","525"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,198","2,244","2,067","1,863","2,206","2,065"
"Refiner Inputs and Utilization ","Gross Inputs","16,863","16,688","16,058","14,653","16,592","15,840"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","841","834","723","611","836","676"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,852","3,674","3,855","3,501","3,779","3,776"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,232","9,140","8,705","7,968","9,018","8,642"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","579","576","529","556","591","525"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,358","2,465","2,246","2,017","2,368","2,221"
"Refiner Inputs and Utilization ","Operable Capacity","17,962","17,962","18,130","18,622","17,962","18,130"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","818","889","818","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,197","4,191","4,177","4,197","4,191"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,625","9,625","9,751","9,983","9,625","9,751"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","663","663","657","698","663","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,659","2,659","2,714","2,875","2,659","2,714"
"Refiner Inputs and Utilization ","Percent Utilization","93.9","92.9","88.6","78.7","92.4","87.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","102.9","102.0","88.4","68.7","102.2","82.6"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.8","87.5","92.0","83.8","90.0","90.1"
