"STUB_1","STUB_2","8/21/15","8/14/15","8/22/14","8/23/13","8/21/15","8/22/14"
"Crude Oil Production ","Domestic Production","9,337","9,348","8,631","7,609","9,386","8,554"
"Crude Oil Production ","Alaska","427","438","435","438","449","390"
"Crude Oil Production ","Lower 48","8,910","8,910","8,196","7,171","8,938","8,164"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,658","16,775","16,542","15,774","16,884","16,392"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,197","1,190","1,112","1,033","1,213","1,125"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,567","3,539","3,626","3,583","3,687","3,550"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,629","8,826","8,745","8,043","8,768","8,655"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","642","630","614","578","613","602"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,623","2,590","2,445","2,537","2,603","2,459"
"Refiner Inputs and Utilization ","Gross Inputs","16,980","17,083","16,768","16,243","17,146","16,627"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,198","1,192","1,130","1,136","1,214","1,148"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,569","3,542","3,631","3,588","3,691","3,553"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,866","8,988","8,808","8,273","8,924","8,730"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","636","632","619","581","611","608"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,711","2,730","2,580","2,665","2,705","2,588"
"Refiner Inputs and Utilization ","Operable Capacity","17,962","17,962","17,931","17,815","17,962","17,931"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,269","1,269","1,297","1,294","1,269","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,842","3,842","3,810","3,769","3,842","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,271","9,271","9,154","9,093","9,271","9,154"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","637","630","647","637"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","3,034","3,029","2,933","3,034"
"Refiner Inputs and Utilization ","Percent Utilization","94.5","95.1","93.5","91.2","95.5","92.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","94.4","93.9","87.1","87.8","95.7","88.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.9","92.2","95.3","95.2","96.1","93.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","95.6","96.9","96.2","91.0","96.3","95.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","98.3","97.6","97.2","92.3","94.5","95.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","92.4","93.1","85.0","88.0","92.2","85.3"
