"STUB_1","STUB_2","8/28/15","8/21/15","8/29/14","8/30/13","8/28/15","8/29/14"
"Crude Oil Production ","Domestic Production","9,218","9,337","8,630","7,621","9,325","8,599"
"Crude Oil Production ","Alaska","327","427","434","450","416","410"
"Crude Oil Production ","Lower 48","8,891","8,910","8,196","7,171","8,909","8,189"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,389","16,658","16,428","15,936","16,713","16,401"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,217","1,197","1,061","1,131","1,209","1,102"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,546","3,567","3,651","3,525","3,614","3,570"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,404","8,629","8,595","8,194","8,664","8,659"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","628","642","620","594","621","613"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,593","2,623","2,501","2,491","2,605","2,457"
"Refiner Inputs and Utilization ","Gross Inputs","16,673","16,980","16,734","16,330","16,999","16,670"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,220","1,198","1,066","1,138","1,211","1,124"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,551","3,569","3,654","3,531","3,616","3,573"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,584","8,866","8,749","8,430","8,843","8,768"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","636","619","598","619","616"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,694","2,711","2,646","2,633","2,710","2,589"
"Refiner Inputs and Utilization ","Operable Capacity","17,962","17,962","17,931","17,815","17,962","17,931"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,269","1,269","1,297","1,294","1,269","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,842","3,842","3,810","3,769","3,842","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,271","9,271","9,154","9,093","9,271","9,154"
