"STUB_1","STUB_2","3/18/16","3/11/16","3/20/15","3/21/14","3/18/16","3/20/15"
"Crude Oil Production ","Domestic Production","9,038","9,068","9,422","8,190","9,065","9,383"
"Crude Oil Production ","Alaska","507","517","511","534","510","503"
"Crude Oil Production ","Lower 48","8,531","8,551","8,911","7,656","8,555","8,880"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,820","15,996","15,530","15,092","15,895","15,345"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,015","1,027","1,080","1,035","1,071","982"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,326","3,495","3,370","3,113","3,508","3,499"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,457","8,498","8,170","7,912","8,359","7,942"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","596","616","549","561","608","599"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,426","2,359","2,361","2,471","2,349","2,323"
"Refiner Inputs and Utilization ","Gross Inputs","16,069","16,169","15,837","15,324","16,117","15,633"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,021","1,021","1,087","1,037","1,070","991"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,329","3,500","3,374","3,114","3,511","3,502"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,571","8,547","8,349","8,004","8,452","8,096"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","596","619","551","561","609","602"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,552","2,483","2,477","2,607","2,476","2,442"
"Refiner Inputs and Utilization ","Operable Capacity","18,172","18,172","17,791","17,818","18,172","17,791"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,269","1,297","1,273","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,878","3,878","3,798","3,769","3,878","3,798"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,437","9,437","9,171","9,093","9,437","9,171"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","651","651","647","630","651","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,907","3,029","2,933","2,907"
"Refiner Inputs and Utilization ","Percent Utilization","88.4","89.0","89.0","86.0","88.7","87.9"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","80.2","80.2","85.6","80.0","84.0","78.1"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","85.8","90.3","88.8","82.6","90.5","92.2"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","90.8","90.6","91.0","88.0","89.6","88.3"
