"STUB_1","STUB_2","5/24/19","5/17/19","5/25/18","5/26/17","5/24/19","5/25/18"
"Crude Oil Production ","Domestic Production","12,300","12,200","10,769","9,342","12,200","10,730"
"Crude Oil Production ","Alaska","474","477","504","507","477","497"
"Crude Oil Production ","Lower 48","11,800","11,700","10,265","8,835","11,700","10,233"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,767","16,578","17,155","17,510","16,607","16,726"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,124","1,069","1,183","1,116","1,062","1,158"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,494","3,433","4,074","3,918","3,545","4,002"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,112","9,092","8,978","9,451","9,051","8,695"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","658","638","616","624","628","588"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,378","2,346","2,304","2,401","2,321","2,282"
"Refiner Inputs and Utilization ","Gross Inputs","17,108","16,875","17,436","17,679","16,912","17,049"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,131","1,081","1,185","1,118","1,069","1,165"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,488","3,426","4,073","3,920","3,540","3,999"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,327","9,234","9,103","9,472","9,219","8,847"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","658","637","614","625","627","584"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,502","2,497","2,461","2,544","2,457","2,453"
"Refiner Inputs and Utilization ","Operable Capacity","18,767","18,767","18,567","18,617","18,766","18,567"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,256","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,141","4,141","4,071","3,999","4,141","4,071"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,840","9,840","9,752","9,738","9,839","9,752"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","687","687","683","692","687","683"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,838","2,933","2,875","2,838"
"Refiner Inputs and Utilization ","Percent Utilization","91.2","89.9","93.9","95.0","90.1","91.8"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","92.4","88.3","96.8","89.0","87.3","95.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","84.2","82.7","100.0","98.0","85.5","98.2"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.8","93.8","93.4","97.3","93.7","90.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","95.9","92.8","89.9","90.3","91.3","85.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","87.0","86.9","86.7","86.8","85.5","86.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","758","1,052","654","762","965","754"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,485","2,416","2,297","2,491","2,419","2,342"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","526","612","307","321","488","317"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,389","-2,157","-2,051","-2,315","-2,141","-2,033"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-50","-44","-32","4","-26","-31"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","187","225","133","260","225","159"
"Refiner and Blender Net Inputs ","RBOB","450","376","344","419","457","314"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","588","463","637","684","544","565"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","67","88","17","23","60","31"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-307","-306","-338","-443","-296","-351"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","102","131","28","155","148","68"
"Refiner and Blender Net Inputs ","CBOB","-319","-65","-189","71","-107","-106"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,474","1,461","1,334","1,589","1,468","1,382"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","401","483","311","267","370","268"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,219","-1,980","-1,846","-1,876","-1,959","-1,775"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-41","-23","-31","-16","-26","-35"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","67","-7","42","107","39","54"
"Refiner and Blender Net Inputs ","GTAB","119","244","51","130","164","144"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","119","244","51","130","164","144"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","507","497","447","141","452","403"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","304","247","274","87","243","252"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","58","41","-21","32","58","18"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","137","129","133","5","114","92"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-9","-21","-1","21","0","4"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","18","102","63","-2","37","37"
"Refiner and Blender Net Inputs ","Fuel Ethanol","948","951","941","950","943","938"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","351","349","334","345","346","336"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","254","255","260","259","250","258"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","153","154","151","150","154","152"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","30","30","31","31","30","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","159","163","164","165","162","162"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,863","9,883","10,433","10,430","9,947","10,230"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","10,009","10,294","10,015","10,229","10,138","10,038"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,440","3,374","3,272","3,376","3,363","3,268"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,591","2,677","2,700","2,711","2,595","2,677"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,070","2,298","2,146","2,137","2,254","2,204"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","312","314","297","339","310","285"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,597","1,630","1,601","1,665","1,617","1,603"
"Refiner and Blender Net Production ","Adjustment","-146","-411","418","201","-191","193"
"Refiner and Blender Net Production ","Reformulated","3,268","3,283","3,297","3,333","3,263","3,267"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,327","1,320","1,306","1,332","1,312","1,291"
"Refiner and Blender Net Production ","Midwest (PADD 2)","354","358","373","376","346","369"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","475","479","483","473","479","479"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,111","1,126","1,135","1,153","1,126","1,129"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,268","3,283","3,297","3,333","3,263","3,267"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,327","1,320","1,306","1,332","1,312","1,291"
"Refiner and Blender Net Production ","Midwest (PADD 2)","354","358","373","376","346","369"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","475","479","483","473","479","479"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,111","1,126","1,135","1,153","1,126","1,129"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,741","7,011","6,718","6,895","6,875","6,770"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,112","2,054","1,966","2,044","2,051","1,977"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,237","2,319","2,327","2,335","2,249","2,308"
