"STUB_1","STUB_2","9/6/24","8/30/24","9/8/23","9/9/22","9/6/24","9/8/23"
"Crude Oil Production ","Domestic Production","13,300","13,300","12,900","12,100","13,325","12,825"
"Crude Oil Production ","Alaska","354","400","420","434","391","406"
"Crude Oil Production ","Lower 48","12,900","12,900","12,500","11,700","12,925","12,425"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,759","16,900","16,800","16,022","16,803","16,701"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","777","757","749","790","764","774"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,040","4,113","4,125","3,688","4,093","4,172"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,168","9,156","8,988","8,832","9,112","8,908"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","640","659","625","600","650","619"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,134","2,214","2,314","2,111","2,185","2,228"
"Refiner Inputs and Utilization ","Gross Inputs","17,011","17,099","17,124","16,416","17,030","17,109"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","784","760","809","793","770","804"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,051","4,127","4,148","3,702","4,102","4,193"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,296","9,252","9,134","9,094","9,248","9,140"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","637","656","622","600","647","625"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,243","2,304","2,411","2,228","2,262","2,348"
"Refiner Inputs and Utilization ","Operable Capacity","18,326","18,326","18,270","17,944","18,326","18,270"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","910","878","818","910","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,246","4,246","4,206","4,197","4,246","4,206"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,987","9,987","9,917","9,607","9,987","9,917"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","652","650","663","652","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,531","2,531","2,620","2,659","2,531","2,620"
"Refiner Inputs and Utilization ","Percent Utilization","92.8","93.3","93.7","91.5","92.9","93.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","86.2","83.5","92.2","97.0","84.6","91.6"
