"STUB_1","STUB_2","2/27/15","2/20/15","2/28/14","3/1/13","2/27/15","2/28/14"
"Crude Oil Production ","Domestic Production","9,324","9,285","8,077","7,093","9,279","8,104"
"Crude Oil Production ","Alaska","499","501","517","525","492","515"
"Crude Oil Production ","Lower 48","8,825","8,784","7,560","6,568","8,787","7,589"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,113","15,243","15,212","14,031","15,341","15,226"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","773","881","935","920","912","970"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,509","3,557","3,577","3,270","3,539","3,558"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,907","7,929","7,639","6,877","7,967","7,836"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","635","630","565","567","618","511"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,289","2,246","2,496","2,398","2,305","2,350"
"Refiner Inputs and Utilization ","Gross Inputs","15,402","15,553","15,565","14,300","15,687","15,554"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","791","902","983","963","926","983"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,510","3,558","3,585","3,203","3,541","3,564"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,053","8,090","7,726","7,039","8,174","7,926"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","638","634","570","569","622","512"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,410","2,370","2,701","2,526","2,426","2,569"
"Refiner Inputs and Utilization ","Operable Capacity","17,790","17,790","17,818","17,405","17,790","17,818"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,269","1,269","1,297","1,293","1,269","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,798","3,798","3,769","3,723","3,798","3,769"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,170","9,170","9,093","8,731","9,170","9,093"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","630","625","647","630"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,907","2,907","3,029","3,032","2,907","3,029"
"Refiner Inputs and Utilization ","Percent Utilization","86.6","87.4","87.4","82.2","88.2","87.3"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","62.3","71.1","75.8","74.5","72.9","75.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.4","93.7","95.1","86.0","93.2","94.6"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","87.8","88.2","85.0","80.6","89.1","87.2"
