"STUB_1","STUB_2","12/27/13","12/20/13","12/28/12","12/30/11","12/27/13","12/28/12"
"Crude Oil Production ","Domestic Production","8,121","8,111","6,985","5,851","8,091","6,921"
"Crude Oil Production ","Alaska","553","543","552","594","542","556"
"Crude Oil Production ","Lower 48","7,568","7,568","6,433","5,257","7,550","6,365"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,247","16,233","15,341","14,756","16,136","15,408"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,102","1,042","940","899","1,066","961"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,562","3,550","3,463","3,508","3,592","3,455"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,554","8,602","8,036","7,280","8,451","8,109"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","548","549","597","576","560","591"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,482","2,490","2,306","2,493","2,467","2,291"
"Refiner Inputs and Utilization ","Gross Inputs","16,461","16,510","15,727","15,079","16,445","15,767"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,103","1,049","1,046","899","1,093","1,048"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,564","3,552","3,404","3,537","3,593","3,404"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,574","8,690","8,228","7,432","8,543","8,288"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","552","552","604","576","563","597"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,668","2,666","2,445","2,635","2,654","2,429"
"Refiner Inputs and Utilization ","Operable Capacity","17,818","17,818","17,395","17,736","17,818","17,395"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,293","1,618","1,297","1,293"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,720","3,721","3,769","3,720"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,725","8,646","9,093","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","624","624","630","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,032","3,128","3,029","3,032"
"Refiner Inputs and Utilization ","Percent Utilization","92.4","92.7","90.4","85.0","92.3","90.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","85.1","80.9","80.9","55.6","84.3","81.0"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.6","94.3","91.5","95.1","95.3","91.5"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.3","95.6","94.3","86.0","93.9","95.0"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","87.6","87.6","96.9","92.3","89.3","95.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.1","88.0","80.7","84.2","87.6","80.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-237","771","-102","97","342","100"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,930","2,025","1,830","2,003","2,007","1,926"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","120","411","-15","-57","267","97"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,330","-1,910","-1,980","-1,841","-2,079","-2,025"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","17","45","-9","-35","21","-14"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","27","200","72","27","125","117"
"Refiner and Blender Net Inputs ","RBOB","294","494","249","222","376","259"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","487","536","475","538","524","509"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","33","58","-10","-22","30","11"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-225","-177","-247","-281","-229","-269"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-2","76","32","-13","51","8"
"Refiner and Blender Net Inputs ","CBOB","-385","182","-397","-312","-64","-148"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,315","1,359","1,221","1,188","1,346","1,300"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","8","245","-88","-3","130","29"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,793","-1,581","-1,584","-1,549","-1,646","-1,569"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","9","17","-26","-16","1","-22"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","75","143","80","68","105","115"
"Refiner and Blender Net Inputs ","GTAB","67","19","-44","105","42","-1"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","67","19","-44","105","42","-1"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","-213","75","89","82","-11","-9"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","60","111","179","172","96","119"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","78","108","83","-32","108","57"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-312","-153","-150","-11","-204","-187"
