"STUB_1","STUB_2","3/15/19","3/8/19","3/16/18","3/17/17","3/15/19","3/16/18"
"Crude Oil Production ","Domestic Production","12,100","12,000","10,407","9,129","12,075","10,360"
"Crude Oil Production ","Alaska","484","480","515","528","485","513"
"Crude Oil Production ","Lower 48","11,600","11,500","9,892","8,601","11,575","9,847"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,198","16,020","16,777","15,801","16,025","16,240"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","904","869","940","850","829","953"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,579","3,528","3,654","3,656","3,548","3,590"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,648","8,627","8,992","8,366","8,612","8,585"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","622","608","655","560","610","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,445","2,388","2,536","2,369","2,425","2,465"
"Refiner Inputs and Utilization ","Gross Inputs","16,536","16,290","17,008","16,183","16,327","16,558"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","947","879","944","850","847","961"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,582","3,539","3,658","3,658","3,554","3,589"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,790","8,735","9,088","8,570","8,742","8,749"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","622","608","650","556","611","645"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,594","2,530","2,667","2,549","2,572","2,613"
"Refiner Inputs and Utilization ","Operable Capacity","18,604","18,604","18,550","18,508","18,604","18,532"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,182","1,278","1,224","1,182"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,094","4,094","4,013","3,976","4,094","4,013"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,765","9,765","9,815","9,634","9,765","9,796"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","683","683","693","696","683","693"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,838","2,838","2,848","2,924","2,838","2,848"
"Refiner Inputs and Utilization ","Percent Utilization","88.9","87.6","91.7","87.4","87.8","89.3"
