"STUB_1","STUB_2","9/3/21","8/27/21","9/4/20","9/6/19","9/3/21","9/4/20"
"Crude Oil Production ","Domestic Production","10,000","11,500","10,000","12,400","11,075","10,300"
"Crude Oil Production ","Alaska","412","404","459","398","417","451"
"Crude Oil Production ","Lower 48","9,600","11,100","9,500","12,000","10,675","9,850"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,302","15,938","12,779","17,495","15,580","13,961"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","669","612","542","818","672","583"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,710","3,943","3,709","4,116","3,899","3,671"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,078","8,650","6,038","9,345","8,188","7,214"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","622","630","602","647","623","590"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,224","2,103","1,888","2,569","2,197","1,904"
"Refiner Inputs and Utilization ","Gross Inputs","14,845","16,549","13,362","17,888","16,217","14,510"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","696","693","593","828","713","611"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,721","3,949","3,724","4,146","3,913","3,686"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,381","9,007","6,377","9,542","8,603","7,569"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","623","630","603","648","624","591"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,424","2,269","2,065","2,723","2,364","2,053"
"Refiner Inputs and Utilization ","Operable Capacity","18,128","18,128","18,622","18,802","18,128","18,636"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","889","1,224","818","889"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,188","4,188","4,177","4,141","4,188","4,191"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,751","9,751","9,983","9,876","9,751","9,983"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","657","657","698","687","657","698"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,714","2,714","2,875","2,875","2,714","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","81.9","91.3","71.8","95.1","89.5","77.9"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","85.1","84.7","66.7","67.7","87.1","68.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","88.9","94.3","89.2","100.1","93.4","87.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","75.7","92.4","63.9","96.6","88.2","75.8"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","94.9","96.0","86.4","94.4","95.1","84.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.3","83.6","71.8","94.7","87.1","71.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","1,150","718","992","658","856","946"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,437","2,504","2,206","2,544","2,505","2,309"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","330","309","133","146","284","208"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,632","-2,149","-1,445","-2,124","-2,014","-1,735"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-27","-23","-29","-14","-20","-14"
