"STUB_1","STUB_2","9/7/12","8/31/12","9/9/11","9/10/10","9/7/12","9/9/11"
"Crude Oil Production ","Domestic Production","5,526","5,486","5,083","5,573","5,879","5,479"
"Crude Oil Production ","Alaska","464","432","577","621","435","546"
"Crude Oil Production ","Lower 48","5,062","5,054","4,506","4,952","5,444","4,933"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,321","14,608","15,024","15,006","14,937","15,395"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","990","1,224","1,118","933","1,212"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,499","3,464","3,376","3,323","3,550","3,360"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","6,908","7,112","7,410","7,569","7,404","7,767"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","579","572","494","576","581","536"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,425","2,471","2,521","2,421","2,469","2,521"
"Refiner Inputs and Utilization ","Gross Inputs","14,594","14,829","15,421","15,413","15,213","15,760"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,007","994","1,222","1,103","984","1,212"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,473","3,470","3,398","3,368","3,537","3,383"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","6,949","7,174","7,598","7,757","7,500","7,931"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","586","575","500","583","585","540"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,579","2,616","2,702","2,602","2,607","2,694"
"Refiner Inputs and Utilization ","Operable Capacity","17,230","17,230","17,736","17,589","17,230","17,736"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,618","1,397","1,188","1,618"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,665","3,721","3,723","3,665","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","8,626","8,725","8,646"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","624","623","624","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,028","3,028","3,128","3,219","3,028","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","84.7","86.1","87.0","87.6","88.3","88.9"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","84.8","83.7","75.5","79.0","82.8","74.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.8","94.7","91.3","90.5","96.5","90.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","79.6","82.2","87.9","89.9","86.0","91.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","93.8","92.2","80.2","93.5","93.8","86.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","85.2","86.4","86.4","80.8","86.1","86.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","485","728","364","426","560","606"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,962","2,179","1,964","1,818","2,093","2,073"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","113","197","304","50","173","292"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,714","-1,707","-2,001","-1,420","-1,814","-1,911"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-5","-2","1","-27","1","-10"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","129","61","96","4","107","162"
"Refiner and Blender Net Inputs ","RBOB","268","205","437","362","257","453"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","512","508","608","694","503","624"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","9","10","47","79","46","50"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-293","-344","-245","-366","-347","-326"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","40","31","26","-45","55","105"
"Refiner and Blender Net Inputs ","CBOB","-74","-38","7","40","-81","107"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,225","1,211","1,235","976","1,256","1,315"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","34","118","255","35","84","225"
