"STUB_1","STUB_2","2/17/23","2/10/23","2/18/22","2/19/21","2/17/23","2/18/22"
"Crude Oil Production ","Domestic Production","12,300","12,300","11,600","9,700","12,275","11,575"
"Crude Oil Production ","Alaska","447","456","458","481","451","455"
"Crude Oil Production ","Lower 48","11,900","11,800","11,100","9,200","11,800","11,100"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,010","15,027","15,246","12,230","15,102","15,243"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","675","669","666","618","713","663"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,773","3,850","4,008","3,159","3,829","3,907"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,055","7,975","7,996","6,027","8,090","8,078"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","498","466","547","564","483","577"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,009","2,067","2,028","1,862","1,986","2,018"
"Refiner Inputs and Utilization ","Gross Inputs","15,460","15,566","15,847","12,615","15,575","15,752"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","699","714","742","627","752","699"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,770","3,855","4,025","3,176","3,834","3,919"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,348","8,343","8,362","6,250","8,399","8,391"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","494","465","547","567","480","578"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,149","2,189","2,171","1,995","2,111","2,164"
"Refiner Inputs and Utilization ","Operable Capacity","18,002","18,002","18,132","18,388","18,009","18,132"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","818","889","878","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,197","4,191","4,177","4,197","4,191"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,628","9,628","9,751","9,956","9,628","9,751"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","657","652","657","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,650","2,650","2,715","2,714","2,650","2,715"
"Refiner Inputs and Utilization ","Percent Utilization","85.9","86.5","87.4","68.6","86.5","86.9"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","79.6","81.4","90.8","70.6","85.7","85.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","89.8","91.9","96.0","76.0","91.3","93.5"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","86.7","86.7","85.8","62.8","87.2","86.1"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","75.9","71.5","83.3","86.9","73.1","88.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","81.1","82.6","79.9","73.5","79.7","79.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-28","424","592","733","-8","406"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,393","2,325","2,334","2,064","2,316","2,250"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-80","53","-16","62","-54","-83"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,508","-2,202","-1,906","-1,498","-2,464","-1,905"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","3","34","9","-13","21","10"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","165","214","171","117","174","133"
"Refiner and Blender Net Inputs ","RBOB","428","656","598","554","486","504"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","434","508","493","323","440","490"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","23","76","65","78","58","37"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-87","-110","-99","29","-121","-125"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","57","182","140","124","109","102"
"Refiner and Blender Net Inputs ","CBOB","-541","-267","-163","-57","-503","-205"
