"STUB_1","STUB_2","5/8/20","5/1/20","5/10/19","5/11/18","5/8/20","5/10/19"
"Crude Oil Production ","Domestic Production","11,600","11,900","12,100","10,723","11,950","12,200"
"Crude Oil Production ","Alaska","438","443","481","502","453","478"
"Crude Oil Production ","Lower 48","11,200","11,500","11,600","10,221","11,500","11,700"
"Refiner Inputs and Utilization ","Crude Oil Inputs","12,383","12,976","16,676","16,635","12,644","16,528"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","562","595","1,030","1,167","548","1,052"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","2,939","3,076","3,620","4,025","2,936","3,652"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","6,798","7,231","9,105","8,596","7,080","8,971"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","478","454","642","573","454","598"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,606","1,622","2,280","2,273","1,626","2,254"
"Refiner Inputs and Utilization ","Gross Inputs","12,883","13,382","16,978","16,917","13,074","16,829"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","588","620","1,037","1,175","579","1,067"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","2,950","3,085","3,616","4,017","2,946","3,650"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,165","7,496","9,254","8,690","7,370","9,122"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","493","468","642","571","464","597"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,688","1,713","2,429","2,463","1,715","2,392"
"Refiner Inputs and Utilization ","Operable Capacity","18,976","18,974","18,767","18,567","18,974","18,763"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,224","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,196","4,196","4,141","4,071","4,196","4,141"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,983","9,983","9,840","9,752","9,983","9,836"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","698","696","687","683","696","687"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,875","2,838","2,875","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","67.9","70.5","90.5","91.1","68.9","89.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","48.0","50.7","84.8","96.0","47.3","87.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","70.3","73.5","87.3","98.7","70.2","88.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","71.8","75.1","94.1","89.1","73.8","92.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","70.6","67.3","93.4","83.6","66.7","86.9"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","58.7","59.6","84.5","86.8","59.7","83.2"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","472","281","1,232","1,024","320","930"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,714","1,457","2,474","2,322","1,501","2,324"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","247","-28","477","406","132","365"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,588","-1,405","-1,984","-1,869","-1,469","-1,994"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-14","0","2","-21","-11","-22"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","113","258","263","187","167","257"
"Refiner and Blender Net Inputs ","RBOB","181","128","507","258","178","424"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","255","233","529","561","238","450"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","26","16","70","27","33","43"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-187","-270","-288","-370","-198","-226"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","87","149","196","40","106","156"
"Refiner and Blender Net Inputs ","CBOB","114","-294","41","91","-93","-81"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,181","1,030","1,483","1,353","1,076","1,485"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","211","-35","355","350","107","283"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,309","-1,224","-1,842","-1,652","-1,268","-1,864"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-11","-15","-10","-27","-18","-29"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","41","-50","56","65","9","44"
"Refiner and Blender Net Inputs ","GTAB","37","60","164","186","39","161"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","37","60","164","186","39","161"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","140","387","520","489","196","426"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","240","134","298","221","148","228"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","10","-9","51","29","-8","40"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-92","89","147","152","-3","95"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-3","15","12","6","7","7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-15","158","11","82","52","56"
"Refiner and Blender Net Inputs ","Fuel Ethanol","666","595","953","942","592","932"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","233","205","350","339","206","340"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","182","161","251","261","163","246"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","119","106","157","151","104","155"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","22","20","31","29","20","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","109","103","165","162","99","161"
"Refiner and Blender Net Production ","Finished Motor Gasoline","7,497","6,705","9,912","10,462","6,786","9,937"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","7,080","6,671","10,292","10,144","6,581","10,038"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,279","1,997","3,406","3,258","2,008","3,308"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,899","1,657","2,602","2,705","1,692","2,562"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,572","1,652","2,342","2,320","1,607","2,259"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","237","224","316","277","219","304"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,092","1,142","1,626","1,585","1,056","1,605"
"Refiner and Blender Net Production ","Adjustment","417","35","-380","318","205","-101"
"Refiner and Blender Net Production ","Reformulated","2,117","1,942","3,308","3,261","1,910","3,241"
"Refiner and Blender Net Production ","East Coast (PADD 1)","785","700","1,347","1,280","702","1,289"
"Refiner and Blender Net Production ","Midwest (PADD 2)","226","209","347","372","213","345"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","357","321","474","473","316","482"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","749","711","1,140","1,136","679","1,125"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","2,117","1,942","3,308","3,261","1,910","3,241"
"Refiner and Blender Net Production ","East Coast (PADD 1)","785","700","1,347","1,280","702","1,289"
"Refiner and Blender Net Production ","Midwest (PADD 2)","226","209","347","372","213","345"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","357","321","474","473","316","482"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","749","711","1,140","1,136","679","1,125"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","4,963","4,729","6,984","6,883","4,671","6,797"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,494","1,297","2,059","1,978","1,306","2,019"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,674","1,447","2,255","2,333","1,479","2,217"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,215","1,331","1,868","1,846","1,291","1,778"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","237","224","316","277","219","304"
"Refiner and Blender Net Production ","West Coast (PADD 5)","344","431","486","449","376","480"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","4,519","3,978","6,137","6,067","3,991","6,004"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,541","1,333","2,138","2,078","1,345","2,094"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,583","1,378","2,122","2,191","1,397","2,087"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","833","744","1,071","1,018","735","1,046"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","221","208","305","291","202","298"
"Refiner and Blender Net Production ","West Coast (PADD 5)","342","315","501","489","312","479"
"Refiner and Blender Net Production ","Ed55 and Lower","4,516","3,975","6,132","6,061","3,988","5,998"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,540","1,332","2,136","2,076","1,344","2,092"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,582","1,377","2,120","2,188","1,396","2,084"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","832","743","1,071","1,017","735","1,045"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","221","208","305","291","202","297"
"Refiner and Blender Net Production ","West Coast (PADD 5)","341","314","501","489","312","479"
"Refiner and Blender Net Production ","Greater than Ed55","3","4","6","6","3","6"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1","1","2","1","1","2"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1","1","3","4","1","3"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","1","1","0","1"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1","1","0","0","1","0"
"Refiner and Blender Net Production ","Other","444","751","847","816","680","793"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-47","-36","-79","-99","-39","-76"
"Refiner and Blender Net Production ","Midwest (PADD 2)","90","69","133","141","81","130"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","383","587","797","828","556","732"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","16","15","11","-14","18","6"
"Refiner and Blender Net Production ","West Coast (PADD 5)","2","116","-15","-40","64","1"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","443","462","1,671","1,803","538","1,706"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-1","-11","62","122","-2","87"
"Refiner and Blender Net Production ","Midwest (PADD 2)","83","74","280","256","89","287"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","218","251","910","979","296","919"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","15","12","32","35","14","28"
"Refiner and Blender Net Production ","West Coast (PADD 5)","129","137","387","411","142","385"
"Refiner and Blender Net Production ","Commercial","372","401","1,597","1,767","457","1,634"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-1","-11","62","122","-2","87"
"Refiner and Blender Net Production ","Midwest (PADD 2)","75","71","277","254","84","283"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","167","203","853","943","234","871"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","14","11","31","34","13","26"
"Refiner and Blender Net Production ","West Coast (PADD 5)","117","127","374","413","128","368"
"Refiner and Blender Net Production ","Military","71","60","74","36","81","72"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","8","2","3","3","4","5"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","50","48","56","36","62","49"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","1","0","1","2"
"Refiner and Blender Net Production ","West Coast (PADD 5)","13","10","13","-2","14","17"
"Refiner and Blender Net Production ","Distillate Fuel Oil","4,892","5,082","5,264","5,031","4,991","5,136"
"Refiner and Blender Net Production ","East Coast (PADD 1)","245","248","364","358","241","336"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,110","1,214","1,104","1,223","1,112","1,100"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,802","2,893","3,038","2,750","2,889","2,976"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","193","185","223","181","186","203"
