"STUB_1","STUB_2","9/13/13","9/6/13","9/14/12","9/16/11","9/13/13","9/14/12"
"Crude Oil Production ","Domestic Production","7,827","7,745","6,277","5,747","7,701","5,887"
"Crude Oil Production ","Alaska","519","476","460","576","471","446"
"Crude Oil Production ","Lower 48","7,308","7,269","5,817","5,171","7,230","5,441"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,110","15,896","14,916","15,307","15,929","14,806"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,121","1,066","982","1,277","1,088","946"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,480","3,525","3,462","3,513","3,528","3,515"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,465","8,244","7,488","7,550","8,236","7,324"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","532","552","571","468","564","572"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,513","2,508","2,413","2,499","2,512","2,449"
"Refiner Inputs and Utilization ","Gross Inputs","16,479","16,476","15,312","15,653","16,382","15,113"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,168","1,166","1,082","1,279","1,152","1,013"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,485","3,534","3,417","3,535","3,534","3,484"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,622","8,533","7,688","7,694","8,464","7,446"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","538","566","573","468","571","576"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,666","2,678","2,552","2,678","2,660","2,593"
"Refiner Inputs and Utilization ","Operable Capacity","17,815","17,815","17,230","17,736","17,815","17,230"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,294","1,294","1,188","1,618","1,294","1,188"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,665","3,721","3,769","3,665"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,725","8,646","9,093","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","624","624","630","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,028","3,128","3,029","3,028"
"Refiner Inputs and Utilization ","Percent Utilization","92.5","92.5","88.9","88.3","92.0","87.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","90.3","90.1","91.1","79.1","89.0","85.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.5","93.8","93.2","95.0","93.8","95.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.8","93.8","88.1","89.0","93.1","85.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","85.4","89.8","91.8","74.9","90.6","92.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.0","88.4","84.3","85.6","87.8","85.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","310","68","358","250","318","522"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,974","2,087","2,054","1,932","2,088","2,084"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","208","195","131","253","230","161"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,227","-2,349","-1,994","-2,053","-2,199","-1,847"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","15","24","-8","25","15","-1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","340","111","175","92","183","125"
"Refiner and Blender Net Inputs ","RBOB","457","215","352","209","333","284"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","534","460","491","418","533","509"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","25","52","28","50","45","27"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-314","-299","-272","-274","-330","-317"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","211","2","105","16","85","65"
