"STUB_1","STUB_2","7/22/16","7/15/16","7/24/15","7/25/14","7/22/16","7/24/15"
"Crude Oil Production ","Domestic Production","8,515","8,494","9,413","8,443","8,481","9,534"
"Crude Oil Production ","Alaska","482","449","460","347","421","452"
"Crude Oil Production ","Lower 48","8,033","8,045","8,953","8,096","8,060","9,083"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,586","16,863","16,762","16,551","16,670","16,763"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,019","1,114","1,158","1,146","1,084","1,179"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,713","3,764","3,782","3,708","3,717","3,715"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,788","8,860","8,601","8,585","8,747","8,717"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","616","617","617","601","626","635"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,450","2,509","2,603","2,511","2,496","2,518"
"Refiner Inputs and Utilization ","Gross Inputs","16,924","17,071","17,084","16,765","16,957","17,071"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,085","1,104","1,200","1,149","1,112","1,196"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,719","3,765","3,790","3,710","3,719","3,720"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,889","8,909","8,779","8,656","8,842","8,897"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","617","618","614","606","628","632"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,614","2,675","2,700","2,644","2,656","2,626"
"Refiner Inputs and Utilization ","Operable Capacity","18,320","18,320","17,962","17,931","18,317","17,940"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,278","1,278","1,269","1,297","1,278","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,924","3,924","3,842","3,810","3,924","3,842"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,515","9,515","9,271","9,154","9,514","9,253"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","680","680","647","637","678","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,924","2,924","2,933","3,034","2,924","2,929"
"Refiner Inputs and Utilization ","Percent Utilization","92.4","93.2","95.1","93.5","92.6","95.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","84.9","86.4","94.6","88.6","87.0","94.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.8","95.9","98.7","97.4","94.8","96.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.4","93.6","94.7","94.6","92.9","96.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","90.8","91.0","95.0","95.1","92.6","97.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.4","91.5","92.1","87.2","90.8","89.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","692","701","861","928","790","748"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,458","2,424","2,341","2,265","2,406","2,268"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","473","403","509","554","464","416"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,249","-2,304","-2,143","-2,171","-2,186","-2,110"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-31","-28","-19","64","-32","-21"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","41","206","173","216","138","194"
"Refiner and Blender Net Inputs ","RBOB","207","330","400","475","271","312"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","571","690","657","752","593","598"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","68","13","131","48","40","91"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-419","-464","-461","-365","-422","-441"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-13","92","73","40","60","65"
"Refiner and Blender Net Inputs ","CBOB","-39","107","52","200","8","-7"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,390","1,421","1,423","1,388","1,431","1,372"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","331","420","303","418","377","259"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,794","-1,792","-1,763","-1,813","-1,849","-1,724"
