"STUB_1","STUB_2","6/15/12","6/8/12","6/17/11","6/18/10","6/15/12","6/17/11"
"Crude Oil Production ","Domestic Production","6,353","6,236","5,650","5,501","6,265","5,634"
"Crude Oil Production ","Alaska","553","503","572","606","531","575"
"Crude Oil Production ","Lower 48","5,800","5,733","5,078","4,895","5,735","5,059"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,608","15,620","15,278","15,191","15,466","15,028"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","963","997","1,207","1,214","967","1,127"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,423","3,467","3,591","3,461","3,448","3,436"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,987","8,023","7,423","7,506","7,914","7,486"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","597","558","545","571","571","567"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,637","2,575","2,511","2,440","2,566","2,412"
"Refiner Inputs and Utilization ","Gross Inputs","15,839","15,849","15,788","15,711","15,697","15,420"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","965","999","1,200","1,218","969","1,123"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,380","3,430","3,612","3,482","3,419","3,458"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,136","8,185","7,741","7,825","8,060","7,684"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","601","571","550","573","578","569"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,757","2,663","2,686","2,613","2,669","2,585"
"Refiner Inputs and Utilization ","Operable Capacity","17,230","17,230","17,698","17,584","17,251","17,698"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,580","1,397","1,188","1,580"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,665","3,721","3,723","3,665","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","8,621","8,725","8,646"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","624","623","624","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,028","3,028","3,128","3,219","3,049","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","91.9","92.0","89.2","89.4","91.0","87.1"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","81.3","84.1","75.9","87.2","81.6","71.1"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.2","93.6","97.1","93.5","93.3","92.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.2","93.8","89.5","90.8","92.4","88.9"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","96.3","91.4","88.1","91.9","92.7","91.2"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","91.1","88.0","85.9","81.2","87.6","82.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","653","708","845","724","537","818"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,136","2,282","2,231","1,905","2,159","2,074"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","213","224","241","159","193","281"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,768","-1,883","-1,782","-1,454","-1,872","-1,723"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-9","19","-7","0","-3","-5"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","82","66","162","114","59","191"
"Refiner and Blender Net Inputs ","RBOB","429","344","369","419","355","268"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","659","583","603","656","580","468"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","84","84","91","25","83","91"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-358","-382","-411","-321","-342","-367"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","44","59","86","60","35","75"
"Refiner and Blender Net Inputs ","CBOB","-145","-207","205","48","-207","143"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,214","1,311","1,264","979","1,259","1,234"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","85","77","152","71","85","156"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,476","-1,605","-1,277","-1,057","-1,578","-1,311"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-27","-10","-6","0","-20","-6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","59","20","73","55","47","69"
"Refiner and Blender Net Inputs ","GTAB","76","169","167","132","104","129"
