"STUB_1","STUB_2","12/4/15","11/27/15","12/5/14","12/6/13","12/4/15","12/5/14"
"Crude Oil Production ","Domestic Production","9,164","9,202","9,118","8,075","9,178","9,071"
"Crude Oil Production ","Alaska","525","529","520","532","525","516"
"Crude Oil Production ","Lower 48","8,639","8,673","8,598","7,543","8,653","8,555"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,652","16,803","16,627","16,131","16,478","16,213"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,140","1,214","1,063","1,099","1,178","1,099"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,737","3,635","3,765","3,693","3,569","3,549"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,779","8,838","8,679","8,286","8,688","8,496"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","608","611","581","570","604","597"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,388","2,505","2,538","2,484","2,439","2,472"
"Refiner Inputs and Utilization ","Gross Inputs","16,865","17,070","16,993","16,501","16,714","16,542"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,131","1,217","1,067","1,106","1,177","1,105"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,738","3,665","3,770","3,691","3,582","3,555"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,875","8,975","8,911","8,448","8,817","8,716"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","605","607","585","573","602","599"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,515","2,606","2,660","2,683","2,536","2,566"
"Refiner Inputs and Utilization ","Operable Capacity","18,125","18,059","17,814","17,818","18,076","17,814"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,297","1,297","1,273","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,878","3,842","3,810","3,769","3,851","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,391","9,361","9,154","9,093","9,369","9,154"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","651","651","647","630","651","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,907","3,029","2,933","2,907"
"Refiner Inputs and Utilization ","Percent Utilization","93.1","94.5","95.4","92.6","92.5","92.9"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","88.9","95.6","82.3","85.3","92.5","85.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","96.4","95.4","98.9","97.9","93.0","93.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.5","95.9","97.4","92.9","94.1","95.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","93.0","93.3","90.5","90.9","92.5","92.6"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","85.8","88.8","91.5","88.6","86.5","88.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-60","153","8","426","266","196"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,037","2,039","2,058","2,072","2,082","2,059"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","191","240","147","252","254","275"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,370","-2,203","-2,174","-2,047","-2,170","-2,155"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-27","-40","-21","16","-28","3"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","110","117","-3","134","128","14"
"Refiner and Blender Net Inputs ","RBOB","199","302","167","301","278","173"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","486","442","507","519","466","515"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-25","73","25","-1","23","18"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-293","-306","-283","-261","-259","-308"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","31","93","-82","43","49","-52"
"Refiner and Blender Net Inputs ","CBOB","-524","-408","-101","-90","-299","-65"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,349","1,355","1,349","1,322","1,385","1,364"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","103","181","157","131","192","216"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,998","-1,934","-1,677","-1,657","-1,900","-1,733"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-25","-42","-9","-14","-35","10"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","47","31","79","129","60","79"
"Refiner and Blender Net Inputs ","GTAB","70","39","41","58","66","25"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","70","39","41","58","66","25"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","195","221","-99","157","220","63"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","131","203","161","172","165","156"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","112","-14","-35","122","39","41"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-78","37","-213","-129","-11","-113"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-3","3","-12","30","7","-7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","33","-8","0","-38","20","-13"
"Refiner and Blender Net Inputs ","Fuel Ethanol","839","876","838","826","868","856"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","308","315","306","303","314","311"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","228","239","234","233","237","239"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","131","142","132","129","138","135"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","27","29","24","24","29","26"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","144","151","142","138","149","145"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,869","9,752","9,169","8,982","9,681","9,508"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,428","9,739","9,530","9,428","9,740","9,563"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,938","3,011","2,948","2,839","3,004","2,942"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,435","2,518","2,510","2,573","2,521","2,518"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,244","2,391","2,259","2,110","2,383","2,277"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","328","310","269","357","317","298"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,484","1,509","1,543","1,550","1,516","1,528"
"Refiner and Blender Net Production ","Adjustment","441","13","-361","-446","-59","-55"
"Refiner and Blender Net Production ","Reformulated","2,993","3,130","2,961","2,891","3,114","3,037"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,222","1,263","1,187","1,155","1,248","1,222"
"Refiner and Blender Net Production ","Midwest (PADD 2)","351","363","358","354","366","363"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","402","434","404","369","429","414"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,018","1,070","1,012","1,013","1,070","1,039"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","2,993","3,130","2,961","2,891","3,114","3,037"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,222","1,263","1,187","1,155","1,248","1,222"
"Refiner and Blender Net Production ","Midwest (PADD 2)","351","363","358","354","366","363"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","402","434","404","369","429","414"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,018","1,070","1,012","1,013","1,070","1,039"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,435","6,609","6,569","6,537","6,627","6,526"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,716","1,749","1,761","1,684","1,756","1,720"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,083","2,155","2,152","2,219","2,155","2,155"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,842","1,957","1,855","1,740","1,954","1,864"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","328","310","269","357","317","298"
"Refiner and Blender Net Production ","West Coast (PADD 5)","466","439","531","537","446","489"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,391","5,629","5,430","5,406","5,583","5,516"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,851","1,876","1,888","1,877","1,889","1,896"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,955","2,046","1,989","1,984","2,041","2,029"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","895","985","909","917","943","923"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","274","288","239","238","290","257"
"Refiner and Blender Net Production ","West Coast (PADD 5)","416","435","404","389","419","411"
"Refiner and Blender Net Production ","Ed55 and Lower","5,390","5,628","5,429","5,404","5,582","5,514"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,850","1,876","1,888","1,877","1,889","1,896"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,955","2,045","1,989","1,983","2,040","2,028"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","895","985","909","917","943","923"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","274","288","239","238","290","257"
"Refiner and Blender Net Production ","West Coast (PADD 5)","416","434","404","389","419","411"
"Refiner and Blender Net Production ","Greater than Ed55","1","1","1","2","2","2"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","1","0","1","1","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Other","1,044","980","1,139","1,131","1,044","1,010"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-135","-127","-127","-193","-134","-176"
"Refiner and Blender Net Production ","Midwest (PADD 2)","128","110","163","234","114","126"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","947","971","946","823","1,010","940"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","54","22","30","119","27","41"
"Refiner and Blender Net Production ","West Coast (PADD 5)","50","4","127","148","26","78"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,711","1,761","1,637","1,619","1,678","1,596"
"Refiner and Blender Net Production ","East Coast (PADD 1)","101","131","108","66","108","98"
"Refiner and Blender Net Production ","Midwest (PADD 2)","250","263","252","240","256","221"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","902","888","797","840","850","813"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","31","36","35","27","32","32"
"Refiner and Blender Net Production ","West Coast (PADD 5)","428","443","444","445","431","432"
"Refiner and Blender Net Production ","Commercial","1,621","1,676","1,586","1,515","1,599","1,556"
"Refiner and Blender Net Production ","East Coast (PADD 1)","101","131","108","66","108","98"
"Refiner and Blender Net Production ","Midwest (PADD 2)","244","260","246","226","252","215"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","835","826","762","733","794","793"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","30","36","34","26","31","29"
"Refiner and Blender Net Production ","West Coast (PADD 5)","411","423","436","463","413","419"
"Refiner and Blender Net Production ","Military","90","85","50","105","79","40"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","6","4","6","14","5","6"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","66","61","35","107","57","19"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","1","1","1","1","0","2"
"Refiner and Blender Net Production ","West Coast (PADD 5)","17","20","8","-18","18","13"
"Refiner and Blender Net Production ","Distillate Fuel Oil","5,228","5,168","5,231","5,262","5,113","4,988"
"Refiner and Blender Net Production ","East Coast (PADD 1)","360","375","344","332","365","323"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,047","1,073","1,209","1,168","1,042","1,112"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,984","2,880","2,794","2,965","2,907","2,696"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","217","190","222","195","202","212"
"Refiner and Blender Net Production ","West Coast (PADD 5)","621","650","663","601","597","645"
"Refiner and Blender Net Production ","15 ppm sulfur and Under","4,896","4,874","4,829","4,824","4,827","4,618"
"Refiner and Blender Net Production ","East Coast (PADD 1)","297","335","285","222","313","273"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,044","1,071","1,203","1,169","1,044","1,104"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,737","2,674","2,489","2,663","2,680","2,421"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","220","187","214","190","200","210"
"Refiner and Blender Net Production ","West Coast (PADD 5)","600","608","638","579","589","610"
"Refiner and Blender Net Production ","> 15 ppm to 500 ppm sulfur","148","140","187","171","133","128"
"Refiner and Blender Net Production ","East Coast (PADD 1)","12","4","26","15","10","22"
"Refiner and Blender Net Production ","Midwest (PADD 2)","8","6","14","14","5","7"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","117","120","143","126","114","82"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","-2","4","4","7","1","4"
"Refiner and Blender Net Production ","West Coast (PADD 5)","11","6","0","10","3","13"
"Refiner and Blender Net Production ","> 500 ppm sulfur","185","154","215","267","153","242"
"Refiner and Blender Net Production ","East Coast (PADD 1)","51","35","33","95","43","28"
"Refiner and Blender Net Production ","Midwest (PADD 2)","-5","-4","-7","-15","-7","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","130","86","162","176","112","192"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","-1","0","4","-1","0","-1"
"Refiner and Blender Net Production ","West Coast (PADD 5)","10","35","24","12","5","22"
"Refiner and Blender Net Production ","Residual Fuel Oil","347","399","405","442","364","417"
"Refiner and Blender Net Production ","East Coast (PADD 1)","41","49","57","38","45","52"
"Refiner and Blender Net Production ","Midwest (PADD 2)","70","37","42","60","57","42"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","144","182","168","219","154","151"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","14","11","16","15","12","15"
