"STUB_1","STUB_2","6/8/12","6/1/12","6/10/11","6/11/10","6/8/12","6/10/11"
"Crude Oil Production ","Domestic Production","6,236","6,245","5,643","5,503","6,237","5,617"
"Crude Oil Production ","Alaska","503","532","588","608","529","573"
"Crude Oil Production ","Lower 48","5,733","5,713","5,055","4,895","5,708","5,044"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,620","15,468","14,869","15,114","15,311","14,918"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","997","985","1,000","1,152","932","1,114"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,467","3,407","3,494","3,363","3,462","3,381"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,023","7,986","7,322","7,684","7,856","7,510"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","558","570","594","550","550","566"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,575","2,519","2,460","2,365","2,511","2,347"
"Refiner Inputs and Utilization ","Gross Inputs","15,849","15,675","15,241","15,458","15,551","15,290"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","999","988","1,010","1,157","934","1,113"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,430","3,396","3,510","3,382","3,454","3,404"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,185","8,097","7,486","7,871","7,990","7,670"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","571","579","594","554","558","568"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,663","2,615","2,640","2,494","2,615","2,534"
"Refiner Inputs and Utilization ","Operable Capacity","17,230","17,230","17,698","17,584","17,271","17,698"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,580","1,397","1,188","1,580"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,665","3,721","3,723","3,664","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","8,621","8,725","8,646"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","624","623","624","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,028","3,028","3,128","3,219","3,071","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","92.0","91.0","86.1","87.9","90.0","86.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","84.1","83.1","63.9","82.8","78.6","70.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.6","92.7","94.3","90.9","94.3","91.5"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.8","92.8","86.6","91.3","91.6","88.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","91.4","92.8","95.2","89.0","89.5","91.1"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.0","86.4","84.4","77.5","85.2","81.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","708","210","695","662","604","836"
