"STUB_1","STUB_2","5/14/21","5/7/21","5/15/20","5/17/19","5/14/21","5/15/20"
"Crude Oil Production ","Domestic Production","11,000","11,000","11,500","12,200","10,950","11,775"
"Crude Oil Production ","Alaska","456","451","423","477","452","442"
"Crude Oil Production ","Lower 48","10,500","10,500","11,100","11,700","10,475","11,350"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,116","15,020","12,903","16,578","15,099","12,756"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","707","634","609","1,069","654","567"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,541","3,541","3,064","3,433","3,477","3,023"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,223","8,201","7,065","9,092","8,357","7,069"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","545","544","494","638","537","467"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,100","2,101","1,671","2,346","2,075","1,630"
"Refiner Inputs and Utilization ","Gross Inputs","15,619","15,572","13,177","16,875","15,594","13,162"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","713","649","617","1,081","660","599"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,552","3,548","3,075","3,426","3,485","3,033"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,552","8,575","7,222","9,234","8,669","7,335"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","541","539","498","637","534","477"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,261","2,261","1,764","2,497","2,246","1,719"
"Refiner Inputs and Utilization ","Operable Capacity","18,090","18,090","18,976","18,767","18,116","18,975"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","1,224","1,224","818","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,188","4,188","4,196","4,141","4,188","4,196"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,713","9,713","9,983","9,840","9,740","9,983"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","657","657","698","687","657","697"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,714","2,714","2,875","2,875","2,714","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","86.3","86.1","69.4","89.9","86.1","69.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.2","79.3","50.4","88.3","80.7","49.0"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","84.8","84.7","73.3","82.7","83.2","72.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","88.0","88.3","72.3","93.8","89.0","73.5"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","82.4","82.1","71.3","92.8","81.4","68.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","83.3","83.3","61.4","86.9","82.8","59.8"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","1,300","804","214","1,052","1,027","378"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,521","2,423","1,751","2,416","2,412","1,607"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","466","386","109","612","369","126"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,909","-2,135","-1,722","-2,157","-1,933","-1,498"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","6","-7","-13","-44","-2","-9"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","216","137","89","225","180","151"
"Refiner and Blender Net Inputs ","RBOB","248","466","216","376","368","179"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","370","603","456","463","477","288"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","71","104","25","88","70","35"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-309","-315","-301","-306","-260","-242"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","115","74","35","131","81","98"
"Refiner and Blender Net Inputs ","CBOB","510","31","107","-65","243","5"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,482","1,403","1,192","1,461","1,425","1,130"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","370","238","155","483","269","115"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,410","-1,646","-1,284","-1,980","-1,514","-1,251"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","30","-13","-13","-23","-6","-13"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","37","50","57","-7","70","22"
"Refiner and Blender Net Inputs ","GTAB","438","108","44","244","211","42"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","438","108","44","244","211","42"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","105","199","-153","497","204","152"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","231","310","59","247","299","147"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","25","44","-71","41","30","-24"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-191","-175","-137","129","-159","-5"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-24","6","0","-21","4","4"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","63","13","-4","102","30","31"
"Refiner and Blender Net Inputs ","Fuel Ethanol","923","888","680","951","894","631"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","334","320","239","349","322","220"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","254","242","184","255","243","172"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","154","147","120","154","149","112"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","29","29","22","30","29","21"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","152","150","116","163","151","106"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,753","9,588","7,166","9,883","9,529","7,026"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","10,033","9,579","7,210","10,294","9,692","6,883"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,287","3,115","2,339","3,374","3,155","2,147"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,645","2,515","1,948","2,677","2,527","1,795"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,271","2,131","1,531","2,298","2,202","1,611"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","318","317","252","314","308","232"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,512","1,501","1,139","1,630","1,499","1,098"
"Refiner and Blender Net Production ","Adjustment","-280","9","-43","-411","-163","143"
"Refiner and Blender Net Production ","Reformulated","3,090","2,944","2,169","3,283","2,981","2,029"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,230","1,144","809","1,320","1,165","747"
"Refiner and Blender Net Production ","Midwest (PADD 2)","352","335","212","358","337","216"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","452","432","363","479","441","338"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,057","1,033","785","1,126","1,037","727"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,090","2,944","2,169","3,283","2,981","2,029"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,230","1,144","809","1,320","1,165","747"
"Refiner and Blender Net Production ","Midwest (PADD 2)","352","335","212","358","337","216"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","452","432","363","479","441","338"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,057","1,033","785","1,126","1,037","727"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,943","6,635","5,041","7,011","6,710","4,854"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,058","1,971","1,531","2,054","1,990","1,399"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,293","2,180","1,736","2,319","2,190","1,579"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,819","1,700","1,168","1,819","1,761","1,274"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","318","317","252","314","308","232"
"Refiner and Blender Net Production ","West Coast (PADD 5)","455","468","354","504","462","371"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","6,067","5,829","4,604","6,138","5,876","4,255"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,085","2,015","1,574","2,135","2,022","1,441"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,148","2,044","1,600","2,170","2,056","1,485"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,077","1,017","843","1,043","1,037","785"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","294","291","218","299","292","211"
"Refiner and Blender Net Production ","West Coast (PADD 5)","463","462","370","491","468","333"
"Refiner and Blender Net Production ","Ed55 and Lower","6,062","5,824","4,601","6,133","5,871","4,251"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,084","2,014","1,573","2,134","2,021","1,440"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,144","2,041","1,598","2,168","2,053","1,483"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,077","1,016","843","1,042","1,037","785"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","293","291","218","298","291","211"
"Refiner and Blender Net Production ","West Coast (PADD 5)","463","462","369","491","468","333"
"Refiner and Blender Net Production ","Greater than Ed55","5","5","4","5","5","4"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","1","1","1","1","1"
"Refiner and Blender Net Production ","Midwest (PADD 2)","4","2","1","3","3","2"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1","1","0","1","1","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","1","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","1","0","0","1"
"Refiner and Blender Net Production ","Other","875","807","436","873","835","599"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-27","-44","-44","-81","-32","-41"
"Refiner and Blender Net Production ","Midwest (PADD 2)","145","136","137","149","134","94"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","742","683","325","776","724","489"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","24","26","34","16","16","21"
"Refiner and Blender Net Production ","West Coast (PADD 5)","-8","6","-15","14","-6","37"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,268","1,344","459","1,726","1,270","491"
"Refiner and Blender Net Production ","East Coast (PADD 1)","50","52","0","103","41","-4"
"Refiner and Blender Net Production ","Midwest (PADD 2)","227","248","81","244","237","84"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","663","712","227","919","660","259"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","28","28","10","36","30","13"
"Refiner and Blender Net Production ","West Coast (PADD 5)","300","305","141","423","302","140"
"Refiner and Blender Net Production ","Commercial","1,141","1,275","389","1,565","1,192","418"
"Refiner and Blender Net Production ","East Coast (PADD 1)","55","52","0","104","43","-4"
"Refiner and Blender Net Production ","Midwest (PADD 2)","223","248","77","230","235","79"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","546","657","174","794","596","204"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","23","23","9","33","26","12"
"Refiner and Blender Net Production ","West Coast (PADD 5)","293","294","128","404","292","127"
"Refiner and Blender Net Production ","Military","129","67","69","160","76","73"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","4","0","4","16","1","5"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","116","54","53","123","63","55"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","2","2","0","2","2","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","7","11","13","20","10","13"
"Refiner and Blender Net Production ","Distillate Fuel Oil","4,553","4,655","4,804","5,206","4,583","4,940"
"Refiner and Blender Net Production ","East Coast (PADD 1)","179","166","215","351","179","236"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,075","997","1,152","1,039","1,010","1,151"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,639","2,800","2,746","3,027","2,722","2,834"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","185","168","183","223","169","184"
"Refiner and Blender Net Production ","West Coast (PADD 5)","476","524","509","566","503","535"
"Refiner and Blender Net Production ","15 ppm sulfur and Under","4,354","4,431","4,568","4,880","4,367","4,707"
"Refiner and Blender Net Production ","East Coast (PADD 1)","180","173","221","325","181","239"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,071","987","1,159","1,038","1,006","1,152"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,469","2,618","2,537","2,764","2,534","2,628"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","184","166","181","219","168","181"
"Refiner and Blender Net Production ","West Coast (PADD 5)","451","486","471","534","478","507"
"Refiner and Blender Net Production ","> 15 ppm to 500 ppm sulfur","116","113","131","108","121","97"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3","0","-5","2","1","-1"
"Refiner and Blender Net Production ","Midwest (PADD 2)","3","3","-1","0","2","3"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","90","82","123","88","102","78"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","2","2","3","4","2","4"
"Refiner and Blender Net Production ","West Coast (PADD 5)","18","27","12","14","14","13"
"Refiner and Blender Net Production ","> 500 ppm sulfur","84","111","105","217","94","137"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-5","-7","-1","24","-4","-2"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1","6","-6","1","1","-4"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","81","100","86","175","86","128"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","-1","1","-1","0","-1","-1"
"Refiner and Blender Net Production ","West Coast (PADD 5)","7","11","26","18","11","16"
"Refiner and Blender Net Production ","Residual Fuel Oil","197","147","170","298","187","156"
"Refiner and Blender Net Production ","East Coast (PADD 1)","36","28","34","32","35","30"
"Refiner and Blender Net Production ","Midwest (PADD 2)","33","25","22","30","30","22"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","44","46","50","142","53","48"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","12","11","9","12","10","9"
"Refiner and Blender Net Production ","West Coast (PADD 5)","73","38","55","82","59","47"
"Refiner and Blender Net Production ","Propane/Propylene","2,315","2,322","1,945","2,079","2,300","1,989"
"Refiner and Blender Net Production ","East Coast (PADD 1)","256","252","177","203","246","193"
"Refiner and Blender Net Production ","Midwest (PADD 2)","449","454","430","479","453","431"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,368","1,372","1,141","1,196","1,356","1,185"
"Refiner and Blender Net Production ","PADDs 4 and 5","241","245","197","200","245","179"
"Ethanol Plant Production ","Fuel Ethanol","1,032","979","663","1,071","977","604"
"Ethanol Plant Production ","East Coast (PADD 1)","7","6","10","21","9","9"
"Ethanol Plant Production ","Midwest (PADD 2)","985","940","630","993","932","575"
"Ethanol Plant Production ","Gulf Coast (PADD 3)","20","16","6","24","17","6"
"Ethanol Plant Production ","Rocky Mountain (PADD 4)","10","8","7","13","9","6"
"Ethanol Plant Production ","West Coast (PADD 5)","9","9","10","19","9","7"
"Stocks (Million Barrels) ","Crude Oil (including SPR)","1,116.138","1,116.719","1,168.142","1,121.593","– –","– –"
"Stocks (Million Barrels) ","Commercial","486.011","484.691","526.494","476.775","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","7.967","6.710","12.306","13.285","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","134.497","133.322","147.493","142.428","– –","– –"
"Stocks (Million Barrels) ","Cushing, Oklahoma","45.763","45.905","56.857","49.069","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","272.349","271.464","284.901","245.650","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","25.409","24.954","24.670","23.087","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","45.789","48.241","57.124","52.325","– –","– –"
"Stocks (Million Barrels) ","Alaska In-Transit","4.376","3.970","3.611","4.372","– –","– –"
"Stocks (Million Barrels) ","SPR","630.127","632.028","641.648","644.818","– –","– –"
"Stocks (Million Barrels) ","Total Motor Gasoline","234.226","236.189","255.724","228.740","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","60.021","64.600","71.873","63.745","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","45.560","47.287","54.776","47.388","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","91.417","85.684","90.253","83.466","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","7.859","8.220","7.791","6.431","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","29.369","30.398","31.032","27.710","– –","– –"
"Stocks (Million Barrels) ","Finished Motor Gasoline","20.812","21.146","24.469","22.923","– –","– –"
"Stocks (Million Barrels) ","Reformulated","0.025","0.022","0.060","0.045","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.006","0.006","0.039","0.030","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.019","0.016","0.021","0.015","– –","– –"
"Stocks (Million Barrels) ","Blended with Fuel Ethanol","0.025","0.022","0.060","0.045","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.006","0.006","0.039","0.030","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.019","0.016","0.021","0.015","– –","– –"
"Stocks (Million Barrels) ","Other","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Conventional","20.787","21.124","24.409","22.878","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","3.441","3.576","4.841","4.199","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","5.233","5.381","6.592","6.263","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","8.110","7.866","8.554","8.694","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","1.708","1.864","1.959","1.720","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","2.295","2.437","2.464","2.004","– –","– –"
"Stocks (Million Barrels) ","Blended with Fuel Ethanol","0.165","0.168","0.270","0.183","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.000","0.000","0.050","0.013","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.106","0.106","0.153","0.113","– –","– –"
"Stocks (Million Barrels) ","Gulf Coast (PADD 3)","0.000","0.000","0.000","0.000","– –","– –"
"Stocks (Million Barrels) ","Rocky Mountain (PADD 4)","0.059","0.062","0.065","0.057","– –","– –"
"Stocks (Million Barrels) ","West Coast (PADD 5)","0.000","0.000","0.002","0.000","– –","– –"
"Stocks (Million Barrels) ","Ed55 and Lower","0.165","0.168","0.268","0.183","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","0.000","0.000","0.050","0.013","– –","– –"
"Stocks (Million Barrels) ","Midwest (PADD 2)","0.106","0.106","0.153","0.113","– –","– –"
