"STUB_1","STUB_2","2/3/23","1/27/23","2/4/22","2/5/21","2/3/23","2/4/22"
"Crude Oil Production ","Domestic Production","12,300","12,200","11,600","11,000","12,225","11,600"
"Crude Oil Production ","Alaska","452","451","456","507","452","450"
"Crude Oil Production ","Lower 48","11,800","11,700","11,100","10,500","11,725","11,150"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,410","14,961","15,577","14,793","15,051","15,444"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","766","743","667","598","779","681"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,875","3,818","3,917","3,557","3,752","3,906"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,228","8,103","8,456","8,189","8,108","8,252"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","491","476","605","566","450","593"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,050","1,820","1,933","1,884","1,962","2,011"
"Refiner Inputs and Utilization ","Gross Inputs","15,836","15,439","15,987","15,258","15,542","15,892"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","797","799","697","606","824","713"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,888","3,821","3,931","3,566","3,760","3,915"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,491","8,413","8,666","8,497","8,429","8,520"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","488","473","604","573","446","595"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,173","1,934","2,090","2,017","2,083","2,148"
"Refiner Inputs and Utilization ","Operable Capacity","18,015","18,015","18,132","18,388","18,015","18,132"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","818","889","878","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,197","4,191","4,177","4,197","4,191"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,628","9,628","9,751","9,956","9,628","9,751"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","663","663","657","652","663","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,650","2,650","2,715","2,714","2,650","2,715"
"Refiner Inputs and Utilization ","Percent Utilization","87.9","85.7","88.2","83.0","86.3","87.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","90.8","91.0","85.2","68.1","93.9","87.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.6","91.1","93.8","85.4","89.6","93.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","88.2","87.4","88.9","85.3","87.5","87.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","73.5","71.3","92.0","87.9","67.2","90.6"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","82.0","73.0","77.0","74.3","78.6","79.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-271","-156","366","208","-38","-1"
