"STUB_1","STUB_2","5/27/16","5/20/16","5/29/15","5/30/14","5/27/16","5/29/15"
"Crude Oil Production ","Domestic Production","8,735","8,767","9,586","8,383","8,774","9,447"
"Crude Oil Production ","Alaska","510","502","507","531","501","473"
"Crude Oil Production ","Lower 48","8,225","8,265","9,079","7,852","8,273","8,975"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,206","16,279","16,407","16,057","16,259","16,260"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,155","1,188","1,105","1,168","1,192","1,169"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,583","3,525","3,655","3,649","3,538","3,700"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,535","8,663","8,792","8,177","8,627","8,513"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","607","616","566","609","579","596"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,327","2,286","2,289","2,453","2,323","2,282"
"Refiner Inputs and Utilization ","Gross Inputs","16,440","16,435","16,662","16,270","16,441","16,553"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,146","1,177","1,108","1,177","1,181","1,172"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,586","3,528","3,658","3,651","3,541","3,702"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,642","8,719","8,911","8,249","8,681","8,666"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","607","613","564","612","579","595"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,461","2,396","2,421","2,582","2,459","2,418"
"Refiner Inputs and Utilization ","Operable Capacity","18,317","18,317","17,873","17,925","18,317","17,873"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,278","1,278","1,269","1,297","1,278","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,922","3,922","3,842","3,810","3,922","3,842"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,512","9,512","9,198","9,154","9,512","9,198"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","681","681","647","631","681","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,924","2,924","2,918","3,034","2,924","2,918"
"Refiner Inputs and Utilization ","Percent Utilization","89.8","89.7","93.2","90.8","89.8","92.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","89.6","92.1","87.3","90.7","92.4","92.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.4","90.0","95.2","95.8","90.3","96.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","90.9","91.7","96.9","90.1","91.3","94.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","89.1","90.1","87.2","97.0","85.0","91.9"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","84.2","82.0","83.0","85.1","84.1","82.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","942","559","1,029","1,377","762","1,000"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,508","2,343","2,243","2,200","2,382","2,271"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","515","441","427","818","481","444"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,210","-2,307","-1,987","-1,920","-2,220","-1,990"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-15","-23","28","52","-27","10"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","144","104","317","228","146","265"
"Refiner and Blender Net Inputs ","RBOB","447","276","305","230","324","421"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","578","520","577","493","579","654"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","120","108","95","98","80","66"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-365","-373","-464","-420","-384","-409"
