"STUB_1","STUB_2","6/22/12","6/15/12","6/24/11","6/25/10","6/22/12","6/24/11"
"Crude Oil Production ","Domestic Production","6,257","6,353","5,593","5,257","6,273","5,630"
"Crude Oil Production ","Alaska","457","553","515","362","511","563"
"Crude Oil Production ","Lower 48","5,800","5,800","5,078","4,895","5,762","5,067"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,645","15,608","15,247","15,093","15,585","15,127"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,016","963","1,147","1,213","990","1,123"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,480","3,423","3,552","3,391","3,444","3,481"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,891","7,987","7,486","7,439","7,972","7,475"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","617","597","575","575","585","572"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,643","2,637","2,488","2,475","2,593","2,477"
"Refiner Inputs and Utilization ","Gross Inputs","15,951","15,839","15,598","15,538","15,828","15,516"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,017","965","1,147","1,220","992","1,120"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,450","3,380","3,570","3,434","3,414","3,502"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,054","8,136","7,667","7,656","8,118","7,672"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","621","601","579","578","593","574"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,809","2,757","2,636","2,650","2,711","2,648"
"Refiner Inputs and Utilization ","Operable Capacity","17,230","17,230","17,698","17,584","17,230","17,698"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,580","1,397","1,188","1,580"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,665","3,721","3,723","3,665","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","8,621","8,725","8,646"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","624","623","624","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,028","3,028","3,128","3,219","3,028","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","92.6","91.9","88.1","88.4","91.9","87.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","85.6","81.3","72.6","87.3","83.5","70.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.1","92.2","95.9","92.2","93.2","94.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","92.3","93.2","88.7","88.8","93.0","88.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","99.5","96.3","92.7","92.8","95.0","92.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","92.8","91.1","84.3","82.3","89.5","84.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","510","653","693","683","520","762"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,147","2,136","2,069","1,935","2,150","2,082"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","178","213","170","164","208","247"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,981","-1,768","-1,684","-1,581","-1,912","-1,744"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-15","-9","-2","-13","-2","-5"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","181","82","140","177","76","182"
"Refiner and Blender Net Inputs ","RBOB","323","429","109","411","343","233"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","532","659","437","687","581","472"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","83","84","20","57","80","70"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-320","-358","-416","-380","-351","-391"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","27","44","69","46","33","81"
"Refiner and Blender Net Inputs ","CBOB","-129","-145","96","58","-205","137"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,310","1,214","1,249","960","1,261","1,259"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","104","85","76","123","94","131"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,621","-1,476","-1,293","-1,109","-1,587","-1,325"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-27","-27","-8","-8","-21","-6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","104","59","73","93","49","77"
"Refiner and Blender Net Inputs ","GTAB","107","76","82","175","112","119"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","107","76","82","175","112","118"
