"STUB_1","STUB_2","12/23/22","12/16/22","12/24/21","12/25/20","12/23/22","12/24/21"
"Crude Oil Production ","Domestic Production","12,000","12,100","11,800","11,000","12,100","11,700"
"Crude Oil Production ","Alaska","454","450","449","512","449","452"
"Crude Oil Production ","Lower 48","11,500","11,700","11,400","10,500","11,650","11,250"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,149","15,976","15,703","14,287","16,209","15,744"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","765","778","721","585","768","720"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,817","3,734","3,798","3,376","3,845","3,890"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,815","8,693","8,520","7,925","8,799","8,452"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","570","577","551","570","572","569"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,183","2,194","2,113","1,831","2,225","2,113"
"Refiner Inputs and Utilization ","Gross Inputs","16,586","16,383","16,262","14,591","16,686","16,267"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","789","821","747","589","798","746"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,832","3,731","3,809","3,379","3,847","3,900"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,079","8,932","8,882","8,087","9,113","8,773"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","568","575","551","569","574","569"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,318","2,323","2,273","1,966","2,354","2,279"
"Refiner Inputs and Utilization ","Operable Capacity","18,022","18,022","18,130","18,386","18,007","18,130"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","818","889","863","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,197","4,191","4,177","4,197","4,191"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,625","9,625","9,751","9,956","9,625","9,751"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","663","663","657","650","663","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,659","2,659","2,714","2,714","2,659","2,714"
"Refiner Inputs and Utilization ","Percent Utilization","92.0","90.9","89.7","79.4","92.7","89.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","89.9","93.6","91.3","66.3","92.5","91.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.3","88.9","90.9","80.9","91.7","93.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.3","92.8","91.1","81.2","94.7","90.0"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","85.7","86.8","83.9","87.5","86.6","86.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","87.2","87.4","83.8","72.5","88.5","84.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","578","107","176","746","97","-51"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,426","2,421","2,306","2,211","2,368","2,284"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","210","52","173","253","90","-32"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,177","-2,415","-2,366","-1,838","-2,393","-2,317"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","18","8","31","-41","5","1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","101","41","33","160","27","13"
"Refiner and Blender Net Inputs ","RBOB","712","310","538","541","450","406"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","533","371","504","512","440","398"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","144","24","89","73","66","50"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","43","-142","-64","-109","-78","-71"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-9","57","9","66","22","28"
"Refiner and Blender Net Inputs ","CBOB","92","-385","-503","15","-314","-516"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,675","1,779","1,652","1,525","1,675","1,605"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","94","30","73","200","12","-52"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,756","-2,155","-2,269","-1,739","-2,015","-2,088"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","26","13","31","-36","15","6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","52","-51","10","65","-1","13"
"Refiner and Blender Net Inputs ","GTAB","91","125","-7","98","83","112"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","91","125","-7","98","83","112"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","-317","57","149","92","-122","-53"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","126","146","158","77","171","169"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-29","-2","11","-19","11","-30"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-464","-118","-32","10","-300","-158"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-9","-5","-1","-5","-10","-5"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","58","36","14","29","6","-29"
"Refiner and Blender Net Inputs ","Fuel Ethanol","916","876","910","818","880","883"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","331","323","324","293","320","320"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","252","235","247","221","241","237"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","154","145","156","143","147","150"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","32","30","31","26","30","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","148","142","152","135","142","147"
"Refiner and Blender Net Production ","Finished Motor Gasoline","10,144","9,552","10,113","9,191","9,489","9,915"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","10,003","9,516","9,916","9,051","9,555","9,664"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,234","3,136","3,141","2,821","3,116","3,108"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,598","2,407","2,531","2,323","2,437","2,454"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,361","2,215","2,396","2,259","2,263","2,312"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","363","358","357","311","346","341"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,447","1,400","1,492","1,337","1,393","1,449"
"Refiner and Blender Net Production ","Adjustment","141","36","197","140","-66","251"
"Refiner and Blender Net Production ","Reformulated","3,122","2,970","3,084","2,738","2,966","3,011"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,227","1,179","1,211","1,064","1,169","1,189"
"Refiner and Blender Net Production ","Midwest (PADD 2)","384","337","347","324","349","333"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","485","457","468","423","460","458"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,027","996","1,058","928","987","1,032"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,122","2,970","3,084","2,738","2,965","3,011"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,227","1,179","1,211","1,064","1,169","1,189"
"Refiner and Blender Net Production ","Midwest (PADD 2)","384","337","347","324","349","333"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","485","457","468","423","460","458"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,027","996","1,058","928","987","1,032"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,881","6,546","6,832","6,313","6,590","6,653"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,007","1,957","1,930","1,758","1,948","1,920"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,214","2,069","2,184","1,999","2,088","2,121"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,876","1,758","1,927","1,836","1,802","1,854"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","363","358","357","311","346","341"
"Refiner and Blender Net Production ","West Coast (PADD 5)","420","404","434","409","406","417"
