"STUB_1","STUB_2","5/13/16","5/6/16","5/15/15","5/16/14","5/13/16","5/15/15"
"Crude Oil Production ","Domestic Production","8,791","8,802","9,262","8,434","8,839","9,345"
"Crude Oil Production ","Alaska","506","487","392","524","484","481"
"Crude Oil Production ","Lower 48","8,285","8,315","8,870","7,910","8,355","8,864"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,371","16,179","16,213","15,949","16,096","16,157"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,208","1,217","1,191","1,182","1,190","1,179"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,487","3,556","3,709","3,599","3,411","3,703"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,805","8,502","8,390","8,269","8,576","8,463"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","560","534","619","579","535","614"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,311","2,369","2,303","2,320","2,384","2,199"
"Refiner Inputs and Utilization ","Gross Inputs","16,570","16,320","16,522","15,906","16,363","16,448"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,197","1,206","1,193","1,184","1,185","1,181"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,490","3,560","3,711","3,600","3,414","3,705"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,871","8,490","8,562","8,085","8,695","8,605"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","560","536","619","580","535","614"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,453","2,528","2,437","2,457","2,535","2,342"
"Refiner Inputs and Utilization ","Operable Capacity","18,317","18,317","17,873","17,925","18,316","17,877"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,278","1,278","1,269","1,297","1,278","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,922","3,922","3,842","3,810","3,922","3,846"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,512","9,512","9,198","9,154","9,512","9,198"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","681","681","647","631","681","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,924","2,924","2,918","3,034","2,923","2,918"
"Refiner Inputs and Utilization ","Percent Utilization","90.5","89.1","92.4","88.7","89.3","92.0"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","93.7","94.4","94.0","91.3","92.7","93.1"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","89.0","90.8","96.6","94.5","87.0","96.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.3","89.3","93.1","88.3","91.4","93.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","82.2","78.7","95.7","92.0","78.5","95.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","83.9","86.4","83.5","81.0","86.7","80.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","827","720","921","1,605","723","880"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,343","2,335","2,338","2,339","2,382","2,215"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","591","377","407","878","486","433"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,235","-2,129","-2,094","-1,967","-2,258","-2,028"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-32","-37","5","61","-30","-8"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","161","175","265","294","143","267"
"Refiner and Blender Net Inputs ","RBOB","353","219","363","132","361","365"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","660","559","645","388","662","608"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","71","24","-1","56","60","66"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-443","-355","-383","-454","-386","-407"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","65","-8","102","142","25","98"
"Refiner and Blender Net Inputs ","CBOB","10","-86","147","770","-91","116"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,337","1,405","1,402","1,433","1,350","1,356"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","469","350","306","688","396","308"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,821","-1,869","-1,735","-1,557","-1,867","-1,685"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-23","-31","3","50","-22","-1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","49","60","171","155","52","138"
"Refiner and Blender Net Inputs ","GTAB","74","221","62","72","162","64"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","74","221","62","72","162","64"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","390","365","348","631","292","336"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","271","150","228","446","208","188"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","51","3","102","133","30","59"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","29","95","24","43","-5","64"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-9","-6","2","11","-7","-6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","47","123","-7","-3","65","31"
"Refiner and Blender Net Inputs ","Fuel Ethanol","918","890","906","886","909","886"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","333","323","331","328","334","320"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","250","239","251","237","245","242"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","148","142","142","139","144","141"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","27","27","27","28","27","27"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","160","159","155","155","160","155"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,997","10,051","9,651","9,592","9,842","9,467"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","10,027","9,759","9,880","10,323","9,874","9,785"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,278","3,187","3,254","3,247","3,273","3,122"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,666","2,553","2,686","2,873","2,610","2,612"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,163","2,108","2,007","2,144","2,069","2,107"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","293","295","302","379","293","310"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,627","1,616","1,631","1,680","1,629","1,634"
"Refiner and Blender Net Production ","Adjustment","-30","292","-229","-731","-33","-318"
"Refiner and Blender Net Production ","Reformulated","3,262","3,187","3,181","3,162","3,269","3,117"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,308","1,246","1,306","1,275","1,330","1,234"
"Refiner and Blender Net Production ","Midwest (PADD 2)","367","364","366","368","364","361"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","469","454","415","416","450","422"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,118","1,124","1,093","1,102","1,126","1,100"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,262","3,187","3,181","3,162","3,269","3,117"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,308","1,246","1,306","1,275","1,330","1,234"
"Refiner and Blender Net Production ","Midwest (PADD 2)","367","364","366","368","364","361"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","469","454","415","416","450","422"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,118","1,124","1,093","1,102","1,126","1,100"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,765","6,572","6,700","7,162","6,605","6,668"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,970","1,940","1,948","1,972","1,943","1,888"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,299","2,189","2,320","2,505","2,246","2,252"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,695","1,654","1,592","1,728","1,620","1,685"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","293","295","302","379","293","310"
"Refiner and Blender Net Production ","West Coast (PADD 5)","508","493","538","578","503","534"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,904","5,753","5,920","5,707","5,834","5,776"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,018","1,988","2,022","2,019","2,010","1,976"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,134","2,058","2,170","2,015","2,102","2,090"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,004","961","1,010","973","983","988"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","269","271","258","268","266","267"
"Refiner and Blender Net Production ","West Coast (PADD 5)","478","476","460","432","473","455"
"Refiner and Blender Net Production ","Ed55 and Lower","5,902","5,752","5,918","5,705","5,832","5,774"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,018","1,987","2,022","2,019","2,010","1,976"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,133","2,057","2,169","2,013","2,101","2,089"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,004","961","1,010","973","982","988"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","269","271","258","268","266","267"
"Refiner and Blender Net Production ","West Coast (PADD 5)","478","476","460","432","473","455"
