"STUB_1","STUB_2","7/12/13","7/5/13","7/13/12","7/15/11","7/12/13","7/13/12"
"Crude Oil Production ","Domestic Production","7,490","7,401","6,245","5,591","7,355","6,211"
"Crude Oil Production ","Alaska","498","502","425","517","495","454"
"Crude Oil Production ","Lower 48","6,992","6,899","5,820","5,074","6,860","5,758"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,237","16,118","15,538","15,621","16,037","15,647"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,122","1,091","963","1,317","1,117","976"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,559","3,449","3,352","3,583","3,437","3,430"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,521","8,500","8,010","7,583","8,468","8,015"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","550","541","606","536","543","606"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,486","2,537","2,607","2,602","2,472","2,620"
"Refiner Inputs and Utilization ","Gross Inputs","16,539","16,454","15,845","16,013","16,368","15,904"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,126","1,169","974","1,316","1,165","981"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,564","3,456","3,326","3,595","3,438","3,396"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,672","8,613","8,183","7,786","8,610","8,142"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","556","543","609","538","546","610"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,620","2,673","2,753","2,778","2,608","2,775"
"Refiner Inputs and Utilization ","Operable Capacity","17,814","17,810","17,230","17,736","17,811","17,230"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,293","1,293","1,188","1,618","1,293","1,188"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,665","3,721","3,769","3,665"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,725","8,646","9,093","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","625","624","624","626","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,028","3,128","3,029","3,028"
"Refiner Inputs and Utilization ","Percent Utilization","92.8","92.4","92.0","90.3","91.9","92.3"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.1","90.4","82.0","81.3","90.1","82.6"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.6","91.7","90.8","96.6","91.2","92.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","95.4","94.7","93.8","90.1","94.7","93.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","88.3","87.0","97.5","86.3","87.2","97.8"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.5","88.3","90.9","88.8","86.1","91.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","60","702","509","793","404","501"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,044","2,190","2,101","2,067","2,127","2,142"
