"STUB_1","STUB_2","12/16/16","12/9/16","12/18/15","12/19/14","12/16/16","12/18/15"
"Crude Oil Production ","Domestic Production","8,786","8,796","9,179","9,127","8,745","9,180"
"Crude Oil Production ","Alaska","515","520","526","524","520","526"
"Crude Oil Production ","Lower 48","8,271","8,276","8,653","8,603","8,225","8,654"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,658","16,474","16,468","16,341","16,458","16,634"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,080","1,108","1,092","1,067","1,102","1,132"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,798","3,727","3,572","3,683","3,726","3,664"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,964","8,842","8,862","8,504","8,814","8,836"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","600","597","620","597","605","606"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,217","2,200","2,323","2,490","2,211","2,396"
"Refiner Inputs and Utilization ","Gross Inputs","16,892","16,702","16,540","16,660","16,706","16,785"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,082","1,111","1,084","1,074","1,098","1,127"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,798","3,726","3,571","3,697","3,726","3,672"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,049","8,929","8,834","8,681","8,929","8,870"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","597","597","619","598","605","604"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,367","2,340","2,433","2,610","2,347","2,512"
"Refiner Inputs and Utilization ","Operable Capacity","18,459","18,460","18,125","17,814","18,448","18,109"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,278","1,278","1,273","1,297","1,278","1,273"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,957","3,957","3,878","3,810","3,946","3,869"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,605","9,605","9,391","9,154","9,605","9,384"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","696","696","651","647","696","651"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,924","2,924","2,933","2,907","2,924","2,933"
"Refiner Inputs and Utilization ","Percent Utilization","91.5","90.5","91.3","93.5","90.6","92.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","84.7","86.9","85.1","82.8","85.9","88.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","96.0","94.2","92.1","97.0","94.4","94.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.2","93.0","94.1","94.8","93.0","94.5"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","85.8","85.8","95.1","92.4","86.9","92.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","80.9","80.0","83.0","89.8","80.3","85.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","607","274","62","445","402","151"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,356","2,219","2,197","2,180","2,260","2,108"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","257","125","157","192","184","203"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,049","-2,216","-2,461","-2,012","-2,114","-2,294"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-42","-12","-36","-26","-37","-35"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","85","157","204","111","110","169"
"Refiner and Blender Net Inputs ","RBOB","571","401","360","371","361","318"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","635","463","448","580","484","440"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","70","1","44","20","21","45"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-140","-175","-259","-271","-204","-280"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","6","112","127","41","60","113"
"Refiner and Blender Net Inputs ","CBOB","-172","-411","-382","-164","-252","-373"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,504","1,497","1,523","1,340","1,501","1,436"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","194","53","97","127","137","134"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,900","-2,006","-2,024","-1,668","-1,908","-1,947"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-37","-17","-28","-32","-30","-33"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","66","62","50","69","49","38"
"Refiner and Blender Net Inputs ","GTAB","67","160","68","82","128","58"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","67","160","68","82","128","58"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","142","123","15","157","164","149"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","151","100","158","178","147","175"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-7","71","16","46","26","25"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-9","-35","-178","-74","-2","-67"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-5","5","-7","6","-7","-2"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","13","-18","27","1","1","18"
"Refiner and Blender Net Inputs ","Fuel Ethanol","918","894","880","880","897","871"
