"STUB_1","STUB_2","11/15/19","11/8/19","11/16/18","11/17/17","11/15/19","11/16/18"
"Crude Oil Production ","Domestic Production","12,800","12,800","11,700","9,658","12,700","11,550"
"Crude Oil Production ","Alaska","482","491","503","507","478","495"
"Crude Oil Production ","Lower 48","12,300","12,300","11,200","9,151","12,200","11,050"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,435","15,916","16,855","16,838","16,027","16,528"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","802","742","942","1,163","748","923"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,744","3,667","3,748","3,792","3,711","3,394"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,887","8,487","9,086","8,850","8,569","9,154"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","578","593","586","598","573","603"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,423","2,426","2,493","2,434","2,426","2,453"
"Refiner Inputs and Utilization ","Gross Inputs","16,829","16,506","17,245","16,962","16,498","16,844"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","805","799","944","1,165","765","928"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,768","3,698","3,741","3,792","3,738","3,355"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,124","8,857","9,324","8,839","8,859","9,335"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","579","593","587","598","574","603"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,553","2,558","2,649","2,568","2,561","2,623"
"Refiner Inputs and Utilization ","Operable Capacity","18,808","18,808","18,602","18,573","18,805","18,601"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,182","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,147","4,147","4,092","4,011","4,144","4,092"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,876","9,876","9,765","9,754","9,876","9,764"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","687","687","683","693","687","683"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,838","2,933","2,875","2,838"
"Refiner Inputs and Utilization ","Percent Utilization","89.5","87.8","92.7","91.3","87.7","90.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","65.8","65.3","77.1","98.6","62.5","75.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","90.9","89.2","91.4","94.6","90.2","82.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","92.4","89.7","95.5","90.6","89.7","95.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","84.3","86.4","86.0","86.2","83.6","88.3"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.8","89.0","93.3","87.6","89.1","92.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","328","681","505","475","671","720"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,390","2,561","2,368","2,271","2,460","2,403"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","203","285","349","312","303","462"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,274","-2,282","-2,268","-2,042","-2,203","-2,197"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-18","-16","-8","-50","-20","-10"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","27","132","65","-16","133","62"
"Refiner and Blender Net Inputs ","RBOB","466","513","427","452","521","453"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","623","686","472","588","633","482"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","33","59","82","56","67","89"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-234","-224","-202","-164","-250","-199"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","44","-8","75","-28","70","80"
"Refiner and Blender Net Inputs ","CBOB","-296","-225","-244","-200","-150","-85"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,575","1,661","1,612","1,495","1,609","1,673"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","211","226","290","272","241","352"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,050","-2,181","-2,132","-1,915","-2,032","-2,090"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-31","-27","-5","-59","-29","-18"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","96","-10","8","61","-2"
"Refiner and Blender Net Inputs ","GTAB","142","26","55","51","76","68"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","142","26","55","51","76","68"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
