"STUB_1","STUB_2","4/29/16","4/22/16","5/1/15","5/2/14","4/29/16","5/1/15"
"Crude Oil Production ","Domestic Production","8,825","8,938","9,369","8,350","8,923","9,373"
"Crude Oil Production ","Alaska","430","513","515","520","494","514"
"Crude Oil Production ","Lower 48","8,395","8,425","8,854","7,830","8,430","8,859"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,986","15,847","16,347","15,904","15,970","16,160"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,169","1,166","1,184","1,111","1,162","1,134"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,331","3,268","3,714","3,512","3,258","3,687"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,531","8,467","8,663","8,433","8,588","8,467"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","531","513","620","549","531","609"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,423","2,434","2,165","2,299","2,430","2,264"
"Refiner Inputs and Utilization ","Gross Inputs","16,423","16,140","16,629","16,172","16,257","16,447"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,170","1,167","1,187","1,114","1,160","1,137"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,334","3,272","3,716","3,513","3,262","3,689"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,811","8,607","8,790","8,504","8,718","8,605"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","530","513","621","551","531","610"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,577","2,582","2,314","2,489","2,586","2,406"
"Refiner Inputs and Utilization ","Operable Capacity","18,315","18,315","17,873","17,925","18,247","17,885"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,278","1,278","1,269","1,297","1,276","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,922","3,922","3,842","3,810","3,904","3,855"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,512","9,512","9,198","9,154","9,475","9,197"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","681","681","647","631","666","647"
