"STUB_1","STUB_2","4/30/21","4/23/21","5/1/20","5/3/19","4/30/21","5/1/20"
"Crude Oil Production ","Domestic Production","10,900","10,900","11,900","12,200","10,950","12,125"
"Crude Oil Production ","Alaska","457","442","443","476","451","463"
"Crude Oil Production ","Lower 48","10,400","10,500","11,500","11,700","10,500","11,650"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,243","15,018","12,976","16,405","15,019","12,714"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","648","626","595","1,023","617","521"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,463","3,362","3,076","3,634","3,459","2,882"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,542","8,463","7,231","8,894","8,361","7,207"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","539","521","454","573","530","441"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,051","2,047","1,622","2,282","2,053","1,663"
"Refiner Inputs and Utilization ","Gross Inputs","15,698","15,487","13,382","16,687","15,507","13,132"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","648","628","620","1,027","626","553"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,471","3,371","3,085","3,629","3,468","2,893"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,811","8,740","7,496","9,060","8,651","7,473"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","536","521","468","572","529","451"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,233","2,228","1,713","2,399","2,234","1,762"
"Refiner Inputs and Utilization ","Operable Capacity","18,143","18,143","18,974","18,762","18,143","18,974"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","1,224","1,224","818","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,188","4,188","4,196","4,141","4,188","4,196"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,767","9,767","9,983","9,835","9,767","9,983"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","657","657","696","687","657","696"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,714","2,714","2,875","2,875","2,714","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","86.5","85.4","70.5","88.9","85.5","69.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","79.3","76.8","50.7","83.9","76.6","45.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","82.9","80.5","73.5","87.6","82.8","69.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","90.2","89.5","75.1","92.1","88.6","74.9"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","81.6","79.3","67.3","83.3","80.5","64.8"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","82.3","82.1","59.6","83.5","82.3","61.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","910","1,093","281","819","978","109"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,363","2,343","1,457","2,302","2,340","1,382"
