"STUB_1","STUB_2","3/11/22","3/4/22","3/12/21","3/13/20","3/11/22","3/12/21"
"Crude Oil Production ","Domestic Production","11,600","11,600","10,900","13,100","11,600","10,375"
"Crude Oil Production ","Alaska","441","441","460","478","445","466"
"Crude Oil Production ","Lower 48","11,200","11,200","10,400","12,600","11,175","9,875"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,601","15,377","13,433","15,820","15,406","11,969"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","698","660","676","646","677","619"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,698","3,751","3,571","3,529","3,845","3,255"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,508","8,335","6,706","8,783","8,262","5,620"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","587","587","560","592","574","570"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,110","2,043","1,920","2,270","2,048","1,906"
"Refiner Inputs and Utilization ","Gross Inputs","16,159","15,967","13,989","16,243","15,969","12,400"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","714","700","679","698","715","643"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,671","3,762","3,580","3,544","3,849","3,268"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,881","8,714","7,039","9,040","8,622","5,852"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","585","586","561","594","573","570"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,308","2,204","2,130","2,367","2,210","2,068"
"Refiner Inputs and Utilization ","Operable Capacity","17,877","17,877","18,386","18,808","18,004","18,387"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","889","1,224","818","889"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,191","4,191","4,177","4,147","4,191","4,177"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,496","9,496","9,956","9,876","9,624","9,956"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","657","657","650","687","657","651"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,715","2,715","2,714","2,875","2,715","2,714"
"Refiner Inputs and Utilization ","Percent Utilization","90.4","89.3","76.1","86.4","88.7","67.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.3","85.6","76.3","57.1","87.4","72.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","87.6","89.8","85.7","85.5","91.8","78.2"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.5","91.8","70.7","91.5","89.6","58.8"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","89.1","89.3","86.3","86.4","87.3","87.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","85.0","81.2","78.5","82.3","81.4","76.2"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","917","1,030","1,019","1,027","800","1,403"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,428","2,489","2,225","2,591","2,399","2,171"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","249","180","99","87","121","188"
