"STUB_1","STUB_2","4/9/21","4/2/21","4/10/20","4/12/19","4/9/21","4/10/20"
"Crude Oil Production ","Domestic Production","11,000","10,900","12,300","12,100","11,000","12,675"
"Crude Oil Production ","Alaska","457","458","477","478","453","473"
"Crude Oil Production ","Lower 48","10,500","10,400","11,800","11,600","10,525","12,175"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,051","15,044","12,665","16,078","14,856","14,259"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","631","715","454","980","684","569"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,532","3,693","2,726","3,823","3,598","3,195"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,292","8,073","7,304","8,575","7,961","7,985"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","550","532","424","559","552","497"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,046","2,031","1,756","2,142","2,061","2,012"
"Refiner Inputs and Utilization ","Gross Inputs","15,419","15,445","13,113","16,446","15,323","14,806"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","663","721","484","992","696","597"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,545","3,705","2,740","3,827","3,624","3,212"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,429","8,275","7,576","8,782","8,209","8,350"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","549","531","441","559","552","501"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,234","2,212","1,872","2,286","2,243","2,146"
"Refiner Inputs and Utilization ","Operable Capacity","18,143","18,386","18,974","18,762","18,325","18,850"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","889","1,224","1,224","871","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,188","4,177","4,196","4,141","4,180","4,159"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,767","9,956","9,983","9,835","9,909","9,903"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","657","650","696","687","652","689"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,714","2,714","2,875","2,875","2,714","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","85.0","84.0","69.1","87.7","83.6","78.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","81.1","81.2","39.6","81.1","79.9","48.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","84.6","88.7","65.3","92.4","86.7","77.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","86.3","83.1","75.9","89.3","82.9","84.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","83.6","81.7","63.3","81.3","84.7","72.8"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","82.3","81.5","65.1","79.5","82.7","74.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","874","617","-370","1,198","775","-419"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,248","2,038","1,241","2,403","2,197","1,559"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","152","217","50","281","184","-78"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,718","-1,813","-1,619","-1,773","-1,757","-1,794"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-18","2","-23","-23","-8","-20"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","210","172","-20","311","159","-85"
"Refiner and Blender Net Inputs ","RBOB","256","235","52","622","320","57"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","307","339","187","540","373","285"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","135","85","-1","76","62","-15"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-285","-186","-86","-200","-160","-147"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","100","-3","-49","207","45","-66"
"Refiner and Blender Net Inputs ","CBOB","189","185","-364","-80","127","-530"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,526","1,501","1,005","1,375","1,512","1,179"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","69","131","5","271","133","-83"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,499","-1,601","-1,337","-1,767","-1,609","-1,605"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-25","7","-29","-19","-11","-24"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","117","147","-8","60","103","4"
"Refiner and Blender Net Inputs ","GTAB","206","36","-1","243","104","61"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","206","36","-1","243","104","61"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
