"STUB_1","STUB_2","2/28/14","2/21/14","3/1/13","3/2/12","2/28/14","3/1/13"
"Crude Oil Production ","Domestic Production","8,077","8,059","7,093","5,806","8,104","7,093"
"Crude Oil Production ","Alaska","517","499","525","571","515","540"
"Crude Oil Production ","Lower 48","7,560","7,560","6,568","5,235","7,589","6,553"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,212","15,299","14,031","14,589","15,226","14,257"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","935","1,002","920","923","970","894"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,577","3,536","3,270","3,410","3,558","3,349"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,639","7,876","6,877","7,407","7,836","7,088"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","565","521","567","578","511","573"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,496","2,364","2,398","2,271","2,350","2,352"
"Refiner Inputs and Utilization ","Gross Inputs","15,565","15,678","14,300","14,868","15,554","14,529"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","983","1,004","963","936","983","962"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,585","3,542","3,203","3,420","3,564","3,283"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,726","8,027","7,039","7,502","7,926","7,226"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","570","522","569","579","512","576"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,701","2,583","2,526","2,432","2,569","2,483"
"Refiner Inputs and Utilization ","Operable Capacity","17,818","17,818","17,405","17,730","17,818","17,405"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,293","1,618","1,297","1,293"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,723","3,721","3,769","3,723"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,731","8,640","9,093","8,731"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","625","624","630","625"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,032","3,128","3,029","3,032"
"Refiner Inputs and Utilization ","Percent Utilization","87.4","88.0","82.2","83.9","87.3","83.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","75.8","77.4","74.5","57.8","75.8","74.4"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","95.1","94.0","86.0","91.9","94.6","88.2"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","85.0","88.3","80.6","86.8","87.2","82.8"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","90.4","82.9","91.0","92.8","81.2","92.1"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.2","85.3","83.3","77.8","84.8","81.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","907","605","351","434","688","485"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,993","1,906","1,988","2,024","1,951","1,942"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","368","244","71","-49","253","25"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,676","-1,794","-1,873","-1,722","-1,755","-1,724"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-6","42","3","1","21","2"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","229","206","163","179","217","241"
"Refiner and Blender Net Inputs ","RBOB","561","262","421","307","425","388"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","530","441","431","374","545","450"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","89","10","3","44","29","3"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-184","-249","-145","-223","-236","-209"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","126","61","133","111","86","144"
