"STUB_1","STUB_2","5/19/23","5/12/23","5/20/22","5/21/21","5/19/23","5/20/22"
"Crude Oil Production ","Domestic Production","12,300","12,200","11,900","11,000","12,275","11,875"
"Crude Oil Production ","Alaska","438","405","460","448","432","452"
"Crude Oil Production ","Lower 48","11,900","11,800","11,400","10,600","11,875","11,425"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,069","15,990","16,269","15,239","15,885","15,841"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","753","767","780","734","771","753"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,742","3,609","3,977","3,659","3,626","3,780"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,921","9,052","9,059","8,279","8,974","8,792"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","530","480","420","508","480","484"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,123","2,082","2,033","2,059","2,033","2,032"
"Refiner Inputs and Utilization ","Gross Inputs","16,540","16,594","16,729","15,742","16,479","16,302"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","755","793","793","736","793","764"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,754","3,627","3,950","3,674","3,649","3,760"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,223","9,445","9,361","8,573","9,353","9,099"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","530","481","417","505","481","483"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,278","2,249","2,207","2,254","2,203","2,196"
"Refiner Inputs and Utilization ","Operable Capacity","18,031","18,031","17,941","18,090","18,039","17,941"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","818","818","878","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,206","4,206","4,197","4,188","4,206","4,197"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,677","9,677","9,607","9,713","9,677","9,607"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","660","657","650","660"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,621","2,621","2,659","2,714","2,628","2,659"
"Refiner Inputs and Utilization ","Percent Utilization","91.7","92.0","93.2","87.0","91.4","90.9"
