"STUB_1","STUB_2","3/31/23","3/24/23","4/1/22","4/2/21","3/31/23","4/1/22"
"Crude Oil Production ","Domestic Production","12,200","12,200","11,800","10,900","12,225","11,675"
"Crude Oil Production ","Alaska","432","432","448","458","437","441"
"Crude Oil Production ","Lower 48","11,800","11,800","11,400","10,400","11,825","11,275"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,615","15,813","15,948","15,044","15,551","15,835"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","647","618","655","715","630","636"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,717","3,692","3,849","3,693","3,750","3,770"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,636","8,842","8,670","8,073","8,528","8,677"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","567","536","524","532","540","556"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,048","2,125","2,249","2,031","2,102","2,196"
"Refiner Inputs and Utilization ","Gross Inputs","16,139","16,261","16,529","15,445","16,058","16,357"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","657","628","656","721","641","664"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,732","3,707","3,889","3,705","3,759","3,778"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,992","9,113","9,035","8,275","8,869","8,988"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","565","533","504","531","537","549"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,193","2,281","2,445","2,212","2,251","2,378"
"Refiner Inputs and Utilization ","Operable Capacity","18,004","18,004","17,877","18,386","18,004","17,877"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","818","889","878","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,197","4,191","4,177","4,197","4,191"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,628","9,628","9,496","9,956","9,628","9,496"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","657","650","650","657"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,651","2,651","2,715","2,714","2,651","2,715"
"Refiner Inputs and Utilization ","Percent Utilization","89.6","90.3","92.5","84.0","89.2","91.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","74.8","71.5","80.2","81.2","73.1","81.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","88.9","88.3","92.8","88.7","89.6","90.1"
