"STUB_1","STUB_2","10/27/23","10/20/23","10/28/22","10/29/21","10/27/23","10/28/22"
"Crude Oil Production ","Domestic Production","13,200","13,200","11,900","11,500","13,200","11,950"
"Crude Oil Production ","Alaska","433","430","446","434","424","429"
"Crude Oil Production ","Lower 48","12,800","12,800","11,500","11,100","12,800","11,550"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,251","15,189","15,842","15,023","15,260","15,628"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","601","602","833","643","598","772"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,659","3,593","3,754","3,768","3,609","3,804"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,331","8,226","8,503","8,035","8,315","8,419"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","631","644","622","530","636","591"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,030","2,124","2,129","2,046","2,103","2,043"
"Refiner Inputs and Utilization ","Gross Inputs","15,607","15,634","16,266","15,646","15,660","16,114"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","627","619","843","644","621","792"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,663","3,608","3,760","3,770","3,623","3,805"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,582","8,539","8,788","8,497","8,584","8,743"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","628","642","623","530","633","592"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,106","2,226","2,253","2,206","2,199","2,183"
"Refiner Inputs and Utilization ","Operable Capacity","18,272","18,272","17,962","18,129","18,272","17,962"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","818","818","878","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,208","4,208","4,197","4,190","4,208","4,197"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,917","9,917","9,625","9,751","9,917","9,625"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","663","657","650","663"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,620","2,620","2,659","2,714","2,620","2,659"
"Refiner Inputs and Utilization ","Percent Utilization","85.4","85.6","90.6","86.3","85.7","89.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","71.5","70.5","103.0","78.7","70.7","96.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","87.1","85.7","89.6","90.0","86.1","90.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","86.5","86.1","91.3","87.1","86.6","90.8"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","96.6","98.8","93.9","80.7","97.3","89.2"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","80.4","85.0","84.7","81.3","83.9","82.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","717","750","653","408","735","669"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,560","2,567","2,390","2,401","2,564","2,436"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","149","191","280","230","199","293"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,265","-2,168","-2,110","-2,376","-2,200","-2,167"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","30","21","-6","33","28","29"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","244","139","99","120","145","77"
"Refiner and Blender Net Inputs ","RBOB","707","653","392","494","602","387"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","586","668","356","457","587","420"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","72","74","46","33","63","64"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-73","-207","-79","-60","-150","-110"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","21","22","0","0","22","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","102","97","69","64","80","13"
"Refiner and Blender Net Inputs ","CBOB","-32","197","234","-210","132","220"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,714","1,647","1,699","1,718","1,687","1,701"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","104","117","261","161","164","246"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,978","-1,606","-1,783","-2,154","-1,779","-1,814"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","19","7","-2","33","15","29"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","108","31","58","31","45","58"
"Refiner and Blender Net Inputs ","GTAB","52","20","113","77","51","95"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","52","20","113","77","51","95"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","-9","-119","-87","47","-49","-33"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","208","233","221","149","239","220"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-27","1","-27","36","-27","-17"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-214","-355","-249","-162","-271","-242"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-10","-8","-4","0","-9","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","34","11","-28","25","20","6"
"Refiner and Blender Net Inputs ","Fuel Ethanol","902","908","905","902","907","908"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","323","326","326","326","324","327"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","245","246","246","241","247","247"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","153","155","151","153","155","153"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","33","33","32","31","33","32"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","149","148","149","151","148","150"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,494","9,824","9,480","10,176","9,691","9,367"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,564","9,790","9,680","9,812","9,673","9,695"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,196","3,213","3,191","3,180","3,198","3,195"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,456","2,517","2,520","2,501","2,519","2,519"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,096","2,245","2,162","2,309","2,143","2,169"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","366","379","364","358","371","370"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,450","1,436","1,443","1,463","1,442","1,442"
"Refiner and Blender Net Production ","Adjustment","-70","35","-200","364","18","-328"
"Refiner and Blender Net Production ","Reformulated","3,027","3,046","3,016","3,020","3,044","3,010"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,171","1,192","1,160","1,196","1,183","1,166"
"Refiner and Blender Net Production ","Midwest (PADD 2)","338","335","345","307","338","339"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","476","483","479","472","484","480"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","25","25","0","0","26","0"
