"STUB_1","STUB_2","8/2/24","7/26/24","8/4/23","8/5/22","8/2/24","8/4/23"
"Crude Oil Production ","Domestic Production","13,400","13,300","12,600","12,200","13,325","12,325"
"Crude Oil Production ","Alaska","415","395","377","433","411","396"
"Crude Oil Production ","Lower 48","13,000","12,900","12,200","11,800","12,925","11,925"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,402","16,150","16,579","16,581","16,472","16,540"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","804","805","766","818","817","700"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,771","3,678","4,001","3,814","3,868","4,033"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,028","8,894","9,008","9,207","8,975","9,014"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","616","586","596","619","616","586"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,182","2,186","2,208","2,123","2,195","2,207"
"Refiner Inputs and Utilization ","Gross Inputs","16,585","16,520","17,138","16,916","16,767","17,091"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","807","818","781","821","823","748"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,792","3,706","4,014","3,818","3,883","4,036"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,108","9,137","9,380","9,418","9,161","9,359"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","613","579","593","618","613","583"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,264","2,280","2,370","2,240","2,287","2,366"
"Refiner Inputs and Utilization ","Operable Capacity","18,326","18,326","18,270","17,944","18,326","18,270"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","910","878","818","910","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,246","4,246","4,206","4,197","4,246","4,206"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,987","9,987","9,917","9,607","9,987","9,917"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","652","650","663","652","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,531","2,531","2,620","2,659","2,531","2,620"
"Refiner Inputs and Utilization ","Percent Utilization","90.5","90.1","93.8","94.3","91.5","93.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","88.7","89.9","88.9","100.4","90.4","85.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","89.3","87.3","95.4","91.0","91.5","96.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.2","91.5","94.6","98.0","91.7","94.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","94.1","88.9","91.3","93.2","93.9","89.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.5","90.1","90.5","84.2","90.4","90.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","404","1,173","806","885","772","830"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,577","2,614","2,533","2,522","2,559","2,539"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","362","416","318","428","296","267"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,776","-2,122","-2,148","-2,204","-2,308","-2,124"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","79","114","32","23","89","41"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","163","151","72","116","135","106"
"Refiner and Blender Net Inputs ","RBOB","337","533","205","145","454","279"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","565","563","601","423","565","533"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","39","94","11","81","67","45"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-495","-270","-455","-486","-344","-362"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","58","46","0","0","48","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","170","100","49","127","117","64"
"Refiner and Blender Net Inputs ","CBOB","36","375","394","534","214","277"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,728","1,665","1,669","1,653","1,672","1,624"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","310","330","242","369","245","195"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,041","-1,671","-1,547","-1,575","-1,767","-1,574"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","25","52","31","40","42","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","15","-1","-1","47","22","3"
"Refiner and Blender Net Inputs ","GTAB","112","84","74","56","124","157"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","112","84","74","56","124","157"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","-81","181","133","149","-20","116"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","172","303","189","390","198","225"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","13","-8","65","-22","-16","28"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-240","-181","-146","-143","-197","-187"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-4","16","0","-17","-1","11"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-22","51","24","-58","-4","39"
"Refiner and Blender Net Inputs ","Fuel Ethanol","926","919","921","909","912","914"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","334","335","329","327","330","329"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","253","249","253","249","247","250"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","155","154","156","150","154","154"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","34","33","30","33","32","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","151","149","153","150","149","151"
"Refiner and Blender Net Production ","Finished Motor Gasoline","10,040","10,008","9,921","10,150","9,953","9,690"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,872","9,893","9,954","9,835","9,799","9,840"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,298","3,326","3,243","3,213","3,269","3,238"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,582","2,551","2,616","2,562","2,535","2,560"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,113","2,151","2,258","2,244","2,144","2,213"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","395","386","342","354","389","353"
