"STUB_1","STUB_2","6/14/24","6/7/24","6/16/23","6/17/22","6/14/24","6/16/23"
"Crude Oil Production ","Domestic Production","13,200","13,200","12,200","12,000","13,150","12,300"
"Crude Oil Production ","Alaska","414","425","425","404","422","424"
"Crude Oil Production ","Lower 48","12,800","12,800","11,800","11,600","12,750","11,900"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,765","17,047","16,470","16,263","17,010","16,467"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","812","808","599","789","822","705"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,963","4,165","4,024","3,999","4,129","3,902"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,129","9,214","8,904","8,729","9,218","9,011"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","645","634","601","614","626","586"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,217","2,225","2,342","2,132","2,215","2,264"
"Refiner Inputs and Utilization ","Gross Inputs","17,143","17,511","17,011","16,858","17,403","17,047"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","834","811","701","800","830","769"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,975","4,170","4,010","3,963","4,143","3,907"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,388","9,576","9,195","9,180","9,508","9,367"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","641","632","601","613","623","586"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,304","2,322","2,504","2,302","2,299","2,418"
"Refiner Inputs and Utilization ","Operable Capacity","18,326","18,429","18,270","17,944","18,403","18,151"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","952","878","818","941","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,246","4,246","4,206","4,197","4,246","4,206"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,987","9,990","9,917","9,607","9,989","9,797"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","652","650","663","652","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,531","2,590","2,620","2,659","2,575","2,620"
"Refiner Inputs and Utilization ","Percent Utilization","93.5","95.0","93.1","94.0","94.6","93.9"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","91.7","85.2","79.9","97.8","88.2","87.6"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.6","98.2","95.3","94.4","97.6","92.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.0","95.9","92.7","95.6","95.2","95.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","98.3","96.9","92.4","92.4","95.5","90.2"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","91.0","89.7","95.6","86.5","89.3","92.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","829","403","410","686","581","428"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,580","2,534","2,410","2,487","2,541","2,423"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","221","112","177","329","183","267"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,211","-2,384","-2,234","-2,242","-2,354","-2,331"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","59","28","26","6","56","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","180","114","31","105","155","43"
"Refiner and Blender Net Inputs ","RBOB","538","272","340","157","417","248"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","586","556","598","422","570","523"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","90","16","52","60","58","53"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-326","-406","-356","-383","-382","-358"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","51","50","0","0","49","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","138","56","46","57","122","30"
"Refiner and Blender Net Inputs ","CBOB","297","-20","-143","248","83","-46"
