"STUB_1","STUB_2","10/25/24","10/18/24","10/27/23","10/28/22","10/25/24","10/27/23"
"Crude Oil Production ","Domestic Production","13,500","13,500","13,200","11,900","13,475","13,200"
"Crude Oil Production ","Alaska","435","426","433","446","431","424"
"Crude Oil Production ","Lower 48","13,100","13,100","12,800","11,500","13,075","12,800"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,053","16,084","15,251","15,842","15,870","15,260"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","672","726","601","833","730","598"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,679","3,813","3,659","3,754","3,644","3,609"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,052","8,858","8,331","8,503","8,844","8,315"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","607","633","631","622","597","636"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,043","2,054","2,030","2,129","2,055","2,103"
"Refiner Inputs and Utilization ","Gross Inputs","16,326","16,395","15,607","16,266","16,170","15,660"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","705","738","627","843","746","621"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,605","3,743","3,663","3,760","3,619","3,623"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,227","9,128","8,582","8,788","9,042","8,584"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","603","630","628","623","593","633"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,186","2,157","2,106","2,253","2,169","2,199"
"Refiner Inputs and Utilization ","Operable Capacity","18,326","18,326","18,272","17,962","18,326","18,272"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","910","878","818","910","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,246","4,246","4,208","4,197","4,246","4,208"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,987","9,987","9,917","9,625","9,987","9,917"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","652","650","663","652","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,531","2,531","2,620","2,659","2,531","2,620"
"Refiner Inputs and Utilization ","Percent Utilization","89.1","89.5","85.4","90.6","88.2","85.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","77.5","81.1","71.5","103.0","82.0","70.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","84.9","88.2","87.1","89.6","85.2","86.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","92.4","91.4","86.5","91.3","90.5","86.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.4","96.5","96.6","93.9","90.9","97.3"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.4","85.2","80.4","84.7","85.7","83.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","918","570","717","653","774","735"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,526","2,492","2,560","2,390","2,479","2,564"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","359","166","149","280","283","199"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,244","-2,370","-2,265","-2,110","-2,270","-2,200"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","61","56","30","-6","63","28"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","215","226","244","99","219","145"
"Refiner and Blender Net Inputs ","RBOB","553","640","707","392","674","602"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","514","544","586","356","550","587"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","150","27","72","46","94","63"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-267","-164","-73","-79","-193","-150"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","61","58","21","0","57","22"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","94","174","102","69","166","80"
"Refiner and Blender Net Inputs ","CBOB","105","19","-32","234","48","132"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,805","1,798","1,714","1,699","1,760","1,687"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","207","128","104","261","179","164"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,971","-1,861","-1,978","-1,783","-1,904","-1,779"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","3","-3","19","-2","11","15"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","61","-43","108","58","2","45"
"Refiner and Blender Net Inputs ","GTAB","66","32","52","113","39","51"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","66","32","52","113","39","51"
