"STUB_1","STUB_2","3/1/24","2/23/24","3/3/23","3/4/22","3/1/24","3/3/23"
"Crude Oil Production ","Domestic Production","13,200","13,300","12,200","11,600","13,275","12,275"
"Crude Oil Production ","Alaska","436","432","440","441","434","447"
"Crude Oil Production ","Lower 48","12,800","12,900","11,800","11,200","12,875","11,850"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,268","14,674","14,967","15,377","14,764","14,996"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","742","743","669","660","752","680"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,699","3,606","3,825","3,751","3,590","3,815"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,292","7,894","8,002","8,335","7,933","8,007"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","516","492","527","587","547","510"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,020","1,939","1,945","2,043","1,943","1,984"
"Refiner Inputs and Utilization ","Gross Inputs","15,575","14,957","15,480","15,967","15,023","15,489"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","755","755","684","700","761","705"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,730","3,617","3,829","3,762","3,605","3,818"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,461","8,057","8,365","8,714","8,084","8,339"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","511","519","527","586","550","508"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,119","2,008","2,075","2,204","2,021","2,119"
"Refiner Inputs and Utilization ","Operable Capacity","18,346","18,346","18,002","17,877","18,346","18,002"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","952","952","878","818","952","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,208","4,208","4,197","4,191","4,208","4,197"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,917","9,917","9,628","9,496","9,917","9,628"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","650","657","650","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,620","2,620","2,650","2,715","2,620","2,650"
"Refiner Inputs and Utilization ","Percent Utilization","84.9","81.5","86.0","89.3","81.9","86.0"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","79.3","79.4","78.0","85.6","80.0","80.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","88.6","86.0","91.2","89.8","85.7","91.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","85.3","81.2","86.9","91.8","81.5","86.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","78.6","79.9","81.1","89.3","84.7","78.1"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","80.9","76.7","78.3","81.2","77.2","80.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","930","1,084","580","1,030","997","360"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,434","2,408","2,497","2,489","2,401","2,405"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","144","164","16","180","175","-5"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,889","-1,743","-2,030","-1,838","-1,775","-2,221"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","47","64","15","34","37","11"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","195","191","82","165","158","170"
"Refiner and Blender Net Inputs ","RBOB","863","585","768","417","718","601"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","590","481","565","365","518","490"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","118","121","67","31","133","52"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","15","-111","12","-102","-57","-59"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","60","55","0","0","58","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","81","37","123","123","66","118"
"Refiner and Blender Net Inputs ","CBOB","104","350","2","258","238","-258"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,771","1,713","1,743","1,749","1,717","1,686"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","62","100","-15","118","71","-28"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,753","-1,542","-1,767","-1,675","-1,567","-1,983"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-24","6","28","24","-20","16"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","49","73","14","43","36","51"
"Refiner and Blender Net Inputs ","GTAB","-23","95","47","163","45","62"
