"STUB_1","STUB_2","2/16/18","2/9/18","2/17/17","2/19/16","2/16/18","2/17/17"
"Crude Oil Production ","Domestic Production","10,270","10,271","9,001","9,102","10,178","8,968"
"Crude Oil Production ","Alaska","508","519","518","514","515","519"
"Crude Oil Production ","Lower 48","9,762","9,752","8,483","8,588","9,663","8,449"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,833","16,162","15,271","15,685","16,201","15,642"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","935","999","923","1,077","1,048","1,019"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,629","3,763","3,574","3,599","3,721","3,669"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,244","8,431","7,973","8,111","8,463","8,111"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","666","665","570","566","647","602"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,359","2,303","2,231","2,332","2,322","2,241"
"Refiner Inputs and Utilization ","Gross Inputs","16,312","16,632","15,570","15,857","16,594","15,962"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","945","1,001","925","1,073","1,052","1,019"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,627","3,748","3,575","3,601","3,717","3,670"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,484","8,740","8,095","8,142","8,686","8,237"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","664","664","573","568","646","605"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,593","2,480","2,403","2,472","2,494","2,432"
"Refiner Inputs and Utilization ","Operable Capacity","18,513","18,513","18,474","18,172","18,511","18,474"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,182","1,182","1,278","1,273","1,182","1,278"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,013","4,013","3,957","3,878","4,013","3,957"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,777","9,777","9,620","9,437","9,775","9,620"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","693","693","696","651","693","696"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,848","2,848","2,924","2,933","2,848","2,924"
"Refiner Inputs and Utilization ","Percent Utilization","88.1","89.8","84.3","87.3","89.6","86.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","79.9","84.7","72.4","84.3","89.0","79.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","90.4","93.4","90.4","92.9","92.6","92.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","86.8","89.4","84.2","86.3","88.9","85.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","95.8","95.8","82.3","87.3","93.3","86.9"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","91.1","87.1","82.2","84.3","87.6","83.2"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","422","321","283","561","315","169"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,196","2,253","2,143","2,247","2,192","2,072"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","126","75","117","295","106","61"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,973","-2,002","-2,072","-2,099","-2,046","-2,032"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-110","-96","-55","-49","-87","-56"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","182","91","149","166","151","124"
"Refiner and Blender Net Inputs ","RBOB","370","495","330","395","448","417"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","449","582","446","482","510","479"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","89","4","27","127","41","23"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-316","-167","-211","-278","-231","-189"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","148","77","68","64","128","104"
"Refiner and Blender Net Inputs ","CBOB","-353","-322","-141","-37","-346","-336"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,584","1,464","1,477","1,536","1,490","1,424"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","77","128","142","180","111","78"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,951","-1,863","-1,820","-1,763","-1,888","-1,818"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-78","-72","-56","-33","-72","-55"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","16","21","116","44","13","36"
"Refiner and Blender Net Inputs ","GTAB","-30","69","80","67","45","44"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","-30","69","80","67","45","44"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","434","79","13","135","168","44"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","193","138","140","161","146","126"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-40","-57","-52","-12","-46","-40"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","294","29","-41","-57","73","-25"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-32","-24","1","-16","-15","-1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","18","-7","-35","59","10","-16"
"Refiner and Blender Net Inputs ","Fuel Ethanol","885","882","868","882","873","857"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","320","322","313","315","317","310"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","234","236","234","240","233","230"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","143","141","141","143","141","138"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","28","28","27","28","29","27"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","160","155","153","155","154","151"
