"STUB_1","STUB_2","5/17/19","5/10/19","5/18/18","5/19/17","5/17/19","5/18/18"
"Crude Oil Production ","Domestic Production","12,200","12,100","10,725","9,320","12,200","10,693"
"Crude Oil Production ","Alaska","477","481","480","505","478","498"
"Crude Oil Production ","Lower 48","11,700","11,600","10,245","8,815","11,700","10,194"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,578","16,676","16,628","17,281","16,526","16,578"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,069","1,030","1,131","1,092","1,057","1,149"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,433","3,620","4,045","3,853","3,559","3,963"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,092","9,105","8,608","9,374","9,001","8,621"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","638","642","598","620","613","580"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,346","2,280","2,246","2,342","2,296","2,266"
"Refiner Inputs and Utilization ","Gross Inputs","16,875","16,978","17,049","17,402","16,820","16,918"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,081","1,037","1,139","1,093","1,069","1,158"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,426","3,616","4,044","3,855","3,556","3,959"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,234","9,254","8,849","9,358","9,146","8,790"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","637","642","595","618","612","572"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,497","2,429","2,422","2,478","2,436","2,438"
"Refiner Inputs and Utilization ","Operable Capacity","18,767","18,767","18,567","18,617","18,764","18,567"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,256","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,141","4,141","4,071","3,999","4,141","4,071"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,840","9,840","9,752","9,738","9,837","9,752"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","687","687","683","692","687","683"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,838","2,933","2,875","2,838"
"Refiner Inputs and Utilization ","Percent Utilization","89.9","90.5","91.8","93.5","89.6","91.1"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","88.3","84.8","93.1","87.1","87.4","94.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","82.7","87.3","99.3","96.4","85.9","97.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.8","94.1","90.7","96.1","93.0","90.1"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.8","93.4","87.1","89.3","89.1","83.8"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.9","84.5","85.3","84.5","84.7","85.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","1,052","1,232","692","706","936","778"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,416","2,474","2,348","2,394","2,339","2,341"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","612","477","333","376","444","307"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,157","-1,984","-2,163","-2,291","-2,067","-2,013"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-44","2","-42","-17","-19","-30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","225","263","216","244","240","173"
"Refiner and Blender Net Inputs ","RBOB","376","507","453","113","403","299"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","463","529","597","530","463","532"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","88","70","40","-30","56","33"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-306","-288","-318","-528","-267","-356"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","131","196","134","142","151","90"
"Refiner and Blender Net Inputs ","CBOB","-65","41","-108","206","-43","-119"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,461","1,483","1,422","1,532","1,480","1,390"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","483","355","258","393","344","239"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,980","-1,842","-1,826","-1,785","-1,885","-1,765"
