"STUB_1","STUB_2","9/16/16","9/9/16","9/18/15","9/19/14","9/16/16","9/18/15"
"Crude Oil Production ","Domestic Production","8,512","8,493","9,136","8,867","8,488","9,152"
"Crude Oil Production ","Alaska","464","458","488","495","456","434"
"Crude Oil Production ","Lower 48","8,048","8,035","8,648","8,372","8,032","8,718"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,587","16,730","16,203","16,214","16,716","16,304"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,111","1,101","1,042","1,173","1,121","1,131"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,659","3,812","3,536","3,623","3,785","3,660"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,635","8,629","8,466","8,376","8,647","8,324"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","638","670","617","634","627","598"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,545","2,517","2,541","2,408","2,535","2,592"
"Refiner Inputs and Utilization ","Gross Inputs","16,964","17,126","16,382","16,633","17,094","16,551"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,101","1,092","1,043","1,181","1,112","1,132"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,661","3,819","3,540","3,628","3,789","3,664"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,855","8,877","8,561","8,636","8,872","8,481"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","642","672","608","637","631","592"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,704","2,666","2,630","2,551","2,690","2,681"
"Refiner Inputs and Utilization ","Operable Capacity","18,436","18,436","18,017","17,814","18,407","18,003"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,278","1,278","1,269","1,297","1,278","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,934","3,934","3,842","3,810","3,932","3,842"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,605","9,605","9,327","9,154","9,583","9,313"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","696","696","647","647","692","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,924","2,924","2,933","2,907","2,924","2,933"
"Refiner Inputs and Utilization ","Percent Utilization","92.0","92.9","90.9","93.4","92.9","91.9"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","86.2","85.5","82.2","91.1","87.0","89.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.1","97.1","92.1","95.2","96.4","95.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","92.2","92.4","91.8","94.3","92.6","91.1"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.2","96.5","94.0","98.4","91.1","91.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","92.5","91.2","89.7","87.8","92.0","91.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","581","686","549","1,121","796","800"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,269","2,318","2,260","2,092","2,381","2,295"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","453","271","416","622","321","433"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,207","-1,960","-2,251","-1,819","-2,026","-2,072"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-37","-27","-19","41","-22","-11"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","102","85","143","185","141","155"
"Refiner and Blender Net Inputs ","RBOB","367","455","274","493","455","350"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","493","653","475","544","611","555"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","35","30","74","44","37","63"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-250","-260","-320","-182","-272","-351"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","88","32","44","86","79","83"
