"STUB_1","STUB_2","8/9/13","8/2/13","8/10/12","8/12/11","8/9/13","8/10/12"
"Crude Oil Production ","Domestic Production","7,571","7,560","6,181","5,561","7,557","6,271"
"Crude Oil Production ","Alaska","456","476","351","486","478","389"
"Crude Oil Production ","Lower 48","7,115","7,084","5,830","5,075","7,079","5,882"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,611","15,893","15,711","15,419","15,875","15,671"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,024","1,091","930","1,299","1,058","986"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,467","3,540","3,464","3,359","3,530","3,545"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,179","8,341","8,132","7,630","8,319","7,961"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","569","567","597","543","568","603"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,372","2,354","2,589","2,588","2,399","2,577"
"Refiner Inputs and Utilization ","Gross Inputs","15,927","16,200","15,955","15,798","16,208","15,951"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,130","1,100","973","1,301","1,116","1,001"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,469","3,541","3,481","3,379","3,530","3,550"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,272","8,528","8,186","7,798","8,475","8,092"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","572","572","599","552","572","606"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,483","2,458","2,716","2,769","2,516","2,703"
"Refiner Inputs and Utilization ","Operable Capacity","17,815","17,815","17,230","17,736","17,815","17,230"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,294","1,294","1,188","1,618","1,294","1,188"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,665","3,721","3,769","3,665"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,725","8,646","9,093","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","624","624","630","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,028","3,128","3,029","3,028"
"Refiner Inputs and Utilization ","Percent Utilization","89.4","90.9","92.6","89.1","91.0","92.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.4","85.0","81.9","80.4","86.3","84.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.1","94.0","95.0","90.8","93.6","96.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.0","93.8","93.8","90.2","93.2","92.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","90.8","90.9","95.9","88.4","90.9","97.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","82.0","81.2","89.7","88.5","83.1","89.3"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","341","384","597","995","410","510"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,080","2,210","2,149","2,216","2,167","2,181"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","230","174","269","339","244","284"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,162","-2,094","-1,983","-1,781","-2,143","-2,105"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","15","14","2","-10","13","-2"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","178","80","160","233","130","151"
"Refiner and Blender Net Inputs ","RBOB","52","257","149","558","223","287"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","439","591","447","633","580","517"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","27","15","74","23","43","88"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-453","-340","-465","-218","-408","-421"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","38","-9","93","121","9","103"
"Refiner and Blender Net Inputs ","CBOB","5","-47","-96","218","-21","-137"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,358","1,335","1,287","1,412","1,363","1,305"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","140","136","121","203","142","147"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,598","-1,598","-1,564","-1,488","-1,641","-1,633"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-2","-1","-30","-5","-1","-32"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","107","80","90","97","116","77"
"Refiner and Blender Net Inputs ","GTAB","9","128","118","113","48","94"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","9","128","118","113","48","94"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","275","47","427","106","160","266"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","273","156","297","58","176","265"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","63","22","74","113","59","50"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-111","-156","47","-75","-94","-50"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","17","15","32","-6","14","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","32","10","-23","15","5","-28"
"Refiner and Blender Net Inputs ","Fuel Ethanol","857","865","847","845","858","846"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","315","319","316","322","317","316"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","230","239","232","228","236","232"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","133","131","128","119","129","127"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","25","26","25","23","26","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","154","151","147","154","151","146"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,072","9,552","9,357","9,324","9,335","9,212"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,081","9,316","9,069","9,310","9,225","8,935"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,971","3,030","2,975","3,123","3,023","2,955"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,139","2,225","2,236","2,233","2,227","2,229"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,991","2,126","1,989","2,060","2,042","1,889"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","322","324","297","258","314","291"
