"STUB_1","STUB_2","1/31/14","1/24/14","2/1/13","2/3/12","1/31/14","2/1/13"
"Crude Oil Production ","Domestic Production","8,044","8,044","6,997","5,763","8,075","7,005"
"Crude Oil Production ","Alaska","535","535","549","593","541","548"
"Crude Oil Production ","Lower 48","7,509","7,509","6,448","5,170","7,534","6,458"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,049","15,417","14,431","14,397","15,353","14,555"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","998","988","1,057","903","964","1,048"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,579","3,540","3,354","3,404","3,470","3,377"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,754","7,932","7,303","7,162","7,989","7,347"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","511","583","565","572","565","571"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,207","2,373","2,152","2,357","2,365","2,212"
"Refiner Inputs and Utilization ","Gross Inputs","15,343","15,712","14,652","14,686","15,624","14,817"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,000","991","1,062","903","970","1,078"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,583","3,544","3,295","3,417","3,474","3,320"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,819","8,010","7,444","7,321","8,042","7,493"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","515","584","568","574","568","575"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,425","2,583","2,284","2,470","2,571","2,351"
"Refiner Inputs and Utilization ","Operable Capacity","17,818","17,818","17,400","17,730","17,818","17,400"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,293","1,618","1,297","1,293"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,723","3,721","3,769","3,723"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,727","8,640","9,093","8,727"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","624","624","630","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,032","3,128","3,029","3,032"
"Refiner Inputs and Utilization ","Percent Utilization","86.1","88.2","84.2","82.8","87.7","85.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","77.1","76.4","82.1","55.8","74.8","83.4"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","95.1","94.0","88.5","91.8","92.2","89.2"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","86.0","88.1","85.3","84.7","88.4","85.9"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","81.8","92.6","91.0","91.9","90.1","92.1"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","80.1","85.3","75.3","79.0","84.9","77.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","497","435","337","338","320","276"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,860","1,880","1,856","1,966","1,860","1,871"
