"STUB_1","STUB_2","2/14/20","2/7/20","2/15/19","2/16/18","2/14/20","2/15/19"
"Crude Oil Production ","Domestic Production","13,000","13,000","12,000","10,270","12,975","11,925"
"Crude Oil Production ","Alaska","481","487","487","508","484","493"
"Crude Oil Production ","Lower 48","12,500","12,500","11,500","9,762","12,475","11,425"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,210","16,020","15,711","15,833","16,031","16,144"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","697","738","779","935","733","855"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,780","3,754","3,475","3,629","3,713","3,646"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,704","8,554","8,456","8,244","8,660","8,626"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","621","635","597","666","609","623"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,409","2,339","2,406","2,359","2,317","2,394"
"Refiner Inputs and Utilization ","Gross Inputs","16,812","16,545","15,987","16,312","16,553","16,400"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","725","806","784","945","772","859"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,812","3,779","3,478","3,627","3,739","3,651"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,109","8,960","8,568","8,484","9,014","8,729"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","620","635","597","664","610","622"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,546","2,365","2,560","2,593","2,418","2,539"
"Refiner Inputs and Utilization ","Operable Capacity","18,808","18,808","18,604","18,513","18,808","18,604"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,182","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,147","4,147","4,094","4,013","4,147","4,094"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,876","9,876","9,765","9,777","9,876","9,765"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","687","687","683","693","687","683"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,838","2,848","2,875","2,838"
"Refiner Inputs and Utilization ","Percent Utilization","89.4","88.0","85.9","88.1","88.0","88.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","59.2","65.8","64.0","79.9","63.1","70.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.9","91.1","85.0","90.4","90.2","89.2"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","92.2","90.7","87.8","86.8","91.3","89.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","90.3","92.5","87.5","95.8","88.8","91.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.5","82.3","90.2","91.1","84.1","89.5"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","626","527","830","422","574","490"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,532","2,291","2,332","2,196","2,375","2,315"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","56","-25","82","126","59","75"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,097","-1,827","-1,664","-1,973","-1,945","-1,995"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-36","-36","-46","-110","-43","-43"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","171","124","126","182","128","138"
"Refiner and Blender Net Inputs ","RBOB","503","566","859","370","540","597"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","660","560","642","449","589","562"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-19","-13","61","89","22","47"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-282","-87","-28","-316","-162","-142"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","144","107","184","148","91","131"
"Refiner and Blender Net Inputs ","CBOB","-17","-134","-158","-353","-131","-334"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,638","1,641","1,538","1,584","1,608","1,546"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","50","-15","89","77","29","66"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,709","-1,805","-1,704","-1,951","-1,783","-1,925"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-34","-51","-59","-78","-43","-50"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","39","97","-21","16","57","29"
"Refiner and Blender Net Inputs ","GTAB","127","28","46","-30","78","71"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","127","28","46","-30","78","71"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","12","67","82","434","87","156"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","106","62","105","193","99","136"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","26","3","-67","-40","7","-37"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-107","65","68","294","0","73"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-2","15","14","-32","0","7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-12","-79","-38","18","-19","-22"
"Refiner and Blender Net Inputs ","Fuel Ethanol","896","873","887","885","882","879"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","332","319","327","320","326","325"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","233","230","234","234","232","229"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","146","146","146","143","144","144"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","29","28","29","28","29","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","156","149","150","160","151","150"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,525","9,241","9,489","10,107","9,457","9,717"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,724","9,587","10,013","10,016","9,670","9,807"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,242","3,085","3,132","3,074","3,148","3,135"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,392","2,356","2,500","2,503","2,404","2,413"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,241","2,341","2,556","2,499","2,303","2,431"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","303","301","305","276","299","311"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,546","1,503","1,520","1,663","1,515","1,517"
"Refiner and Blender Net Production ","Adjustment","-199","-346","-524","91","-213","-90"
"Refiner and Blender Net Production ","Reformulated","3,213","3,073","3,214","3,183","3,133","3,156"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,307","1,208","1,261","1,220","1,256","1,257"
"Refiner and Blender Net Production ","Midwest (PADD 2)","348","343","360","352","346","343"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","458","461","477","470","456","469"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,100","1,061","1,116","1,141","1,074","1,087"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,213","3,073","3,214","3,183","3,133","3,156"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,307","1,208","1,261","1,220","1,256","1,257"
"Refiner and Blender Net Production ","Midwest (PADD 2)","348","343","360","352","346","343"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","458","461","477","470","456","469"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,100","1,061","1,116","1,141","1,074","1,087"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,511","6,513","6,800","6,833","6,537","6,651"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,935","1,877","1,871","1,854","1,892","1,877"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,044","2,013","2,139","2,150","2,058","2,071"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,783","1,880","2,080","2,030","1,847","1,962"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","303","301","305","276","299","311"
"Refiner and Blender Net Production ","West Coast (PADD 5)","446","442","404","522","441","430"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,652","5,564","5,579","5,593","5,605","5,565"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,986","1,953","1,968","1,954","1,973","1,965"
