"STUB_1","STUB_2","6/9/23","6/2/23","6/10/22","6/11/21","6/9/23","6/10/22"
"Crude Oil Production ","Domestic Production","12,400","12,400","12,000","11,200","12,325","11,925"
"Crude Oil Production ","Alaska","422","430","435","446","427","447"
"Crude Oil Production ","Lower 48","12,000","12,000","11,600","10,800","11,925","11,500"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,586","16,647","16,320","16,337","16,367","16,252"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","744","776","789","730","743","791"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,880","3,876","3,933","4,058","3,832","3,943"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,158","9,112","8,910","8,799","9,015","8,911"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","580","593","578","534","568","476"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,225","2,290","2,109","2,215","2,209","2,132"
"Refiner Inputs and Utilization ","Gross Inputs","17,114","17,279","16,809","16,742","16,929","16,765"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","781","806","804","741","782","803"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,908","3,881","3,899","4,073","3,843","3,936"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,494","9,559","9,273","9,030","9,374","9,263"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","580","593","579","532","569","474"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,350","2,440","2,254","2,366","2,361","2,289"
"Refiner Inputs and Utilization ","Operable Capacity","18,270","18,031","17,944","18,090","18,091","17,942"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","818","818","878","818"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,206","4,206","4,197","4,188","4,206","4,197"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,917","9,677","9,607","9,713","9,737","9,607"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","663","657","650","662"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,620","2,621","2,659","2,714","2,620","2,659"
"Refiner Inputs and Utilization ","Percent Utilization","93.7","95.8","93.7","92.6","93.6","93.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","89.0","91.8","98.3","90.6","89.1","98.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.9","92.3","92.9","97.3","91.4","93.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","95.7","98.8","96.5","93.0","96.3","96.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","89.3","91.3","87.3","81.0","87.4","71.6"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.7","93.1","84.8","87.2","90.1","86.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","565","-78","672","424","528","875"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,499","2,295","2,523","2,393","2,463","2,530"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","347","221","225","69","317","253"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,342","-2,598","-2,217","-2,188","-2,366","-2,092"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","25","15","46","33","31","72"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","36","-12","95","117","83","113"
"Refiner and Blender Net Inputs ","RBOB","306","-165","252","303","227","222"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","470","453","541","532","503","478"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","83","12","20","54","54","47"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-246","-624","-379","-377","-371","-384"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","-5","70","95","41","81"
"Refiner and Blender Net Inputs ","CBOB","-99","-91","197","-160","42","237"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,546","1,536","1,635","1,524","1,577","1,564"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","197","216","175","80","245","205"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,840","-1,869","-1,683","-1,812","-1,834","-1,618"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","21","20","35","37","28","57"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-23","6","35","11","26","29"
"Refiner and Blender Net Inputs ","GTAB","87","-23","66","176","113","168"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","87","-23","66","176","113","168"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","272","202","156","105","147","249"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","397","330","281","161","270","319"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","68","-6","29","-64","18","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-256","-104","-155","1","-161","-90"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","4","-5","11","-4","3","16"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","58","-13","-10","11","16","3"
"Refiner and Blender Net Inputs ","Fuel Ethanol","913","887","901","910","914","909"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","328","315","325","329","328","328"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","254","245","244","249","252","247"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","153","152","151","148","154","153"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","28","29","31","31","29","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","150","146","150","153","151","151"
"Refiner and Blender Net Production ","Finished Motor Gasoline","10,171","10,065","10,019","9,926","10,131","9,863"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,830","9,584","9,860","9,913","9,817","9,826"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,218","3,044","3,214","3,181","3,206","3,219"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,609","2,489","2,499","2,558","2,576","2,530"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,222","2,273","2,337","2,306","2,239","2,257"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","336","333","359","333","325","345"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,446","1,445","1,452","1,535","1,472","1,475"
"Refiner and Blender Net Production ","Adjustment","341","481","160","13","314","37"
"Refiner and Blender Net Production ","Reformulated","3,021","2,881","2,990","3,072","3,008","2,984"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,188","1,096","1,185","1,214","1,168","1,167"
"Refiner and Blender Net Production ","Midwest (PADD 2)","334","315","318","350","331","328"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","470","468","466","435","478","462"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,029","1,001","1,020","1,073","1,030","1,027"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,021","2,881","2,990","3,072","3,008","2,984"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,188","1,096","1,185","1,214","1,168","1,167"
"Refiner and Blender Net Production ","Midwest (PADD 2)","334","315","318","350","331","328"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","470","468","466","435","478","462"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,029","1,001","1,020","1,073","1,030","1,027"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,809","6,703","6,870","6,841","6,809","6,841"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,031","1,947","2,029","1,967","2,037","2,052"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,275","2,174","2,181","2,208","2,245","2,202"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,751","1,805","1,871","1,871","1,761","1,795"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","336","333","359","333","325","345"
"Refiner and Blender Net Production ","West Coast (PADD 5)","417","444","431","462","441","448"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,955","5,839","5,852","5,944","5,978","5,945"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,047","1,987","2,015","2,057","2,061","2,060"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,134","2,057","2,053","2,086","2,113","2,074"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,035","1,057","1,028","1,034","1,052","1,052"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","284","291","297","304","292","299"
"Refiner and Blender Net Production ","West Coast (PADD 5)","455","447","459","463","460","461"
"Refiner and Blender Net Production ","Ed55 and Lower","5,945","5,831","5,841","5,938","5,968","5,935"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,045","1,985","2,013","2,056","2,059","2,058"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,128","2,052","2,047","2,083","2,107","2,068"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,034","1,057","1,026","1,033","1,052","1,051"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","283","290","296","303","291","298"
"Refiner and Blender Net Production ","West Coast (PADD 5)","455","447","459","463","460","461"
"Refiner and Blender Net Production ","Greater than Ed55","10","9","11","5","9","10"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2","2","2","1","2","2"
"Refiner and Blender Net Production ","Midwest (PADD 2)","7","6","7","3","6","6"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1","0","1","1","0","1"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","1","1","1","0","1","1"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Other","854","863","1,018","897","831","896"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-16","-40","13","-90","-24","-8"
"Refiner and Blender Net Production ","Midwest (PADD 2)","140","116","127","122","132","128"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","717","748","843","837","709","743"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","52","42","61","29","33","46"
"Refiner and Blender Net Production ","West Coast (PADD 5)","-38","-3","-28","-1","-19","-12"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,709","1,758","1,730","1,370","1,692","1,696"
"Refiner and Blender Net Production ","East Coast (PADD 1)","74","79","84","62","79","92"
"Refiner and Blender Net Production ","Midwest (PADD 2)","267","285","266","265","286","274"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","902","930","941","688","887","898"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","27","34","34","30","31","34"
"Refiner and Blender Net Production ","West Coast (PADD 5)","439","432","405","325","408","398"
"Refiner and Blender Net Production ","Commercial","1,678","1,723","1,651","1,292","1,630","1,626"
"Refiner and Blender Net Production ","East Coast (PADD 1)","74","79","84","62","79","92"
"Refiner and Blender Net Production ","Midwest (PADD 2)","267","284","266","260","286","274"
