"STUB_1","STUB_2","4/15/16","4/8/16","4/17/15","4/18/14","4/15/16","4/17/15"
"Crude Oil Production ","Domestic Production","8,953","8,977","9,366","8,360","8,990","9,385"
"Crude Oil Production ","Alaska","513","518","505","538","518","516"
"Crude Oil Production ","Lower 48","8,440","8,459","8,861","7,822","8,472","8,870"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,104","15,941","15,982","15,980","16,178","15,963"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,168","1,146","1,102","1,084","1,129","1,094"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,245","3,188","3,672","3,452","3,290","3,617"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,654","8,698","8,307","8,510","8,783","8,322"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","547","534","599","526","544","580"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,490","2,374","2,302","2,408","2,432","2,350"
"Refiner Inputs and Utilization ","Gross Inputs","16,258","16,207","16,308","16,323","16,376","16,210"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,161","1,142","1,105","1,098","1,124","1,098"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,247","3,196","3,674","3,459","3,294","3,624"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,658","8,796","8,481","8,618","8,834","8,433"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","546","535","601","527","543","582"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,647","2,539","2,447","2,621","2,580","2,472"
"Refiner Inputs and Utilization ","Operable Capacity","18,186","18,172","17,889","17,933","18,176","17,865"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,269","1,297","1,273","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,892","3,878","3,859","3,818","3,882","3,844"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,437","9,437","9,196","9,154","9,437","9,190"
