"STUB_1","STUB_2","8/24/12","8/17/12","8/26/11","8/27/10","8/24/12","8/26/11"
"Crude Oil Production ","Domestic Production","6,258","6,246","5,598","5,602","6,226","5,570"
"Crude Oil Production ","Alaska","428","416","523","658","379","501"
"Crude Oil Production ","Lower 48","5,830","5,830","5,075","4,944","5,847","5,069"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,380","15,438","15,444","14,822","15,534","15,538"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","902","932","1,360","1,179","939","1,331"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,635","3,600","3,343","3,404","3,565","3,376"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,790","7,805","7,766","7,277","7,909","7,750"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","567","606","521","533","594","544"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,486","2,496","2,454","2,427","2,528","2,537"
"Refiner Inputs and Utilization ","Gross Inputs","15,717","15,711","15,821","15,309","15,833","15,899"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","968","967","1,359","1,190","976","1,331"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,578","3,628","3,359","3,447","3,566","3,401"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,975","7,902","7,941","7,503","8,044","7,892"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","572","609","527","540","598","551"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,625","2,606","2,634","2,629","2,650","2,723"
"Refiner Inputs and Utilization ","Operable Capacity","17,230","17,230","17,736","17,589","17,230","17,736"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,618","1,397","1,188","1,618"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,665","3,721","3,723","3,665","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","8,626","8,725","8,646"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","624","623","624","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,028","3,028","3,128","3,219","3,028","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","91.2","91.2","89.2","87.0","91.9","89.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","81.5","81.4","84.0","85.2","82.1","82.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","97.6","99.0","90.3","92.6","97.3","91.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.4","90.6","91.8","87.0","92.2","91.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","91.6","97.6","84.5","86.7","95.9","88.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.7","86.1","84.2","81.7","87.5","87.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","516","513","1,013","915","540","895"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,143","2,089","2,198","1,985","2,155","2,168"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","201","183","337","265","224","307"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,975","-1,863","-1,750","-1,399","-1,993","-1,781"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","11","0","-2","-20","3","-6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","135","104","229","83","150","206"
"Refiner and Blender Net Inputs ","RBOB","312","243","534","291","255","484"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","525","465","626","561","493","628"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","60","106","75","71","83","52"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-357","-394","-319","-323","-412","-321"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","84","67","151","-18","91","126"
"Refiner and Blender Net Inputs ","CBOB","-87","-126","281","108","-84","236"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,342","1,247","1,394","978","1,315","1,380"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","116","68","224","119","123","205"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,608","-1,512","-1,432","-1,045","-1,579","-1,425"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-15","-26","-11","-22","-26","-7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","78","96","107","78","83","83"
"Refiner and Blender Net Inputs ","GTAB","160","159","72","259","135","68"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","160","159","72","250","135","68"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","9","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","131","237","127","257","234","107"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","116","217","106","196","212","92"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","25","9","39","75","19","50"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-9","43","1","-30","-2","-35"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","26","26","9","3","29","2"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-27","-59","-29","13","-24","-2"
"Refiner and Blender Net Inputs ","Fuel Ethanol","845","840","838","799","847","838"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","316","316","326","309","317","323"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","230","226","221","229","230","222"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","126","125","117","106","127","119"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","27","26","21","16","26","22"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","148","147","153","139","147","153"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,183","9,321","9,584","9,306","9,278","9,446"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,063","9,019","9,568","9,287","9,012","9,413"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,961","2,917","3,177","2,792","2,963","3,125"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,216","2,206","2,219","2,285","2,207","2,232"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,986","2,060","2,246","2,412","1,970","2,130"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","317","313","271","290","306","273"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,584","1,522","1,655","1,508","1,567","1,652"
"Refiner and Blender Net Production ","Adjustment","120","302","16","19","265","33"
"Refiner and Blender Net Production ","Reformulated","3,062","3,036","3,140","3,040","3,067","3,106"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,205","1,201","1,261","1,220","1,220","1,236"
"Refiner and Blender Net Production ","Midwest (PADD 2)","364","358","351","376","362","352"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","406","409","420","422","410","415"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,087","1,068","1,109","1,022","1,075","1,103"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,055","3,017","3,118","2,999","3,053","3,088"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,205","1,201","1,261","1,220","1,220","1,236"
"Refiner and Blender Net Production ","Midwest (PADD 2)","364","358","351","376","362","352"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","399","391","398","406","396","397"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,087","1,068","1,109","998","1,075","1,103"
"Refiner and Blender Net Production ","Other","7","18","22","41","14","18"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","7","18","22","17","14","18"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","25","0","0"
"Refiner and Blender Net Production ","Conventional","6,001","5,983","6,427","6,247","5,945","6,307"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,755","1,716","1,917","1,573","1,743","1,889"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,853","1,849","1,868","1,909","1,845","1,880"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,580","1,651","1,826","1,990","1,560","1,715"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","317","313","271","290","306","273"
"Refiner and Blender Net Production ","West Coast (PADD 5)","496","454","546","486","492","549"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,442","5,418","5,244","4,980","5,436","5,263"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,958","1,963","1,999","1,869","1,953","1,988"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,953","1,912","1,840","1,898","1,938","1,858"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","869","880","777","654","884","778"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","264","261","209","161","257","218"
"Refiner and Blender Net Production ","West Coast (PADD 5)","397","402","419","398","404","422"
"Refiner and Blender Net Production ","Ed55 and Lower","5,440","5,416","5,243","4,979","5,434","5,261"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,958","1,963","1,999","1,869","1,953","1,988"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,952","1,911","1,839","1,897","1,937","1,856"
