"STUB_1","STUB_2","6/5/20","5/29/20","6/7/19","6/8/18","6/5/20","6/7/19"
"Crude Oil Production ","Domestic Production","11,100","11,200","12,300","10,900","11,300","12,300"
"Crude Oil Production ","Alaska","360","380","480","484","394","477"
"Crude Oil Production ","Lower 48","10,700","10,800","11,800","10,400","10,900","11,800"
"Refiner Inputs and Utilization ","Crude Oil Inputs","13,484","13,307","17,064","17,505","13,171","16,837"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","625","616","1,127","1,134","607","1,116"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,171","3,144","3,642","3,970","3,156","3,510"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,491","7,395","9,023","9,114","7,246","9,092"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","522","486","691","631","492","668"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,676","1,665","2,581","2,655","1,671","2,452"
"Refiner Inputs and Utilization ","Gross Inputs","13,871","13,616","17,535","17,798","13,548","17,186"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","628","624","1,129","1,135","620","1,122"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,186","3,160","3,648","3,971","3,170","3,508"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,767","7,566","9,311","9,246","7,493","9,291"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","538","495","692","632","503","668"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,753","1,770","2,755","2,815","1,761","2,598"
"Refiner Inputs and Utilization ","Operable Capacity","18,976","18,976","18,807","18,589","18,976","18,777"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,224","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,196","4,196","4,141","4,092","4,196","4,141"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,983","9,983","9,881","9,752","9,983","9,850"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","698","698","687","683","698","687"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,875","2,838","2,875","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","73.1","71.8","93.2","95.7","71.4","91.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","51.3","51.0","92.2","92.7","50.7","91.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","75.9","75.3","88.1","97.0","75.5","84.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","77.8","75.8","94.2","94.8","75.1","94.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","77.1","70.9","100.8","92.5","72.1","97.3"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","61.0","61.6","95.8","99.2","61.3","90.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","547","301","580","682","383","750"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,968","1,870","2,419","2,369","1,855","2,416"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","191","127","483","357","126","517"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,703","-1,821","-2,256","-2,061","-1,723","-2,250"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-5","0","-54","-33","-4","-49"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","95","126","-13","50","130","116"
"Refiner and Blender Net Inputs ","RBOB","324","481","379","563","290","327"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","554","506","595","706","471","510"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","64","71","112","14","27","80"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-391","-223","-368","-218","-299","-352"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","98","128","40","60","91","90"
"Refiner and Blender Net Inputs ","CBOB","71","-344","-171","-225","-37","-175"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,267","1,205","1,526","1,410","1,235","1,486"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","134","39","340","339","114","381"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,331","-1,634","-2,003","-1,959","-1,411","-2,026"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-9","6","-45","-40","-5","-39"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","9","40","10","25","30","23"
"Refiner and Blender Net Inputs ","GTAB","49","7","175","132","34","187"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","49","7","175","132","34","187"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","103","157","197","211","96","411"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","98","152","122","120","115","234"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-7","17","31","4","-14","56"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","20","36","115","116","-13","129"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","4","-6","-9","7","1","-11"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-12","-42","-63","-35","8","3"
"Refiner and Blender Net Inputs ","Fuel Ethanol","765","720","953","947","719","946"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","267","252","353","341","252","349"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","210","198","255","259","196","252"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","135","125","154","153","126","154"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","26","24","30","31","24","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","127","121","161","163","121","160"
"Refiner and Blender Net Production ","Finished Motor Gasoline","8,139","7,779","10,276","10,451","7,564","10,018"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","8,205","7,706","10,250","10,081","7,682","10,168"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,589","2,481","3,371","3,274","2,460","3,375"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,212","2,048","2,648","2,698","2,054","2,620"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,864","1,712","2,273","2,162","1,709","2,249"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","288","259","323","312","263","320"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,250","1,206","1,635","1,635","1,195","1,605"
"Refiner and Blender Net Production ","Adjustment","-66","74","26","370","-118","-150"
"Refiner and Blender Net Production ","Reformulated","2,473","2,326","3,321","3,298","2,314","3,270"
"Refiner and Blender Net Production ","East Coast (PADD 1)","926","875","1,355","1,299","870","1,324"
"Refiner and Blender Net Production ","Midwest (PADD 2)","278","249","371","374","240","356"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","407","377","472","484","379","480"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","863","824","1,122","1,141","825","1,110"
