"STUB_1","STUB_2","10/18/13","10/11/13","10/19/12","10/21/11","10/18/13","10/19/12"
"Crude Oil Production ","Domestic Production","7,896","7,428","6,610","5,876","7,729","6,584"
"Crude Oil Production ","Alaska","540","500","544","560","517","540"
"Crude Oil Production ","Lower 48","7,356","6,928","6,066","5,316","7,212","6,044"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,855","14,853","14,802","14,660","15,011","14,804"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","852","885","1,011","1,101","951","1,024"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,437","3,353","3,320","3,352","3,357","3,319"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,697","7,715","7,554","7,370","7,791","7,555"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","527","526","524","565","526","517"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,342","2,375","2,393","2,273","2,386","2,390"
"Refiner Inputs and Utilization ","Gross Inputs","15,308","15,352","15,156","15,042","15,457","15,155"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","862","956","1,057","1,102","979","1,078"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,438","3,355","3,327","3,367","3,360","3,309"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,950","7,942","7,703","7,560","8,019","7,716"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","529","530","527","567","529","522"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,529","2,569","2,542","2,445","2,570","2,530"
"Refiner Inputs and Utilization ","Operable Capacity","17,815","17,815","17,380","17,736","17,815","17,343"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,294","1,294","1,293","1,618","1,294","1,267"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,710","3,721","3,769","3,699"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,725","8,646","9,093","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","624","624","630","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,028","3,128","3,029","3,028"
"Refiner Inputs and Utilization ","Percent Utilization","85.9","86.2","87.2","84.8","86.8","87.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","66.6","73.9","81.8","68.1","75.6","85.0"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.2","89.0","89.7","90.5","89.1","89.5"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","87.4","87.3","88.3","87.4","88.2","88.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","84.0","84.1","84.4","91.0","84.0","83.6"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","83.5","84.8","84.0","78.2","84.8","83.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","386","483","380","786","288","212"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,123","2,143","1,998","2,083","2,098","1,926"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","152","182","208","113","144","209"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,071","-2,015","-1,789","-1,544","-2,132","-1,994"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-19","-2","8","8","-8","16"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","201","175","-45","126","186","55"
"Refiner and Blender Net Inputs ","RBOB","549","356","154","310","352","108"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","682","485","519","461","564","375"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","63","112","68","58","56","53"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-219","-344","-372","-310","-328","-330"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","23","102","-61","101","59","10"
"Refiner and Blender Net Inputs ","CBOB","-307","18","-233","144","-187","-198"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,272","1,373","1,254","1,301","1,304","1,269"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","37","13","-6","12","66","62"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,701","-1,448","-1,543","-1,183","-1,639","-1,604"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-31","-28","-19","-16","-24","-7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","116","109","81","30","107","81"
"Refiner and Blender Net Inputs ","GTAB","17","98","55","139","87","79"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","17","98","55","139","87","79"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","127","10","404","194","36","223"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","152","187","170","181","143","203"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","53","56","147","44","22","93"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-151","-223","125","-51","-165","-61"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","12","26","26","24","16","23"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","61","-35","-64","-5","20","-35"
"Refiner and Blender Net Inputs ","Fuel Ethanol","851","857","833","819","855","823"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","314","315","310","308","314","304"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","234","236","231","224","236","225"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","130","131","127","123","130","125"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","25","25","24","21","25","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","148","150","142","144","151","144"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,130","9,335","8,989","8,936","9,160","8,945"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","8,906","9,054","8,955","8,939","8,958","8,773"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,847","2,889","2,942","2,906","2,885","2,825"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,189","2,141","2,222","2,092","2,129","2,177"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,005","2,109","1,998","2,173","2,046","1,946"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","273","313","290","279","291","288"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,592","1,603","1,503","1,489","1,607","1,538"
"Refiner and Blender Net Production ","Adjustment","224","281","34","-3","202","172"
"Refiner and Blender Net Production ","Reformulated","3,007","3,066","3,030","3,011","3,046","3,012"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,171","1,190","1,222","1,184","1,184","1,193"
"Refiner and Blender Net Production ","Midwest (PADD 2)","361","374","361","360","370","355"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","403","414","414","403","407","412"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,071","1,089","1,032","1,065","1,085","1,052"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,007","3,066","3,021","3,011","3,046","2,998"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,171","1,190","1,222","1,184","1,184","1,193"
"Refiner and Blender Net Production ","Midwest (PADD 2)","361","374","361","360","370","355"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","403","414","405","403","407","398"
