"STUB_1","STUB_2","8/5/11","7/29/11","8/6/10","8/7/09","8/5/11","8/6/10"
"Crude Oil Production ","Domestic Production","5,529","5,523","5,239","5,172","5,505","5,406"
"Crude Oil Production ","Alaska","477","449","382","547","437","518"
"Crude Oil Production ","Lower 48","5,052","5,074","4,857","4,625","5,069","4,888"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,624","15,489","15,066","14,365","15,524","15,405"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,342","1,298","1,096","1,380","1,311","1,230"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,470","3,587","3,415","3,176","3,543","3,431"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,690","7,503","7,691","7,026","7,539","7,772"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","543","550","526","507","545","555"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,579","2,553","2,339","2,276","2,586","2,416"
"Refiner Inputs and Utilization ","Gross Inputs","15,954","15,829","15,492","14,752","15,864","15,886"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,342","1,298","1,113","1,397","1,311","1,247"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,494","3,605","3,474","3,187","3,563","3,472"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,791","7,649","7,873","7,215","7,692","7,988"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","555","548","522","513","549","551"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,772","2,730","2,509","2,440","2,749","2,628"
"Refiner Inputs and Utilization ","Operable Capacity","17,736","17,736","17,589","17,672","17,736","17,589"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,618","1,618","1,397","–","1,618","1,397"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,721","3,721","3,723","–","3,721","3,723"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,646","8,646","8,626","–","8,646","8,626"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","623","–","624","623"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,128","3,128","3,219","–","3,128","3,219"
"Refiner Inputs and Utilization ","Percent Utilization","90.0","89.3","88.1","83.5","89.4","90.3"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","83.0","80.2","79.7","–","81.0","89.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.9","96.9","93.3","–","95.7","93.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","90.1","88.5","91.3","–","89.0","92.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","89.0","87.8","83.8","–","88.0","88.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.6","87.3","78.0","–","87.9","81.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","998","419","859","601","700","790"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,195","2,171","1,886","–","2,098","1,934"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","302","245","167","–","261","168"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,719","-2,060","-1,344","–","-1,785","-1,419"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","10","-18","5","–","-2","6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","210","81","144","–","128","100"
"Refiner and Blender Net Inputs ","RBOB","436","309","386","–","254","364"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","626","610","641","–","550","665"
