"STUB_1","STUB_2","1/29/16","1/22/16","1/30/15","1/31/14","1/29/16","1/30/15"
"Crude Oil Production ","Domestic Production","9,214","9,221","9,177","8,044","9,224","9,192"
"Crude Oil Production ","Alaska","511","518","497","535","521","505"
"Crude Oil Production ","Lower 48","8,703","8,703","8,680","7,509","8,704","8,687"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,615","15,639","15,544","15,049","15,967","15,401"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,060","1,201","1,129","998","1,151","1,087"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,775","3,767","3,618","3,579","3,763","3,416"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,862","7,782","7,845","7,754","8,099","7,955"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","547","559","591","511","580","587"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,371","2,330","2,361","2,207","2,374","2,357"
"Refiner Inputs and Utilization ","Gross Inputs","15,701","15,833","16,025","15,343","16,122","15,797"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,057","1,196","1,131","1,000","1,147","1,088"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,776","3,771","3,623","3,583","3,766","3,421"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,803","7,838","8,175","7,819","8,099","8,202"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","543","557","592","515","578","589"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,522","2,470","2,503","2,425","2,532","2,498"
"Refiner Inputs and Utilization ","Operable Capacity","18,125","18,125","17,830","17,818","18,125","17,830"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,297","1,297","1,273","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,878","3,878","3,810","3,769","3,878","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,391","9,391","9,170","9,093","9,391","9,170"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","651","651","647","630","651","647"
