"STUB_1","STUB_2","8/22/14","8/15/14","8/23/13","8/24/12","8/22/14","8/23/13"
"Crude Oil Production ","Domestic Production","8,631","8,577","7,609","6,258","8,554","7,565"
"Crude Oil Production ","Alaska","435","395","438","428","390","429"
"Crude Oil Production ","Lower 48","8,196","8,182","7,171","5,830","8,164","7,135"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,542","16,418","15,774","15,380","16,392","15,781"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,112","1,099","1,033","902","1,125","1,062"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,626","3,525","3,583","3,635","3,550","3,528"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,745","8,737","8,043","7,790","8,655","8,166"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","614","605","578","567","602","575"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,445","2,452","2,537","2,486","2,459","2,450"
"Refiner Inputs and Utilization ","Gross Inputs","16,768","16,750","16,243","15,717","16,627","16,145"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,130","1,160","1,136","968","1,148","1,118"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,631","3,527","3,588","3,578","3,553","3,531"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,808","8,872","8,273","7,975","8,730","8,352"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","619","608","581","572","608","579"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,580","2,582","2,665","2,625","2,588","2,564"
"Refiner Inputs and Utilization ","Operable Capacity","17,931","17,931","17,815","17,230","17,931","17,815"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,294","1,188","1,297","1,294"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,810","3,810","3,769","3,665","3,810","3,769"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,154","9,154","9,093","8,725","9,154","9,093"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","637","637","630","624","637","630"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,034","3,034","3,029","3,028","3,034","3,029"
"Refiner Inputs and Utilization ","Percent Utilization","93.5","93.4","91.2","91.2","92.7","90.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.1","89.4","87.8","81.5","88.5","86.4"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","95.3","92.6","95.2","97.6","93.3","93.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","96.2","96.9","91.0","91.4","95.4","91.8"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","97.2","95.5","92.3","91.6","95.5","91.9"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","85.0","85.1","88.0","86.7","85.3","84.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","1,091","982","502","516","1,168","450"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,277","2,203","2,200","2,143","2,238","2,172"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","546","508","210","201","591","216"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,988","-2,010","-2,061","-1,975","-1,964","-2,089"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","60","66","13","11","57","17"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","196","215","140","135","246","135"
"Refiner and Blender Net Inputs ","RBOB","430","169","224","312","359","251"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","582","455","548","525","549","543"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","60","32","9","60","64","34"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-246","-358","-389","-357","-309","-364"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","34","40","55","84","55","38"
"Refiner and Blender Net Inputs ","CBOB","391","302","-139","-87","422","-79"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,518","1,502","1,369","1,342","1,467","1,354"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","417","306","125","116","403","136"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,731","-1,692","-1,732","-1,608","-1,659","-1,654"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","54","55","4","-15","56","-1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","133","131","95","78","153","84"
"Refiner and Blender Net Inputs ","GTAB","-17","97","119","160","42","57"
