"STUB_1","STUB_2","11/27/20","11/20/20","11/29/19","11/30/18","11/27/20","11/29/19"
"Crude Oil Production ","Domestic Production","11,100","11,000","12,900","11,700","10,875","12,850"
"Crude Oil Production ","Alaska","507","495","480","499","509","485"
"Crude Oil Production ","Lower 48","10,600","10,500","12,400","11,200","10,375","12,350"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,012","14,263","16,798","17,487","13,891","16,370"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","586","595","838","1,137","588","795"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,440","3,487","3,877","3,867","3,433","3,763"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,611","7,762","9,029","9,361","7,474","8,785"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","575","556","589","583","550","590"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,801","1,863","2,464","2,539","1,845","2,438"
"Refiner Inputs and Utilization ","Gross Inputs","14,563","14,653","17,284","17,770","14,376","16,854"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","601","611","848","1,139","608","823"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,462","3,501","3,913","3,858","3,445","3,791"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,970","7,968","9,312","9,518","7,769","9,072"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","555","556","589","588","545","591"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,974","2,017","2,622","2,666","2,009","2,577"
"Refiner Inputs and Utilization ","Operable Capacity","18,622","18,622","18,808","18,602","18,622","18,808"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","889","889","1,224","1,224","889","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,177","4,177","4,147","4,092","4,177","4,147"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,983","9,983","9,876","9,765","9,983","9,876"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","698","698","687","683","698","687"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,875","2,838","2,875","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","78.2","78.7","91.9","95.5","77.2","89.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","67.7","68.7","69.3","93.1","68.4","67.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","82.9","83.8","94.4","94.3","82.5","91.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","79.8","79.8","94.3","97.5","77.8","91.9"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","79.5","79.7","85.8","86.2","78.0","86.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","68.7","70.2","91.2","93.9","69.9","89.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","98","210","-98","-46","257","301"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,055","2,087","2,346","2,327","2,124","2,441"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","16","84","44","73","112","164"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,945","-1,987","-2,607","-2,401","-2,007","-2,384"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-78","-39","-49","-26","-56","-29"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","49","65","167","-19","85","109"
"Refiner and Blender Net Inputs ","RBOB","330","390","618","581","355","507"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","429","537","682","589","462","632"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","21","-24","46","56","0","32"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-114","-144","-218","-123","-125","-205"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-6","22","107","60","19","48"
"Refiner and Blender Net Inputs ","CBOB","-317","-453","-708","-758","-299","-351"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,435","1,474","1,445","1,595","1,487","1,604"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","52","82","25","36","131","147"
